entity,plan_vintage,pin,variant,name,county,in_wfrc_region,forecast_start_year,cost,status,funding_source_raw,description,source_layer
wfrc_mpo,2027-2032,22914,,ITS Lifecycle Replacement FY26 Reg1,Various,,2026,950000,Scoping,Other,ITS/Traffic Management - Other,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22915,,ITS Lifecycle Replacement FY26 Reg2,Various,,2026,963000,Scoping,Other,ITS/Traffic Management - Other,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22916,,ITS Lifecycle Replacement FY26 Reg3,Various,,2026,550000,Scoping,Other,ITS/Traffic Management - Other,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22917,,ITS Lifecycle Replacement FY26 Reg4,Various,,2026,950000,Scoping,Other,ITS/Traffic Management - Other,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22921,,FrontRunner 2X - Early Work,Salt Lake,1,2028,43286000,Scoping,Other,Maintaining the drainage system of the highway is critical to the long term viability of the highway system. Proper drainage is also critical for the safety of the public.,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22929,,"US-89 & 2700 South, Perry",Box Elder,1,2025,350000,Scoping,Other,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22942,,3200 W; 6175 S to Summit Vista Blvd - Sidewalk,Salt Lake,1,2026,133000,Scoping,Other,Converted TAP,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22943,,Fireclay Ave; Ped Crossing Improvements at Trax,Salt Lake,1,2026,117000,Scoping,Other,Converted TAP,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22946,,7000 S; 2659 W to 2477 W - Sidewalk,Salt Lake,1,2026,340000,Scoping,Other,Converted TAP,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22947,,Riverton City Pedestrain ADA Ramps,,,2026,146000,Scoping,Other,,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22959,,Traffic Studies FY26,Salt Lake,1,2026,800000,Scoping,Other,"This project will make operational and safety improvements to the intersection. This may include widening, adding additional lanes or turn lanes or updating signals and signal timing.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22968,,"SR-126 (1900 West) & 1800 South, West Haven",Weber,1,2025,350000,Scoping,Other,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22973,,I-15 SB; Auxiliary Lane from Bangerter to 14600 S,Salt Lake,1,2027,10000000,Scoping,Other,Other-Roadway Project,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22974,,I-215 SB; Aux Lane ;700 N to I-80 (PIN15689),Salt Lake,1,2027,,Scoping,Other,Choke Point,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22984,,West Valley City FY26 Safe Sidewalk Project,Salt Lake,1,2026,630000,Scoping,Other,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22985,,Holladay FY26 Safe Sidewalk Project,,,2026,200000,Scoping,Other,,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22986,,Millcreek FY26 Safe Sidewalk Project,,,2026,200000,Scoping,Other,,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22989,,UHP Partnership Program FY26,Salt Lake,1,2026,250000,Scoping,Other,"Education is an important tool in improving safety and reaching our goal of Zero Fatalities. Outreach efforts include the Zero Fatalities program and partnership, Don't Drive Stupid teen safety campaign and Student Neighborhood Access Program (SNAP).",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22990,,HSO Partnership Program FY26,Salt Lake,1,2026,750000,Scoping,Other,"Education is an important tool in improving safety and reaching our goal of Zero Fatalities. Outreach efforts include the Zero Fatalities program and partnership, Don't Drive Stupid teen safety campaign and Student Neighborhood Access Program (SNAP).",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22991,,Zero Fatalities State Funds FY26,Salt Lake,1,2026,102000,Scoping,Other,"Education is an important tool in improving safety and reaching our goal of Zero Fatalities. Outreach efforts include the Zero Fatalities program and partnership, Don't Drive Stupid teen safety campaign and Student Neighborhood Access Program (SNAP).",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22992,,"US-89 & 750 West, Harrisville",Weber,1,2025,415000,Under Construction,Other,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22993,,Safe Routes Utah FY26,Salt Lake,1,2026,1025000,Scoping,Other,"Education is an important tool in improving safety and reaching our goal of Zero Fatalities. Outreach efforts include the Zero Fatalities program and partnership, Don't Drive Stupid teen safety campaign and Student Neighborhood Access Program (SNAP).",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22994,,Pooled Fund Studies State Match FY26,Salt Lake,1,2026,148000,Scoping,Other,"Education is an important tool in improving safety and reaching our goal of Zero Fatalities. Outreach efforts include the Zero Fatalities program and partnership, Don't Drive Stupid teen safety campaign and Student Neighborhood Access Program (SNAP).",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,22995,,"SR-235 (Wshngton Blvd/400 E) & 2550 N, North Ogden",Weber,1,2026,390000,Scoping,Other,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,22997,,"US-89 (State St) & Stratford Ave, South Salt Lake",Salt Lake,1,2026,75000,Scoping,Other,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,23004,,Southwest Jurisdictional Transfer Study,Salt Lake,1,2026,100000,Scoping,Other,"Planning studies allow UDOT to incorporate new solutions that may include the latest design and construction techniques, safety improvements and concepts to improve mobility.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23022,,FY26 State Safety Reporting,Salt Lake,1,2026,100000,Scoping,Other,"Education is an important tool in improving safety and reaching our goal of Zero Fatalities. Outreach efforts include the Zero Fatalities program and partnership, Don't Drive Stupid teen safety campaign and Student Neighborhood Access Program (SNAP).",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23030,,Erda Way Shared Use Path,Tooele,1,2026,118000,Scoping,Other,Trail - New Facility,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23063,,Dual Left 2700 N and 1740 West Pleasant View,Weber,1,2026,,Scoping,Other,This project will improve safety in small localized areas as determined by crash and traffic evaluation.,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23076,,SR-209 (9000 S) Connectivity Study West Jordan,Salt Lake,1,2026,,Scoping,Other,Study,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23079,,Update Traffic Standard Drawings & Spec.,Statewide,,2026,75000,Scoping,Other,"In order to reduce crashes and injuries in work zone areas UDOT works to identify the problem and then implement changes to reduce future crashes.
Consistent highway signs help road users interpret, understand, and respond to the intended messages correctly. This project will replace and improve highway signs on Utah roadways.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,23085,,SR-201; 4 Structures Preservation,Various,,2026,1300000,Scoping,Other,"This project will preserve Utah¿s bridge infrastructure by applying cost effective treatments before major rehabilitation is required. The minor rehabilitation efforts may include painting the steel girders, bent cap repair, the resurfacing of the bridge deck, leveling the approach, replacing bearings and expansion joints.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23086,,Trappers Loop Fiber Optics Phase 2 Snow Basin,Various,,2026,2550000,Under Construction,Other,ITS Communication,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23094,,I-15; SR-103 (650 N) Interchange Concept Study,Davis,1,2026,,Scoping,Other,"To help UDOT make good informed decisions a study is sometimes required. Teams involved with studies will include subject area experts, public meetings, periods of public comment and final reports and recommendations.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23095,,"SR-39 (12th St) & Mound Fort Drive (775 E), Ogden",Weber,1,2026,175000,Scoping,Other,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23109,,"SR-167 & Trapper's Loop Rd, Mountain Green",Morgan,1,2026,390000,Scoping,Other,"The construction of new traffic signals improves the safety and mobility of intersections by assigning right of way. Each new signal is evaluated for the traffic volume, turning movements, pedestrian use, location variables such as sight distance and crashes before any signal is installed.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23115,,US-89; I-15 to SR-273,Davis,1,2026,4099000,Under Construction,Other,Rehabilitation High Volume,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23121,,US-89; Ogden Area Bus Stop Concrete Pavement,Weber,1,2026,,Scoping,Other,Maintenance Spot Improvement,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23137,,"I-15; Dual Exit for NB 2700 North, Farr West",Weber,1,2027,6000000,Scoping,Other,This project will add a lane to accommodate additional vehicles or improve traffic flow.,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23145,,SR-134; Intersection 2550 South turn lanes,Weber,1,2027,2030000,Scoping,Other,"This project will make operational and safety improvements to the intersection. This may include widening, adding additional lanes or turn lanes or updating signals and signal timing.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23146,,SR-79; I-15 NB On Ramp Dual Left Acceptance,Weber,1,2027,1600000,Scoping,Other,"This project will make operational and safety improvements to the intersection. This may include widening, adding additional lanes or turn lanes or updating signals and signal timing.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23153,,SR-37(1800 N); SR-177 to 3500 W West Point,Davis,1,2027,5000000,Scoping,Other,This project will add a lane to accommodate additional vehicles or improve traffic flow.,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23154,,I-15; 200 N Interchange Kaysville Study,Davis,1,2026,,Scoping,Other,"Traffic studies are a review of current traffic volumes and predicted future traffic volumes. The results of the studies are used to propose appropriate designs at intersections, interchanges and corridors.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23157,,I-215; SR-67 Jordan River Fiber Crossing,Various,,2026,,Scoping,Other,ITS Communication,TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23163,,I-84: MP 90 Flashing Curve Signs,Various,,2026,,Scoping,Other,"Consistent highway signs help road users interpret, understand, and respond to the intended messages correctly. This project will replace and improve highway signs on Utah roadways.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23166,,MS4 -Station 2443 - Paint Containment Area,Salt Lake,1,2026,42000,Scoping,Other,Maintenance Spot Improvement,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,23169,,Youth BEST Program FY26,Salt Lake,1,2026,75000,Scoping,Other,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,23171,,Traffic Analysis QA & Research,Salt Lake,1,2026,100000,Scoping,Other,"T&S Division efforts for QC traffic studies, train staff on traffic analysis concepts, and review safety-related research documents.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,23225,,Signing Internal Requests,Salt Lake,1,2026,50000,Scoping,Other,"Consistent highway signs help road users interpret, understand, and respond to the intended messages correctly. This project will replace and improve highway signs on Utah roadways.",TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,23264,,"Active Transp Stds, Policy, & Outreach",Salt Lake,1,2026,173000,Scoping,Other,,TIP_2027_2032__L0_points
wfrc_mpo,2027-2032,23277,,"SR-266; 200 W. Bridge Collision Repair, 0C 385",Salt Lake,1,2026,,Scoping,Other,"This project will repair a damaged structure that was due to wear and tear. Repair could include damaged steel girders, columns or bridge deck deterioration.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23278,,US-89 (300 West) & North Temple SLC Signal Rebuild,Salt Lake,1,2027,350000,Scoping,Other,"The upgrade of existing traffic signals may include new signals due to wear and tear, roadway widening, additional or new detection systems and updated standards.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23285,,"SR-67; 1250 W Bridge Hit Repair, 0F 719",Davis,1,2026,,Scoping,Other,"This project will repair a damaged structure that was due to wear and tear. Repair could include damaged steel girders, columns or bridge deck deterioration.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23286,,"I-215; SB over SR-201 Bridge Hit Repair, 3C 617",Salt Lake,1,2026,,Scoping,Other,"This project will repair a damaged structure that was due to wear and tear. Repair could include damaged steel girders, columns or bridge deck deterioration.",TIP_2027_2032__L1_lines
wfrc_mpo,2027-2032,23287,,"I-15; NB over 2100 S Bridge Hit Repair, 1F 630N",Salt Lake,1,2026,,Scoping,Other,"This project will repair a damaged structure that was due to wear and tear. Repair could include damaged steel girders, columns or bridge deck deterioration.",TIP_2027_2032__L1_lines
