ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,date_precision,adoption_date_source,pdf_month_year,note
25-31,,2025-08-11,"AN ORDINANCE APPROVING A MONETARY CONTRIBUTION OF UP TO $110,000 FOR THE ASIAN ASSOCIATION OF UT AH",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1755725704_ORD%2025-31.pdf,2026-07-06,text,pdftext,raw/25-31.pdf,no,,2025-08-11,4,high,day,motion,2025-08,
25-32,,2025-08-11,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1755725720_ORD%2025-32.pdf,2026-07-06,text,pdftext,raw/25-32.pdf,no,,2025-08-11,7,high,day,motion,2025-08,
25-33,,2025-08-25,"AN ORDINANCE ADOPTING THE MILLCREEK EMERGENCY FIRE RECOVERY PLAN AND AJ'PROVING A MONETARY CONTRIBUTION OF UP TO $11,500 TO RESIDENTS DISPLACED BY THE FIRE AT 4878 SOUTH 1300 EAST, KNOWN AS WILLOW GLE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1756229667_ORD%2025-33.pdf,2026-07-06,text,pdftext,raw/25-33.pdf,no,,2025-08-25,5,high,day,motion,2025-08,
25-34,,2025-08-25,"AN ORDINANCE APPROVING A NONMONET ARY CONTRIBUTION OF SERVICES TO RESIDENTS DISPLACED BY THE FIRE AT 4878 SOUTH 1300 EAST, KNOWN AS WILLOW GLEN APARTMENTS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1756229682_ORD%2025-34.pdf,2026-07-06,text,pdftext,raw/25-34.pdf,no,,2025-08-25,8,high,day,motion,2025-08,
25-35,,2025-09-08,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 41 & 81 WEST CENTRAL AVENUE FROM THE MANUF ACTURING ZONE TO THE MIXED DEVELOPMENT ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1758662472_ORD%2025-35.pdf,2026-07-06,text,pdftext,raw/25-35.pdf,yes,,2025-09-08,1,high,day,motion,2025-09,
25-36,,2025-09-08,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1759335989_ORD%2025-36.pdf,2026-07-06,na,index-only (oversize; not stored),,yes,,2025-09-08,2,medium,day,motion,,
25-37,,2025-09-08,AN ORDINANCE AMENDING A DEVELOPMENT AGREEMENT FOR THE OPUS GREEN MIXED USE DEVELOPMENT WITH RESPECT TO APPROXIMATELY 7.05 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATELY 4186 SOUTH MAIN STREET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1761233283_ORD%2025-37.pdf,2026-07-06,text,pdftext,raw/25-37.pdf,yes,,2025-09-08,3,high,day,motion,2025-09,
25-38,,2025-09-08,AN ORDINANCE AMENDING TITLE 18 0F THE MILLCREEK MUNICIP AL CODE FOR THE PURPOSE OF MAKING TECHNICAL CORRECTIONS TO TITLE 18,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1757535177_ORD%2025-38.pdf,2026-07-06,text,pdftext,raw/25-38.pdf,no,,2025-09-08,4,high,day,motion,2025-09,
25-39,,2025-09-08,AN ORDINANCE AMENDmG SECTION 14.12.110 0F THE MILLCREEK CODE OF ORDINANCES REGARDING VEHICULAR ACCESS REQUIREMENTS FOR FOUR- HOUSEHOLD DWELLINGS AND MULTIPLE-HOUSEHOLD DWELLINGS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1757534526_ORD%2025-39.pdf,2026-07-06,text,pdftext,raw/25-39.pdf,no,,2025-09-08,5,high,day,motion,2025-09,
25-40,,2025-09-22,"AN ORDINANCE REZONING 1.73 ACRES OF REAL PROPERTY KNOWN AS THE WOODS AT ROSECREST P.U.D. SUBDIVISION LOTS 1-9, INCLUDING A CERT AIN ""OPEN SPACE"" PARCEL, GENERALLY LOCATED AT APPROXIMATELY 2455 EAST 32",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1758662303_ORD%2025-40.pdf,2026-07-06,text,pdftext,raw/25-40.pdf,yes,,2025-09-22,4,high,day,motion,2025-09,
25-41,,2025-09-22,AN ORDINANCE AMENDING SECTION 14.20.110 0F THE MILLCREEK CODE OF ORDINANCES REGARDING VEHICULAR ACCESS REQUIREMENTS FOR FOUR- HOUSEHOLD DWELLINGS AND MULTIPLE-HOUSEHOLD DWELLINGS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1758660970_ORD%2025-41.pdf,2026-07-06,text,pdftext,raw/25-41.pdf,no,,2025-09-22,5,high,day,motion,2025-09,
25-42,,2025-09-22,AN ORDINANCE AMENDING TITLE 5 0F THE MILLCREEK CODE OF ORDINANCES BY REQUIRING LAW ENFORCEMENT INVESTIGATION FOR MASSAGE EST ABLISHMENTS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1758660949_ORD%2025-42.pdf,2026-07-06,text,pdftext,raw/25-42.pdf,no,,2025-09-22,7,high,day,motion,2025-09,
25-43,,2025-09-22,AN ORDINANCE AMENDING THE 2025-26 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1758662349_ORD%2025-43.pdf,2026-07-06,text,pdftext,raw/25-43.pdf,no,,2025-09-22,3,high,day,motion,2025-09,
25-44,,2025-10-13,"AN ORDINANCE APPROVING A MONETARY CONTRIBUTION OF UP TO $2,500 FOR THE FRIENDS OF MILLCREEK SENIOR CENTER",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1760454641_ORD%2025-44.pdf,2026-07-06,text,pdftext,raw/25-44.pdf,no,,2025-10-13,5,high,day,motion,2025-10,
25-45,,2025-10-27,"AN ORDINANCE OF MILLCREEK VACATING THE EASTERLY PORTIONS OF THE 2700 EAST PUBLIC STREET OR RIGHT OF WAY, GENERALLY LOCATED BETWEEN 3450 AND 3550 SOUTH",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1761667093_ORD%2025-45.pdf,2026-07-06,text,pdftext,raw/25-45.pdf,no,,2025-10-27,4,high,day,motion,2025-10,
25-46,,2025-11-10,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1763060610_ORD%2025-46.pdf,2026-07-06,text,pdftext,raw/25-46.pdf,no,,2025-11-10,10,medium,day,motion,,
25-47,,2025-11-10,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1763060853_ORD%2025-47.pdf,2026-07-06,text,pdftext,raw/25-47.pdf,no,,2025-11-10,7,medium,day,motion,,
25-48,,2025-11-10,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1763061385_ORD%2025-48.pdf,2026-07-06,na,index-only (oversize; not stored),,yes,,2025-11-10,4,medium,day,motion,,
25-49,,2025-12-08,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 1265 EAST VILLA VISTA AVENUE FROM THE COMMERCIAL (C) ZONE TO THE CITY CENTER OVERLAY - DEVELOPMENT AGREEMENT (CCOZ-DA) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1765303278_ORD%2025-49.pdf,2026-07-06,text,pdftext,raw/25-49.pdf,yes,,2025-12-08,2,high,day,motion,2025-12,
25-50,,2025-12-08,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR AN OWNER OCCUPIED EIGHTEEN-UNIT TOWNHOME RESIDENTIAL COMPLEX WITH RESPECT TO APPROXIMATELY O.68 ACRES OF REAL PROPERTY LOCAT,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1765322495_ORD%2025-50.pdf,2026-07-06,text,pdftext,raw/25-50.pdf,yes,,2025-12-08,3,high,day,motion,2025-12,
25-51,,2025-12-08,"AN ORDINANCE AMENDING CHAJ'TER 9.77 ADOPTING THE CURRENT EDITION OF THE UT AH WILDLAND URBAN INTERFACE CODE, ISSUED BY THE INTERNATIONAL CODE COUNCIL, WITH THE ALTERNATIVES OR AMENDMENTS APPROVED BY T",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1765303491_ORD%2025-51.pdf,2026-07-06,text,pdftext,raw/25-51.pdf,no,,2025-12-08,4,high,day,motion,2025-12,
25-52,,2025-12-08,AN ORDINANCE AMENDING CHAPTER 2.82 0F THE MILLCREEK CODE OF ORDINANCES REGARDING ADDING DATA PRIVACY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1765303030_ORD%2025-52.pdf,2026-07-06,text,pdftext,raw/25-52.pdf,no,,2025-12-08,6,high,day,motion,2025-12,
25-53,,2025-12-08,AN ORDINANCE OF THE MILLCREEK COUNCIL ADOPTING MILLCREEK'S 2026 REGULAR MEETING SCHEDULE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1765303325_ORD%2025-53.pdf,2026-07-06,text,pdftext,raw/25-53.pdf,no,,2025-12-08,7,high,day,motion,2025-12,
26-01,,2026-01-12,"AN ORDINANCE VACATING AND REMOVING THE ""PLANNED UNIT DEVELOPMENT (P.U.D.)"" AND ""OPEN SPACE"" DESIGNATIONS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1768504185_ORD%2026-01.pdf,2026-07-06,text,pdftext,raw/26-01.pdf,yes,,2026-01-12,6,high,day,motion,2026-01,
26-02,,2026-01-12,AN ORDINANCE ADDING A WATER PRESERVATION ELEMENT TO THE GENERAL PLAN PURSUANT TO UTAH CODE ANN. § 10-20-401 AND § 10-20-404,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1768504209_ORD%2026-02.pdf,2026-07-06,text,pdftext,raw/26-02.pdf,yes,,2026-01-12,7,high,day,motion,2026-01,
26-03,,2026-01-12,AN ORDINANCE REPEALING CHAPTER 2.56 0F THE MILLCREEK CODE OF ORDINANCES REGARDING COMMUNITY DISTRICTS AND COMMUNITY COUNCILS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1768430837_ORD%2026-03.pdf,2026-07-06,text,pdftext,raw/26-03.pdf,no,,2026-01-12,8,high,day,motion,2026-01,
26-04,,2026-01-12,AN ORDINANCE PROHIBITING THE REMOV AL OF SNOW AND ICE FROM MUNICIPAL PICKLEBALL COURTS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1768430859_ORD%2026-04.pdf,2026-07-06,scanned,pdftext+ocrL,raw/26-04.pdf,no,,2026-01-12,9,high,day,motion,2026-01,
26-05,,2026-01-12,AN ORDINANCE amending Chapter 5.19 of the Millcreek Code of Ordinances with respect to Short-Teri'n Rentals,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1768430817_ORD%2026-05.pdf,2026-07-06,text,pdftext,raw/26-05.pdf,no,,2026-01-12,3,high,day,motion,2026-01,
26-06,,2026-01-26,"AN ORDINANCE DECLARING APPROXIMATELY O.44 ACRES OF REAL PROPERTY AND THE BUILDING LOCATED AT OR NEAR 3260 SOUTH HIGHLAND DRIVE, MILLCREEK, UT AH, AS SURPLUS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1769550038_ORD%2026-06.pdf,2026-07-06,text,pdftext,raw/26-06.pdf,no,,2026-01-26,7,high,day,motion,2026-01,
26-07,,2026-01-26,AN ORDINANCE OF MILLCREEK AMENDING TITLE 18 0F THE MILLCREEK MUNICIP AL CODE FOR THE PURPOSE OF REMOVING PUBLIC NOTICING REQUIREMENTS FOR COMMUNITY COUNCILS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1769551540_ORD%2026-07.pdf,2026-07-06,text,pdftext,raw/26-07.pdf,no,,2026-01-26,4,high,day,motion,2026-01,
26-08,,2026-02-09,"AN ORDINANCE APPROVING A MONETARY CONTRIBUTION OF UP TO $5,000 TO PURCHASE DISCOUNTED HUMAN SERVICES UTA PASSES FOR MILLCREEK RESIDENTS IN NEED",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1770761614_ORD%2026-08.pdf,2026-07-06,text,pdftext,raw/26-08.pdf,no,,2026-02-09,5,high,day,motion,2026-02,
26-09,,2026-03-09,"AN ORDINANCE APPROVING A MONET ARY CONTRIBUTION OF UP TO $6,000 TO THE CANYON RIM CITIZENS ASSOCATION FOR THE CANYON RIM CARES EVENT was adopted the 9I"" day of March, 2026 and that a copy of the foreg",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1773154994_ORD%2026-09.pdf,2026-07-06,text,pdftext,raw/26-09.pdf,no,,2026-03-09,4,high,day,motion,2026-03,
26-10,,2026-03-23,AN ORDINANCE REZONING O.17 ACRES OF CERT AIN PROPERTY LOCATED AT APPROXIMATELY 1575 EAST MILLCREEK WAY FROM THE R-1-6 (SINGLE- HOUSEHOLD RESIDENTIAL) ZONE TO THE R-l-10 (SINGLE-HOUSEHOLD RESIDENTIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382803_ORD%2026-10.pdf,2026-07-06,text,pdftext,raw/26-10.pdf,yes,,2026-03-23,12,high,day,motion,2026-03,
26-11,,2026-03-23,"AN ORDINANCE APPROVING A MONET ARY CONTRIBUTION OF UP TO $8,000 FOR HIGH SCHOOL SCHOLARSHIPS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382819_ORD%2026-11.pdf,2026-07-06,text,pdftext,raw/26-11.pdf,no,,,,none,day,pdf,2026-03,
26-12,,2026-03-23,"AN ORDINANCE APPROVING A MONETARY CONTRIBUTION OF UP TO $5,000 TO THE EAST MILL CREEK COMMUNITY COUNCIL",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382833_ORD%2026-12.pdf,2026-07-06,text,pdftext,raw/26-12.pdf,no,,2026-03-23,11,high,day,motion,2026-03,
26-13,,2026-03-23,AN ORDINANCE AMENDING THE 2025-26 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382851_ORD%2026-13.pdf,2026-07-06,text,pdftext,raw/26-13.pdf,no,,2026-03-23,5,high,day,motion,2026-03,
26-14,,2026-04-13,AN ORDINANCE ADDING TITLE 10 CHAPTER 10.32 ENTITLED LOITERING,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1776201305_ORD%2026-14.pdf,2026-07-06,text,pdftext,raw/26-14.pdf,no,,2026-04-13,1,high,day,motion,2026-04,
26-15,,2026-04-13,AN ORDINANCE APPROVING THE DISPOSITION OF CERTAIN SURPLUS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1776873522_ORD%2026-15.pdf,2026-07-06,text,pdftext,raw/26-15.pdf,no,,2026-04-13,6,high,day,motion,2026-04,
26-16,,2026-04-27,"AN ORDINANCE APPROVING A MONETARY CONTRIBUTION OF UP TO $6,500 TO THE EAST MILL CREEK LIONS CLUB",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1777407486_ORD%2026-16.pdf,2026-07-06,text,pdftext,raw/26-16.pdf,no,,2026-04-27,5,high,day,motion,2026-04,
26-17,,2026-04-27,"AN ORDINANCE APPROVING A MONETARY CONTRIBUTION OF UP TO $51,000 TO THE MILLCREEK ARTS COUNCIL",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1777407502_ORD%2026-17.pdf,2026-07-06,text,pdftext,raw/26-17.pdf,no,,2026-04-27,8,high,day,motion,2026-04,
26-18,,2026-05-11,AN ORDINANCE AMENDING TITLE 13 0F THE MILLCREEK CODE OF ORDINANCES PROHIBITING MOTOR VEHICLES ON TRAILS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1778618478_ORD%2026-18.pdf,2026-07-06,text,pdftext,raw/26-18.pdf,no,,2026-05-11,8,high,day,motion,2026-05,
26-19,,2026-04-27,"AN ORDINANCE REGULATING, PREVENTING, AND BANNING THE DISCHARGE OF FIREWORKS WITHIN CERT AIN AREAS OF THE CITY",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1777407525_ORD%2026-19.pdf,2026-07-06,text,pdftext,raw/26-19.pdf,no,,2026-04-27,12,high,day,motion,2026-04,
26-20,,2026-04-27,"AN ORDINANCE APPROVING AN AMENDED DEVELOPMENT AGREEMENT FOR VILLA VISTA TOWNHOMES, A PROPERTY LOCATED AT OR NEAR 1265 EAST VILLA VISTA AVENUE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1778090719_ORD%2026-20.pdf,2026-07-06,text,pdftext,raw/26-20.pdf,yes,,2026-04-27,2,high,day,motion,2026-04,
26-21,,2026-05-11,AN ORDINANCE AMENDING THE 2025-26 FISCAL YEAR BTJDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1778620640_ORD%2026-21.pdf,2026-07-06,text,pdftext,raw/26-21.pdf,no,,2026-05-11,5,high,day,motion,2026-05,
26-22,,2026-05-11,"AN ORDINANCE AMENDING AND REST ATING TITLE 14, CHAPTER 58 0F THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO SPECIAL EVENTS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1778619429_ORD%2026-22.pdf,2026-07-06,text,pdftext,raw/26-22.pdf,no,,2026-05-11,12,high,day,motion,2026-05,
26-23,,2026-05-11,AN ORDINANCE ADDING TITLE 14 CHAPTER 59 TO THE MILLCREEK CODE OF ORDINANCES WITH RESPECT TO MILLCREEK COMMON AND CITY OFFICES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1778618769_ORD%2026-23.pdf,2026-07-06,text,pdftext,raw/26-23.pdf,no,,2026-05-11,13,high,day,motion,2026-05,
26-24,,2026-05-11,AN ORDINANCE APPROPRIATING A NONMONET ARY CONTRIBUTION OF DISCOUNTED ROOM RENT ALS FOR VARIOUS ENTITIES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1778620681_ORD%2026-24.pdf,2026-07-06,text,pdftext,raw/26-24.pdf,no,,2026-05-11,11,high,day,motion,2026-05,
26-25,,2026-05-26,"AN ORDINANCE OF MILLCREEK VACATING A PUBLIC UTILTIY EASEMENT LOCATED ALONG THE EAST PROPERTY LINE OF PROPERTY GENERALLY LOCATED AT 3785 SOUTH ASH CIRCLE, ALSO KNOWN AS LOT 42 0F THE MAPLE HILLS SUBDIV",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981226_ORD%2026-25.pdf,2026-07-06,text,pdftext,raw/26-25.pdf,no,,2026-05-26,4,high,day,motion,2026-05,
26-26,,2026-05-26,"AN ORDINANCE rezoning certain property located at approximately 1398 East Luck Lane from the Residential (R-1-8) Zone and Residential Mixed (RM) Zones to the Commercial (C) Zone, subject to the follow",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981246_ORD%2026-26.pdf,2026-07-06,text,pdftext,raw/26-26.pdf,yes,,2026-05-26,10,high,day,motion,2026-05,
26-28,,2026-05-26,"AN ORDINANCE OF MILLCREEK ENACTING TITLE 3 REVENUE AND FINANCE, CHAPTER 3.11 TO THE MILLCREEK CODE OF ORDINANCES, COMMUNITY CLEAN ENERGY PROGRAM",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1779988146_ORD%2026-28.pdf,2026-07-06,text,pdftext,raw/26-28.pdf,no,,2026-05-26,17,high,day,motion,2026-05,
26-29,,2026-05-26,AN ORDINANCE AMENDING TITLE 11 0F THE MILLCREEK CODE OF ORDINANCES REGARDING PARKING,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1779905782_ORD%2026-29.pdf,2026-07-06,text,pdftext,raw/26-29.pdf,no,,,,none,day,pdf,2026-05,
26-30,,2026-05-26,"AN ORDINANCE ADOPTING A REVISED URBAN INTERFACE MAP FOR THE UT AH WILDLAND URBAN INTERFACE CODE, ISSUED BY THE INTERNATIONAL CODE COUNCIL, WITH THE ALTERNATIVES OR AMENDMENTS APPROVED BY THE UTAH DIVI",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1779905599_ORD%2026-30.pdf,2026-07-06,text,pdftext,raw/26-30.pdf,no,,2026-05-26,19,high,day,motion,2026-05,
26-31,,2026-05-26,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 815 EAST SCOTT AVENUE FROM THE RESIDENTIAL R-1-6 ZONE TO THE RESIDENTIAL R-4 ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981337_ORD%2026-31.pdf,2026-07-06,text,pdftext,raw/26-31.pdf,yes,,2026-05-26,8,high,day,motion,2026-05,
26-33,,2026-05-26,"AN ORDINANCE OF MILLCREEK VACATING A PORTION OF THE CHAMBERS AVENUE PUBLIC RIGHT OF WAY, GENERALLY LOCATED AT APPROX. 3200 SOUTH 1400 EAST",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981357_ORD%2026-33.pdf,2026-07-06,text,pdftext,raw/26-33.pdf,no,,2026-05-26,7,high,day,motion,2026-05,
26-34,,2026-05-26,AN ORDINANCE OF MILLCREEK AMENDING TITLE 18 0F THE MILLCREEK MUNICIPAL CODE FOR THE PURPOSE OF EST ABLISHING NEIGHBORHOOD COMP ATIBILITY REQUIREMENTS AND REGULATmG LOT AND PARCEL COVERAGE IN RESIDENTI,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1779907721_ORD%2026-34.pdf,2026-07-06,text,pdftext,raw/26-34.pdf,no,,2026-05-26,12,high,day,motion,2026-05,
26-35,,2026-05-26,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 1285 EAST VILLA VISTA AVENUE FROM THE COMMERCIAL (C) ZONE TO THE CITY CENTER OVERLAY - DEVELOPMENT AGREEMENT (CCOZ-DA) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981399_ORD%2026-35.pdf,2026-07-06,text,pdftext,raw/26-35.pdf,yes,,2026-05-26,13,high,day,motion,2026-05,
26-37,,2026-06-01,"AN ORDINANCE ENACTING A NEW COMPENSATION SCHEDULE/PAYSCALE FOR EXECUTIVE MUNICIPAI, OFFICERS AND ST ATUTORY EMPLOYEES FOR FISCAL YEAR 2026-27",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034696_ORD%2026-37.pdf,2026-07-06,text,pdftext,raw/26-37.pdf,no,,,,none,day,pdf,2026-06,
26-38,,2026-06-08,AN ORDINANCE ENACTING COMPENSATION INCREASES FOR EXECUTIVE MUNICIPAL OFFICERS AND THEIR CHIEF ASSIST ANT(S) OR DEPUTY FOR FISCAL YEAR 2026-27,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034718_ORD%2026-38.pdf,2026-07-06,text,pdftext,raw/26-38.pdf,no,,,,none,day,pdf,2026-06,
26-39,,2026-06-08,AN ORDINANCE REGULATING THE USE OF MUNICIP AL PICKLEBALL COURTS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1781039322_ORD%2026-39.pdf,2026-07-06,text,pdftext,raw/26-39.pdf,no,,,,none,day,pdf,2026-06,
26-40,,2026-06-01,AN ORDINANCE APPROVING THE DISPOSITION OF CERTAIN SURPLUS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034750_ORD%2026-40.pdf,2026-07-06,text,pdftext,raw/26-40.pdf,no,,,,none,day,pdf,2026-06,
26-41,,2026-06-08,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 2785 EAST 3300 SOUTH FROM THE RESIDENTIAL MIXED (RM) ZONE AND THE COMMERCIAL (C) ZONE TO THE COMMERCIAL (C) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034766_ORD%2026-41.pdf,2026-07-06,text,pdftext,raw/26-41.pdf,yes,,,,none,day,pdf,2026-06,
26-42,,2026-06-08,AN ORDINANCE REZONING CERT AIN PROPERTY LOCATED AT APPROXIMATELY 765 E 4500 S FROM THE RESIDENTIAL MIXED (RM) ZONE TO THE COMMERCIAL (C) ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034781_ORD%2026-42.pdf,2026-07-06,text,pdftext,raw/26-42.pdf,yes,,,,none,day,pdf,2026-06,
26-43,,2026-06-22,"AN ORDINANCE AMENDING THE 2025-26 FISC,=!J, YEAR BUDGET",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1782248557_ORD%2026-43.pdf,2026-07-06,text,pdftext,raw/26-43.pdf,no,,,,none,day,pdf,2026-06,
26-44,,2026-06-22,,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1782248576_ORD%2026-44.pdf,2026-07-06,text,pdftext,raw/26-44.pdf,no,,,,none,day,pdf,2026-06,
26-46,,2026-06-22,AN ORDINANCE ESTABLISHING A TRANSPORTATION UTILITY AND FEE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1782248381_ORD%2026-46.pdf,2026-07-06,scanned,vision,raw/26-46.pdf,no,,,,none,day,pdf,2026-06,
