key,cycle,candidate,office,document_id,doc_name,date_submitted,pages,path,filing_class,doc_kind,c_state,c_rows,c_count_basis,c_layout,e_state,e_rows,e_count_basis,e_layout,ruled,subtotals,handwriting,redaction,stated_contrib,stated_expend,stated_source,contradiction,pages_with_detail,notes
Ocean-Saintelus-Olghen__FA7D5E92,2026,"Ocean Saintelus, Olghen",County Council,FA7D5E92-70EB-4D2F-B0AC-671D54C57E55,Dissolution Report,06/16/26,2,raw/easyvote/Ocean-Saintelus-Olghen__FA7D5E92.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,,,,none,0,0,read from Summary Page 2026-08-20 (no prior cache),0,,Doc title 'Dissolution Report'; two pages only - handwritten cover with the Final/Dissolution box checked plus a Summary Page where EVERY box is struck with a zero glyph; no Schedule A or B page exists; page-header boxes on the Summary are left blank; the filer used the OLDER 'For a Candidate' form (not the 2026 'Open Campaign Account' form) although the clerk received it JUN 16 2026
Olson-Katie__ABD321F6,2026,"Olson, Katie",County Council,ABD321F6-0659-44C0-90D4-2D601F102273,20260131 finance report olson,01/20/26,7,raw/easyvote/Olson-Katie__ABD321F6.pdf,has-attachment-detail,standard-report,empty-schedule,0,counted,county-form,has-detail,13,counted,county-form,1,1,0,none on the schedules; the cover address block is blacked,0,361.60,read from Summary Page 2026-08-20 (no prior cache),0,4,Schedule A carries a single typed line reading no contributions recieved this period with amount 0 and both totals 0 - a real zero; Schedule B holds 13 rows (twelve Google Suite Workspace web-service charges and one SquareSpace) whose subtotal $361.60 reconciles exactly; pages 5-7 are the Summary Page Other Campaign Accounts and its two itemized pages all completely blank; Summary Column B aggregates are 73739.20 and 73203.19
Park-Bradley__FAA5DD36,2026,"Park, Bradley",Surveyor,FAA5DD36-CD80-4D26-80CA-A262528C68F5,2025 Year End Report,01/30/26,2,raw/easyvote/Park-Bradley__FAA5DD36.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,0,0,0,none,$0.00,$0.00,read from Summary Page 2026-08-20 (no prior cache),0,,two-page filing - cover plus Summary Page only with no Schedule A or Schedule B page; every figure is 0.00 with beginning and ending balance 19.58 so no contradiction; year-end report signed 01/30/26
Parke-Kevin__CC8867D1,2026,"Parke, Kevin",County Council,CC8867D1-8889-4BC4-B89D-920A2FEC99C5,Campaign Dissolution ,01/31/26,3,raw/easyvote/Parke-Kevin__CC8867D1.pdf,has-attachment-detail,standard-report,no-schedule-page,,,,has-detail,4,counted,county-form,1,1,0,cover address block blacked; none on the itemized rows,$0.00,$114.41,read from Summary Page 2026-08-20 (no prior cache),0,3,Final/Dissolution box checked but the document is the standard 3-page report form; there is NO Schedule A page in the document and the stated contribution total is $0.00 so there is no contradiction; Schedule B has 4 rows closing the account; subtotal ties exactly to the stated $114.41
Petersen-Jake__56BD8301,2026,"Petersen, Jake",Sheriff,56BD8301-AE20-4204-A936-7DF5D2DC4315,Year End Report 2025,02/16/26,4,raw/easyvote/Petersen-Jake__56BD8301.pdf,empty-schedule,standard-report,empty-schedule,0,counted,county-form,empty-schedule,0,counted,county-form,,,,,0,0,read from Summary Page 2026-08-20 (no prior cache),0,,"PAGE ORDER ODDITY - Schedule B is p3 and Schedule A is p4 (reversed from the canonical order); both grids are struck through with a single diagonal line and their SUBTOTAL and TOTAL fields carry handwritten zero glyphs - a real zero; 2026 Open Campaign Account form with the year-end ""Period ending December 31"" box checked; handwritten cover and summary; balance $45.19 carried in and out"
Pinkney-Natalie__07C097D5,2026,"Pinkney, Natalie",County Council,07C097D5-2E3E-4DDE-B802-F26DC84C2249,Year End Report,02/18/26,6,raw/easyvote/Pinkney-Natalie__07C097D5.pdf,has-attachment-detail,standard-report,has-detail,23,counted,attach-landscape-date-first-last-address-city-state-zip-country-occupation-amount,has-detail,30,counted,attach-date-recipient-purpose-amount,0,1,1,address-and-city (donor STATE ZIP and country survive the bar),"14,770","13,965.50",read from Summary Page 2026-08-20 (no prior cache),0,"3,5","2026 open-campaign-account form; cover and Summary are HANDWRITTEN but the two attachments are typed; NO county SchedA/SchedB stub pages; p3 is a 30-row expenditure list ending in ""Total expenditures $13965.50""; p5 is a LANDSCAPE/rotated 23-row donor sheet ending in ""Total Contributions $14770.00""; both reconcile exactly to the handwritten Summary Column A; p4 and p6 are BLANK sheets (no text layer); both attachment tables are unruled text"
Poe-Casey__AF91E693,2026,"Poe, Casey",County Council,AF91E693-C937-4064-A7A5-E0A4E62ECF85,Casey for County Council Small Budget,04/06/26,1,raw/easyvote/Poe-Casey__AF91E693.pdf,no-schedule-page,small-budget-certificate,no-schedule-page,,,,no-schedule-page,,,,0,0,0,none,no-summary-page,no-summary-page,read from Summary Page 2026-08-20 (no prior cache),0,,Single-page Salt Lake County Clerk Election Division 'SMALL BUDGET CAMPAIGN CERTIFICATE' for County and Local School Board Candidates; certifies the committee does not expect to exceed $2000.00 in aggregate contributions or expenditures; signed 04/06/26; carries NO figures and NO Summary Page and no schedule pages of any kind.
Rider-Erin__D43A7FAA,2026,"Rider, Erin",Mayor,D43A7FAA-8B8F-4BF2-9CFE-AC1FB6E56ED9,Erin Rider Statement of Dissolution and Year End Report,02/02/26,2,raw/easyvote/Rider-Erin__D43A7FAA.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,0,0,0,none,$0.00,$0.00,read from Summary Page 2026-08-20 (no prior cache),0,,document name says Statement of Dissolution and Year End Report but the file is the standard two-page cover plus Summary with the Final/Dissolution box checked - there is no separate dissolution statement page and no Schedule A or B page; every Summary figure is $0.00
Rivera-Rosie__A0320EC3,2026,"Rivera, Rosie",Sheriff,A0320EC3-DCF8-40AD-95EA-B8A040B77FC5,June Report 2026,06/16/26,6,raw/easyvote/Rivera-Rosie__A0320EC3.pdf,has-attachment-detail,standard-report,has-detail,21,counted,county-form,has-detail,28,counted,county-form,1,1,0,address-only,"$15,655.00","$5,710.04",read from Summary Page 2026-08-20 (no prior cache),0,3-6,2026 'For an Open Campaign Account' form; p3-4 Schedule A (15+6) p5-6 Schedule B (14+14); both sides' page subtotals sum EXACTLY to the stated totals (arithmetic verified on both); the report is an eight-days-before-a-Primary interim filing
Roberts-Nicholas__A9E110EA,2026,"Roberts, Nicholas",Sheriff,A9E110EA-673F-4830-95B8-A38D7DC7CEA3,Nick Roberts EOY Report,02/02/26,7,raw/easyvote/Roberts-Nicholas__A9E110EA.pdf,has-attachment-detail,standard-report,has-detail,1,counted,county-form,has-detail,2,counted,county-form,1,1,0,address-only,1050.00,2884.00,read from Summary Page 2026-08-20 (no prior cache),0,3-4,2026 year-end report; typed form-fill not handwriting (only the signature is hand-signed); Schedule A carries one row but its SUBTOTAL and TOTAL cells are left BLANK - no reconciliation gate on the contribution side; Schedule B subtotal 2884.00 ties to line 2; one Schedule B line is dated 1-31-2023 - outside the reporting period - for 'closing account of campain bills'; p5-p7 are an all-zero 'Other Campaign Accounts' summary plus its two blank itemized pages; the black bar over the address is a PDF annotation and carries a sticky-note comment icon
Robinson-Zach__7022E201,2026,"Robinson, Zach ",County Council,7022E201-17B8-4A3A-8540-E0099635A062,First Interim Report,04/06/26,9,raw/easyvote/Robinson-Zach__7022E201.pdf,has-attachment-detail,standard-report,has-detail,150,approx,attach-landscape-date-amount-first-last-address-city-state-zip-occupation-employer,has-detail,120,approx,attach-date-recipient-purpose-amount,1,0,0,address-and-city-and-state-ZIP-SURVIVES,$30105.65,$14058.11,read from Summary Page 2026-08-20 (no prior cache),0,3-9,CALIBRATION(lead agent); 2026 form variant titled Financial Disclosure Report For an Open Campaign Account; NO county Schedule A/B page exists in this filing at all - the filer's landscape export IS the schedule; p3 verified at 190dpi = 51 data rows so 3 pages ~150; the redaction bar covers ADDRESS CITY and STATE but the ZIP column is fully legible - geography is recoverable by ZIP on this layout; no per-page subtotals
Robinson-Zach__C4162BAF,2026,"Robinson, Zach ",County Council,C4162BAF-7AF6-4724-B145-AF63407D6666,June 16 Financial Disclosure Report,06/16/26,8,raw/easyvote/Robinson-Zach__C4162BAF.pdf,has-attachment-detail,standard-report,has-detail,99,counted,attach-landscape-date-amount-first-last-address-city-state-zip-occupation-employer,has-detail,104,counted,attach-date-amount-recipient-purpose,1,0,0,address-only,"$28,955.00","$29,945.89",read from Summary Page 2026-08-20 (no prior cache),0,3-8,NO county Schedule A or Schedule B page exists in this document - not even a stub; the filer's landscape spreadsheets stand alone (contributions p3 48 rows / p4 48 rows / p5 3 rows; expenditures p6 42 rows / p7 42 rows / p8 20 rows); IMPORTANT EXCEPTION TO THE COHORT PATTERN - only the ADDRESS column is blacked here and donor CITY STATE and ZIP all SURVIVE the bar and are fully legible; no subtotal or total line is printed on any attachment page so the Summary Page is the only reconciliation gate; a stray screen-capture comment-balloon artifact sits over the Address header on every contribution page; Summary Column B aggregates are $59060.65 and $44004
Salazar-Nate__00FEB889,2026,"Salazar, Nate ",County Council,00FEB889-14E3-4AF3-A212-DDE13D802B9A,Salazar2226 Fin. Disclosure,02/02/26,5,raw/easyvote/Salazar-Nate__00FEB889.pdf,has-attachment-detail,standard-report,has-detail,23,counted,county-form,has-detail,4,counted,county-form,1,1,0,address-only,"$3,655.00",$688.18,read from Summary Page 2026-08-20 (no prior cache),0,3-5,two Schedule A pages with subtotals 2240.00 and 1415.00 reconciling exactly to the printed total 3655.00; Schedule B subtotal 688.18 matches Summary line 2; ODDITY - the Summary Column B aggregate for contributions reads 3285.00 which is LESS than the Column A period figure of 3655.00; small grey comment annotation icons overlap the redaction bar on p3 and p4
Sanchez-Paul__9B34781B,2026,"Sanchez, Paul",County Council,9B34781B-DB01-49BE-91CF-F9D1BDE98B06,Dissolution Report,02/12/26,2,raw/easyvote/Sanchez-Paul__9B34781B.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,0,0,1,none,0,,read from Summary Page 2026-08-20 (no prior cache),0,,Two-page Final/Dissolution filing (cover + Summary only) on the 2026 open-campaign-account form; NOT a separate one-page dissolution notice so I classify it standard-report; Summary Column A line 1 is a handwritten zero glyph and line 2 is BLANK; lines 3/4/7 are zero glyphs and lines 5/6 are blank - an all-zero account so the absent schedules are consistent; the pages are PHOTOGRAPHED on a dark surface rather than scanned (visible desk background and sheet curl) though still legible; ODDITY - the county redaction is inconsistent on the cover: the filer's street address and zip are left readable while the phone/email are barred
Snyder-Phil__B9D88E40,2026,"Snyder, Phil",Sheriff,B9D88E40-0459-4C3C-A984-FE9778CF569E,finaldissolutionreport.3.23.26,03/23/26,2,raw/easyvote/Snyder-Phil__B9D88E40.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,,,,,$0.00,$0.00,read from Summary Page 2026-08-20 (no prior cache),0,,"Two-page filing - cover plus Summary Page only; NO Schedule A or Schedule B page exists; the FINAL / DISSOLUTION REPORT box is checked so this functions as a dissolution filing but THE DOCUMENT GOVERNS - it is the standard 2026 ""For an Open Campaign Account"" report form and not a one-page dissolution notice so doc_kind is standard-report; every figure including the closing balance is $0.00"
Stavros-Christopher__7821FD96,2026,"Stavros, Christopher",Assessor,7821FD96-2DBD-4808-A984-D9D24546B123,End of Year 2025,01/20/26,2,raw/easyvote/Stavros-Christopher__7821FD96.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,0,0,0,none,$0.00,$0.00,read from Summary Page 2026-08-20 (no prior cache),0,,Two-page year-end filing - cover + Summary only; Column A and Column B both $0.00 on lines 1 and 2 with a $255.01 balance carried unchanged through lines 3-7; absent schedules consistent with the stated zeros
Swaby-Nigel__ED9E3732,2026,"Swaby, Nigel",County Council,ED9E3732-77B1-4490-9FED-A6694E2F531A,Feb2 Year End,02/02/26,2,raw/easyvote/Swaby-Nigel__ED9E3732.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,,,,none on itemized lines (there are none); cover address block blacked,$0.00,$0.00,read from Summary Page 2026-08-20 (no prior cache),0,,a 2-page filing: cover + Summary only; year-end report with $0.00 on every Summary line including both balances; no Schedule A or Schedule B page exists so both sides are no-schedule-page with a zero stated total - NO contradiction
Swaby-Nigel__A18BC4C1,2026,"Swaby, Nigel",County Council,A18BC4C1-309B-4EA1-BD70-6E25959F188B,Feb amm,02/18/26,2,raw/easyvote/Swaby-Nigel__A18BC4C1.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,0,0,0,none,$0.00,$0.00,read from Summary Page 2026-08-20 (no prior cache),0,,2-page filing; cover + Summary Page only - no Schedule A or B page exists; cover is the 2026-era 'Financial Disclosure Report For a Candidate' NOT the 'For an Open Campaign Account' variant the brief describes for 2026 - the document governs; YEAR-END box checked AND the amendment box checked with date 2026-02-18; all Summary Column A and B figures are $0.00 with a $2021.21 carried balance so both no-schedule-page sides have zero stated totals and there is no contradiction
Taggart-Tenille__3FB08238,2026,"Taggart, Tenille",County Council,3FB08238-6B6F-4E48-AA85-867DDEE20ACA,End of Election Report,02/02/26,3,raw/easyvote/Taggart-Tenille__3FB08238.pdf,has-attachment-detail,standard-report,no-schedule-page,,,,has-detail,4,counted,county-form,1,1,0,none,$0.00,$58.75,read from Summary Page 2026-08-20 (no prior cache),0,3,3-page filing; cover + Summary + Schedule B - there is NO Schedule A page at all so the contribution side is no-schedule-page against a stated $0.00 (no contradiction); Schedule B has 4 typed rows subtotal $58.75 matching the Summary; MISLABEL - the EasyVote doc_name is 'End of Election Report' but the form's checked Type of Report is the YEAR-END January 31 box; flagged not relabelled; Summary Column B aggregate for expenditures reads $0.00 while Column A reads $58.75; closing balance is printed as negative ($58.75)
Theodore-Dea__93AA958A,2026,"Theodore, Dea",County Council,93AA958A-F7A8-40AC-AB41-C9E6F96F1043,End of Year Report 2025,02/01/26,3,raw/easyvote/Theodore-Dea__93AA958A.pdf,has-attachment-detail,standard-report,no-schedule-page,,,,has-detail,14,counted,county-form,1,1,0,none on Schedule B; the cover address block is blacked,$0.00,"$1,342.52",read from Summary Page 2026-08-20 (no prior cache),0,3,the 3-page document has NO Schedule A page - cover / Summary / Schedule B only; Summary line 1 Column A is $0.00 so no contradiction; Schedule B subtotal $1342.52 reconciles exactly to line 2; the signature block carries a stamp reading this document has not been signed; the last expenditure row is dated 04/29/2026 which POSTDATES the 02/01/26 report date
Wike-Lori__A62907B6,2026,"Wike, Lori",County Council,A62907B6-DAD5-401C-A5D7-798C31595BD0,LoriWikeFinancialDisclosure,04/05/26,2,raw/easyvote/Wike-Lori__A62907B6.pdf,no-schedule-page,standard-report,no-schedule-page,,,,no-schedule-page,,,,0,0,0,none on the substantive pages; the cover address zip phone and email blocks are blacked,$0.00,$0.00,read from Summary Page 2026-08-20 (no prior cache),0,,a 2-page document - cover plus Summary Page only - with no Schedule A or Schedule B page at all; this IS the Financial Disclosure Report For an Open Campaign Account form the brief describes; Period ending March 31 box checked; Column B is labelled Aggregate Total (YTD) here rather than Aggregate Total; all seven Summary lines read $0.00 except the $419.61 carried balance on lines 3 5 and 7
