EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
34871,3074,180,CITIZEN PUBLIC INPUT ,,,,,,,,5,3
34872,3074,180,DISCUSSION ITEMS:,,,,,,,,6,4
34873,3074,180,UPD Countywide Services Update,5896,,Discussion Items,,,,,14,39
34874,3074,180,"Adoption of Legislative Intent Requesting that the Utah Legislature Approve Legislation Concerning the Following Matters, and Instructing the County Council’s Lobbying Team to Advocate for the Same: 
(1) Removing the Town of Brighton from the Mountainous Planning District and Mountainous Planning Commission so that it may have its own land use authority;
(2) Removing the sunset provision as it relates to Utah Code § 17-34-1(5)(d), or draft new legislation allowing the County to use general funds for fire, paramedic, and police protection services under certain circumstances as currently granted in Utah Code § 17-34-1(5)(d);
(3) Removing the sunset provision from the Mountainous Planning District and Mountainous Planning Commission; and
(4) Allowing the County to determine the membership, terms of service, and duties specified by County ordinance, similar to the criteria in Utah Code § 17-27a-301(3)",5918,,Discussion Items,Dea Theodore,Richard Snelgrove,Pass,approved and forwarded,13,35
34875,3074,180,UTA’s 5-year Service Plan Update and Overview of FrontRunner Commuter Rail,5951,,Discussion Items,,,,,15,40
34876,3074,180,"Approval of an In-Kind Donation of a One-Week Trip on a Private Catamaran Valued at $10,992 to the Clark Planetarium 2020 Virtual Gala",5952,,Consent Item,,,,,18,43
34877,3074,180,A Resolution of the Salt Lake County Council Authorizing Execution of a Land Exchange Agreement with GMMN Holdings LLC and Related Documents,5964,,Consent Item,,,,,17,42
34879,3074,180,Proposed Hire Report,5966,,Discussion Items,,,,,7,5
34880,3074,180,Overview of COVID-19 Expenditures and Resources Utilized and County Revenue Update,5968,,Discussion Items,,,,,9,7
34881,3074,180,"Update on Salt Lake County’s Coordinated Response to COVID-19           

The Council may Take Action, Including Votes, on any Necessary Legislative Matters Related to the Ongoing State of Emergency",5971,,Discussion Items,,,,,8,6
34882,3074,180,"The Salt Lake County Council Approval of the Attached Letter of Understanding between Salt Lake County Regional Planning and Transportation and Salt Lake County Parks and Recreation for the Use of Two Hundred and Forty Five Thousand and Three Hundred and Thirteen dollars ($245,313) from the Regional Transportation Choice Fund For Use in the Jordan River Recreation Area - Phase 1 (4th Quarter)",5973,,Discussion Items,Richard Snelgrove,Steve DeBry,Pass,approved and forwarded,11,9
34883,3074,180,"Assignment of a Contra Account in the Amount of $100,000 to the 2021 Budget of the Office of Regional Development",5975,,Discussion Items,Richard Snelgrove,Laurie Stringham,Pass,approved and forwarded,10,8
34884,3074,180,Statement of Council Chair Steve DeBry Concerning the Temporary Conduct of Electronic Meetings of the Council Consistent with the Utah Open and Public Meetings Act,5976,,Discussion Items,,,,,4,2
34885,3074,180,Legislative Update,5977,,Discussion Items,,,,,12,10
34886,3074,180,CONSENT ITEMS:,,,,Arlyn Bradshaw,Aimee Winder Newton,Pass,that the consent agenda be approved and forwarded to the 4:00 p.m. Council meeting for ratification. ,16,41
34901,3074,180,"Report of Deposits and Investments as of December 31, 2020",5967,,Consent Item,,,,,19,44
34904,3074,180,Ratification of 2021 Salaries for Salt Lake County Elected Officers,5974,,Consent Item,,,,,20,45
34905,3074,180,ITEMS FROM COUNCIL MEMBERS,,,,,,,,21,46
34906,3074,180,Internal Business,,,,,,,,22,47
34907,3074,180,APPROVAL OF MINUTES,,,,,,,,24,49
34909,3074,180,"Approval of Committee of the Whole Minutes for January 26, 2021",5950,,Minutes,Arlyn Bradshaw,Aimee Winder Newton,Pass,approved,25,50
34910,3074,180,ADJOURN,,,,,,,,26,51
34911,3074,180,"* Times are approximate and the order of agenda items is subject to change except for matters that are designated for time certain.

** Interested parties should call the Council Office (385-468-7500) or check the Council's website: slco.legistar.com for changes. The public is invited to electronically attend, but comments from the public are at the discretion of the Council. Public comments are welcome in the 4:00 PM Council Meeting.
",,,,,,,,27,
34912,3074,180,"Notice of Cancellation of the Tuesday, February 16, 2021 Committee of the Whole Meeting",,,,Arlyn Bradshaw,Aimee Winder Newton,Pass,approved,23,48
35039,3074,180,-	HB 81 Mental Health Days for Students,,,,Richard Snelgrove,Arlyn Bradshaw,Pass,approved,,11
35040,3074,180,,,,,,,,,,12
35041,3074,180,-	SB 67 Workplace Violence Protective Orders,,,,Steve DeBry,Arlyn Bradshaw,Pass,approved,,13
35042,3074,180,,,,,,,,,,14
35043,3074,180,-	SB 155 988 Mental Health Crisis Assistance,,,,Aimee Winder Newton,Laurie Stringham,Pass,approved,,15
35044,3074,180,,,,,,,,,,16
35045,3074,180,,,,,,,,,,17
35046,3074,180,-	3rd Sub. SB 18 Property Tax Exemption Amendments  ,,,,Laurie Stringham,Aimee Winder Newton,Pass,approved,,18
35047,3074,180,,,,,,,,,,19
35048,3074,180,-	1st Sub. 58 Local Option Sales Tax Distribution Amendments,,,,,,,,,20
35049,3074,180,,,,,,,,,,21
35050,3074,180,-	2nd Sub. SB 88 Local Option Sales Tax Distribution,,,,Aimee Winder Newton,Steve DeBry,Pass,approved,,22
35051,3074,180,,,,,,,,,,23
35052,3074,180,-	3rd Sub. HB 82 Single Family Housing Modifications,,,,,,,,,24
35053,3074,180,,,,,,,,,,25
35054,3074,180,-	HB 98 Local Government Building Regulations Amendments,,,,,,,,,26
35055,3074,180,,,,,,,,,,27
35056,3074,180,-	1st Sub. HB 243 Privacy Protection Amendments,,,,,,,,,28
35057,3074,180,,,,,,,,,,29
35058,3074,180,-	2nd Sub. HB 244 1st Class County Highway Road Fund Amendments ,,,,,,,,,30
35059,3074,180,,,,,,,,,,31
35060,3074,180,-	Mountainous Planning District,,,,,,,,,32
35061,3074,180,,,,,,,,,,33
35062,3074,180,,,,,,,,,,34
35063,3074,180,,,,,,,,,,36
35064,3074,180,,,,,Richard Snelgrove,Dea Theodore,Fail,approved and forwarded,,37
35065,3074,180,,,,,Aimee Winder Newton,Ann Granato,Pass,approved and forwarded,,38
35066,3075,180,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711. 

Members of the Council may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.

Consistent with provisions of the Utah Open and Public Meetings Act, Utah Code Ann. § 52-4-207(4), the Salt Lake County Council Chair has issued written determinations supporting Salt Lake County Council’s decision to convene electronic meetings of the Council without a physical anchor location. Due to the health and safety risks related to the ongoing COVID-19 pandemic and considering public health orders limiting in-person gatherings, members of the public should not attend Council meetings in person. However, members of the public are invited and encouraged to view and participate in the Council’s electronic meetings as described below.",,,,,,,,1,
35067,3075,180,"This meeting will be conducted electronically via Webex Events. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will also broadcast live-streams of its meetings on Facebook Live, which may be accessed at http://www.facebook.com/slcocouncil/, and through Cisco Webex, which may be accessed at: 

https://slco.webex.com/slco/onstage/g.php?MTID=e7e58c8713682237585b35f8608059302

Individuals wishing to comment must access the meeting using the Webex link above by the beginning of the “Citizen Public Input” portion of the meeting. Comments will be limited to three minutes per individual unless otherwise approved by the Council. If an individual is unable to attend the meeting via Webex, they may email their comments to councilwebex@slco.org by 10:00 AM the day of the meeting to have those comments distributed to the Council and read into the record at the appropriate time.  

The first time you join via the link may take longer to get through the set-up steps. Please plan accordingly. Mobile phones must choose “Call-in” as the audio connection to support the Webex Event format. 

Please include ""Resident"" ahead of your first name when you join the meeting or you will not be identified as wanting to give comment. 


This website has helpful tips for using Webex for Events: https://help.webex.com/ld-7srxjs-CiscoWebexEvents/Webex-Events",,,,,,,,2,
35068,3075,180,CALL TO ORDER,,,,,,,,3,1
35069,3075,180,CITIZEN PUBLIC INPUT ,,,,,,,,5,3
35070,3075,180,DISCUSSION ITEMS:,,,,,,,,6,4
35071,3075,180,Appointment of Elizabeth Graham as the Associate Director of the Human Services Department.,5965,,Discussion Items,Aimee Winder Newton,Laurie Stringham,Pass,approved and forwarded,17,42
35072,3075,180,"Declaration of Donation - Village Baker Donation of Baked Goods to the Aging & Adult Services Riverton Senior Center, valued at $6,265.95",5980,,Consent Item,,,,,22,50
35073,3075,180,Electric Bus Air Quality Monitoring Project update and Donation Acceptance,5982,,Discussion Items,Jim Bradley,Arlyn Bradshaw,Pass,approved and forwarded,15,39
35074,3075,180,Salt Lake County Sheriff Search and Rescue Update,5985,,Discussion Items,,,,,12,36
35075,3075,180,West General Plan briefing and discussion for upcoming Online Community Engagement Meetings,5998,,Discussion Items,,,,,13,37
35076,3075,180,Update on Dimple Dell Projects and Upcoming Dimple Dell Master Plan Launch.,5999,,Discussion Items,,,,,14,38
35077,3075,180,Resolution to Authorize Execution of 2021 Bandwango Merchant Agreement and Fee Reduction for Clark Planetarium Shows as part of the Visit Salt Lake Connect Pass Program.,6000,,Discussion Items,,,,,16,41
35078,3075,180,"Approval of an In-Kind Donation to Parks and Recreation from Russel A. Shephard Valued at $3,500 of a John Deere Tractor",6001,,Consent Item,,,,,23,51
35079,3075,180,Approval of an In-Kind Donation to Parks and Recreation from Harvey Seal Valued at $2.500 of a John Deere Tractor,6002,,Consent Item,,,,,24,52
35080,3075,180,Statement of Council Chair Steve DeBry Concerning the Temporary Conduct of Electronic Meetings of the Council Consistent with the Utah Open and Public Meetings Act,6009,,Discussion Items,,,,,4,2
35081,3075,180,Proposed Hire Report,6022,,Discussion Items,,,,,7,5
35082,3075,180,"A Resolution of the Salt Lake County Council Approving and Authorizing the Mayor to Execute Two Perpetual Culinary Waterline Easement Agreements and a Perpetual Secondary Waterline 
Easement Agreement with the City of South Jordan",6024,,Consent Item,,,,,25,53
35083,3075,180,"Career Services Council Appointments: Jennifer Nakao, District 4 and Andrew Stephenson, District 6",6026,,Discussion Items,Arlyn Bradshaw,Laurie Stringham,Pass,approved and forwarded,19,45
35084,3075,180,"Update on Salt Lake County’s Coordinated Response to COVID-19

The Council may Take Action, Including Votes on any Necessary Legislative Matters related to the Ongoing State of Emergency",6027,,Discussion Items,,,,,11,35
35085,3075,180,Council Consideration of Options to Provide County Funding for Trail Projects Near Butterfield Canyon,6028,,Discussion Items,Steve DeBry,Jim Bradley,Pass,approved and forwarded,8,6
35086,3075,180,Presentation on Proposed Bond Project: Asphalt Overlay of Lower Millcreek Canyon Road,6029,,Discussion Items,Laurie Stringham,Aimee Winder Newton,Pass,approved and forwarded,9,8
35087,3075,180,Legislative Update,6031,,Discussion Items,,,,,10,10
35088,3075,180,CONSENT ITEMS:,,,,Arlyn Bradshaw,Jim Bradley,Pass,approved and forwarded,20,47
35105,3075,180,Donation to the Salt Lake County Children's Justice Center from Friends of CJC for operational expenses July-Dec 2020,5983,,Consent Item,,,,,21,49
35111,3075,180,ITEMS FROM COUNCIL MEMBERS,,,,,,,,26,54
35112,3075,180,Internal Business,,,,,,,,27,55
35113,3075,180,APPROVAL OF MINUTES,,,,,,,,28,56
35115,3075,180,"Approval of Committee for the Whole Minutes for:
February 2, 2021
February 9, 2021",5981,,Minutes,Arlyn Bradshaw,Jim Bradley,Pass,approved,29,57
