clip_id,date,body,motion_no,motion_text,motion_type,result_raw,outcome,mover,seconder,aye,nay,names_recorded,source_file
100308,2024-06-27,Eastern Summit County Planning Commission,8,adjourn,,(6-0),Pass,David Darcey,Rich Sonntag,6,0,0,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
100309,2024-07-09,Snyderville Basin Planning Commission,1,"approve the Moore Accessory Building located at 415 East Earl Street, based on the findings of fact, conclusions of law, and conditions of approval with the addition that the nightly rental of the ADU be prohibited",,(7-0),Pass,Thomas Cooke,Matthew Nagie,7,0,0,land_use/minutes/2024/2024-07-09_snyderville_basin_pc.md
100309,2024-07-09,Snyderville Basin Planning Commission,2,"continue the item to a date uncertain with a site visit and an evaluation from the health department as to whether the previously approved sight would, in fact, work",,(6-1),Pass,Thomas Cooke,DJ Hubler,6,1,1,land_use/minutes/2024/2024-07-09_snyderville_basin_pc.md
100309,2024-07-09,Snyderville Basin Planning Commission,3,adjourn,,(7-0),Pass,Thomas Cooke,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-07-09_snyderville_basin_pc.md
100310,2024-07-18,Eastern Summit County Planning Commission,1,"continue the public hearing on this Conditional Use Permit application to a date certain of August 1, 2024",,(6-0),Pass,Marion Wheaton,Bill Wilde,6,0,0,land_use/minutes/2024/2024-07-18_eastern_summit_pc.md
100310,2024-07-18,Eastern Summit County Planning Commission,2,adjourn,,(6-0),Pass,Marion Wheaton,Rich Sonntag,6,0,0,land_use/minutes/2024/2024-07-18_eastern_summit_pc.md
100311,2024-07-23,Snyderville Basin Planning Commission,1,"forward a positive recommendation to the Community Development Director for the proposed Conditional Use Permit for the Rocky Mountain Power distribution upgrades in the Summit Park and Timberline area based on the findings of fact, conclusions of law, and conditions of approval found in the staff report as well as an additional requirement to hold an open house with notice given to the public of anyone who is affected by the new poles",,,,Tyann Mooney,Thomas Cooke,,,0,land_use/minutes/2024/2024-07-23_snyderville_basin_pc.md
100311,2024-07-23,Snyderville Basin Planning Commission,2,"approve the Conditional Use Permit for the Rocky Mountain Power distribution upgrades in Summit Park and Timberline area based on the finds of fact, conclusions of law, and conditions of approval as found in the staff report",,(6-0),Pass,Tyann Mooney,Thomas Cooke,6,0,0,land_use/minutes/2024/2024-07-23_snyderville_basin_pc.md
100311,2024-07-23,Snyderville Basin Planning Commission,3,"approve minutes from February 27, 2024, as written",,(6-0),Pass,DJ Hubler,Tyann Mooney,6,0,0,land_use/minutes/2024/2024-07-23_snyderville_basin_pc.md
100311,2024-07-23,Snyderville Basin Planning Commission,4,"approve the minutes dated June 11, 2024",,(5-0),Pass,Tyann Mooney,Makena Hawley,5,0,1,land_use/minutes/2024/2024-07-23_snyderville_basin_pc.md
100311,2024-07-23,Snyderville Basin Planning Commission,5,adjourn,,(6-0),Pass,DJ Hubler,Thomas Cooke,6,0,0,land_use/minutes/2024/2024-07-23_snyderville_basin_pc.md
100312,2024-08-01,Eastern Summit County Planning Commission,1,re-open the public hearing,,(6-0),Pass,Bill Wilde,Rich Sonntag,6,0,0,land_use/minutes/2024/2024-08-01_eastern_summit_pc.md
100312,2024-08-01,Eastern Summit County Planning Commission,2,"continue the public hearing to a date certain of August 15, 2024",,(6-0),Pass,Bill Wilde,Rich Sonntag,6,0,0,land_use/minutes/2024/2024-08-01_eastern_summit_pc.md
100312,2024-08-01,Eastern Summit County Planning Commission,3,adjourn,,(6-0),Pass,Marion Wheaton,Rich Sonntag,6,0,0,land_use/minutes/2024/2024-08-01_eastern_summit_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,1,"approve the application based on the findings of fact, conclusions of law, and conditions of approval as found staff report with the correction as mentioned by Commissioner Cooke",,(5-0),Pass,Bruce Carmichael,Thomas Cooke,5,0,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,2,approve the item with an amendment to condition of approval number 4; the major accessory building and sport court is for the private use of the property owners and no commercial uses are allowed,,,,Thomas Cooke,,,,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,3,"approve the Kirkham garage and sport court conditional use permit for 7474 Bitner Ranch Road based on the findings of fact, conclusions of law, and conditions of approval with amendment to condition (4); the major accessory building and sport court are for the private use of the property owners and shall not be used for commercial purposes",,,,Thomas Cooke,Makena Hawley,,,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,4,"approve the Kirkham garage and sport court conditional use permit for 7474 Bitner Ranch Road based on the findings of fact, conclusions of law, and conditions of approval with amendment to condition (4); the major accessory building and sport court are for the private use of the property owners and shall not be used for commercial purposes",,(5-0),Pass,Thomas Cooke,Makena Hawley,5,0,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,5,deny the Conditional Use Permit for a Major Accessory Building located at 7914 North Greenfield Drive,,,,Makena Hawley,Matthew Nagie,,,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,6,deny the Conditional Use Permit for a Major Accessory Building located at 7914 North Greenfield Drive adding the commission finds it is not compatible with the existing neighborhood character and with the character and purpose provision of the zoning district and will adversely affect surrounding land uses,,(5-0),Pass,Makena Hawley,Matthew Nagie,5,0,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,7,"continue the item to a date certain of September 10, 2024",,(5-0),Pass,Thomas Cooke,Makena Hawley,5,0,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,8,"approve the February 13, 2024, minutes as written",,(4-0),Pass,Thomas Cooke,Bruce Carmichael,4,0,1,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,9,"approve the minutes from March 26, 2024",,(3-0),Pass,Makena Hawley,Bruce Carmichael,3,0,1,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,10,"approve the July 23, 2024, minutes with edits",,(4-0),Pass,Matthew Nagie,Makena Hawley,4,0,1,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100313,2024-08-13,Snyderville Basin Planning Commission,11,adjourn,,(5-0),Pass,Makena Hawley,Thomas Cooke,5,0,0,land_use/minutes/2024/2024-08-13_snyderville_basin_pc.md
100314,2024-08-15,Eastern Summit County Planning Commission,1,"recommend for approval the proposed Code Amendments except for section 11, saying ""single-family detached"" and change the limit to 8 feet instead of 5 feet",,(5-0),Pass,Rich Sonntag,Clinton Benson,5,0,0,land_use/minutes/2024/2024-08-15_eastern_summit_pc.md
100314,2024-08-15,Eastern Summit County Planning Commission,2,"approve the Nursery Conditional Use Permit and the Recycling Conditional Use Permit subject to findings of fact, conclusions of law, and conditions of approval in the staff report",,(4-1),Pass,Bill Wilde,Marion Wheaton,4,1,1,land_use/minutes/2024/2024-08-15_eastern_summit_pc.md
100314,2024-08-15,Eastern Summit County Planning Commission,3,"approve the minutes dated May 16, 2024",,(5-0),Pass,Rich Sonntag,David Darcey,5,0,0,land_use/minutes/2024/2024-08-15_eastern_summit_pc.md
100314,2024-08-15,Eastern Summit County Planning Commission,4,"approve the minutes dated June 20, 2024",,(5-0),Pass,David Darcey,Rich Sonntag,5,0,0,land_use/minutes/2024/2024-08-15_eastern_summit_pc.md
100314,2024-08-15,Eastern Summit County Planning Commission,5,adjourn,,(5-0),Pass,Rich Sonntag,David Darcey,5,0,0,land_use/minutes/2024/2024-08-15_eastern_summit_pc.md
100315,2024-08-27,Snyderville Basin Planning Commission,1,"forward a positive recommendation to the Summit County Manager pursuant to the findings of fact, conclusions of law and conditions of approval found in the staff report",,(6-0),Pass,Makena Hawley,Tyann Mooney,6,0,0,land_use/minutes/2024/2024-08-27_snyderville_basin_pc.md
100315,2024-08-27,Snyderville Basin Planning Commission,2,"approve the minutes dated March 12, 2024, with edits",,(5-0),Pass,Thomas Cooke,Bruce Carmichael,5,0,0,land_use/minutes/2024/2024-08-27_snyderville_basin_pc.md
100315,2024-08-27,Snyderville Basin Planning Commission,3,"approve the minutes dated May 28, 2024",,(6-0),Pass,Bruce Carmichael,Makena Hawley,6,0,0,land_use/minutes/2024/2024-08-27_snyderville_basin_pc.md
100315,2024-08-27,Snyderville Basin Planning Commission,4,adjourn,,(6-0),Pass,Tyann Mooney,,6,0,0,land_use/minutes/2024/2024-08-27_snyderville_basin_pc.md
100316,2024-09-10,Snyderville Basin Planning Commission,1,nominate Tyann Mooney as Vice-Chair,,(4-0),Pass,Thomas Cooke,Matthew Nagie,4,0,1,land_use/minutes/2024/2024-09-10_snyderville_basin_pc.md
100316,2024-09-10,Snyderville Basin Planning Commission,2,"approve the application pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(5-0),Pass,Bruce Carmichael,Matthew Nagie,5,0,0,land_use/minutes/2024/2024-09-10_snyderville_basin_pc.md
100316,2024-09-10,Snyderville Basin Planning Commission,3,"approve the application with the change as mentioned previously where the building pad is 30,000 feet and the limit is 30,000 feet pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report and the 2024 vs",,(5-0),Pass,Bruce Carmichael,Tyann Mooney,5,0,0,land_use/minutes/2024/2024-09-10_snyderville_basin_pc.md
100316,2024-09-10,Snyderville Basin Planning Commission,4,continue the CUP,,(5-0),Pass,Tyann Mooney,Thomas Cooke,5,0,0,land_use/minutes/2024/2024-09-10_snyderville_basin_pc.md
100316,2024-09-10,Snyderville Basin Planning Commission,5,"approve the minutes dated July 9, 2024",,(5-0),Pass,Tyann Mooney,Thomas Cooke,5,0,0,land_use/minutes/2024/2024-09-10_snyderville_basin_pc.md
100316,2024-09-10,Snyderville Basin Planning Commission,6,"approve the minutes dated August 27, 2024",,(5-0),Pass,Matthew Nagie,Tyann Mooney,5,0,0,land_use/minutes/2024/2024-09-10_snyderville_basin_pc.md
100316,2024-09-10,Snyderville Basin Planning Commission,7,adjourn,,(5-0),Pass,Thomas Cooke,Matthew Nagie,5,0,0,land_use/minutes/2024/2024-09-10_snyderville_basin_pc.md
100317,2024-09-19,Eastern Summit County Planning Commission,1,"recommend for approval a positive recommendation for Promontory Mountain Crest Final Subdivision Plat, for the findings of fact, conclusions of law, and conditions",,(5-0),Pass,Clinton Benson,Don Sargent,5,0,0,land_use/minutes/2024/2024-09-19_eastern_summit_pc.md
100317,2024-09-19,Eastern Summit County Planning Commission,2,"table this item until the staff is prepared to bring it back with Chief Nielson to help us understand the appendices in fire codes B, C and D as it relates to the provisions in our development code and have a general educational discussion about fire district requirements in Eastern Summit",,(5-0),Pass,Don Sargent,David Darcey,5,0,0,land_use/minutes/2024/2024-09-19_eastern_summit_pc.md
100317,2024-09-19,Eastern Summit County Planning Commission,3,adjourn,,(5-0),Pass,David Darcey,Bill Wilde,5,0,0,land_use/minutes/2024/2024-09-19_eastern_summit_pc.md
100318,2024-10-22,Snyderville Basin Planning Commission,1,"approve the application pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(4-3),Pass,Bruce Carmichael,Tyann Mooney,4,3,1,land_use/minutes/2024/2024-10-22_snyderville_basin_pc.md
100318,2024-10-22,Snyderville Basin Planning Commission,2,"forward a positive recommendation to the County Manager for approval of the proposed Slopeside Village Employment Housing Phase II Final Site Plan according to the findings of fact, conclusions of law, and conditions of approval along with the updated corrections to the report found in the staff report",,(6-0),Pass,Tyann Mooney,Bruce Carmichael,6,0,1,land_use/minutes/2024/2024-10-22_snyderville_basin_pc.md
100318,2024-10-22,Snyderville Basin Planning Commission,3,"approve the proposed low impact permit at 8845 Silver Creek Road to the Community Development Director pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report with two additional conditions of approval: lights be required to be turned off from sunset to sunrise as well as a waste plan being submitted to the Community Development Director as part of the permit",,,,Matthew Nagie,Tyann Mooney,,,0,land_use/minutes/2024/2024-10-22_snyderville_basin_pc.md
100318,2024-10-22,Snyderville Basin Planning Commission,4,"approve the proposed low impact permit at 8845 Silver Creek Road to the Community Development Director pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report with three additional conditions of approval: lights be required to be turned off from sunset to sunrise, a waste plan being submitted to the Community Development Director as part of the permit and the two accessory buildings be removed prior to the building of the greenhouse",,(6-1),Pass,Matthew Nagie,Tyann Mooney,6,1,1,land_use/minutes/2024/2024-10-22_snyderville_basin_pc.md
100318,2024-10-22,Snyderville Basin Planning Commission,5,adjourn,,(7-0),Pass,Matthew Nagie,Makena Hawley,7,0,0,land_use/minutes/2024/2024-10-22_snyderville_basin_pc.md
100319,2024-11-12,Snyderville Basin Planning Commission,1,"approve the application pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(4-0),Pass,Bruce Carmichael,Megan Recher,4,0,0,land_use/minutes/2024/2024-11-12_snyderville_basin_pc.md
100319,2024-11-12,Snyderville Basin Planning Commission,2,"approve the Last Chance Phase 1 Subdivision pursuant to the findings of fact, conclusions of law, and conditions of approval outlined in the staff report",,(5-0),Pass,Matthew Nagie,Makena Hawley,5,0,0,land_use/minutes/2024/2024-11-12_snyderville_basin_pc.md
100319,2024-11-12,Snyderville Basin Planning Commission,3,"approve the minutes from June 25, 2024",,(3-0),Pass,Makena Hawley,Bruce Carmichael,3,0,1,land_use/minutes/2024/2024-11-12_snyderville_basin_pc.md
100319,2024-11-12,Snyderville Basin Planning Commission,4,adjourn,,(5-0),Pass,Matthew Nagie,Makena Hawley,5,0,0,land_use/minutes/2024/2024-11-12_snyderville_basin_pc.md
