date,candidate,office,council_seat,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,channel,wayback_url,listing_page,listing_posted_date,form_family,office_stated,candidate_stated,office_basis,office_evidence,vision_key,cycle_parity,date_precision,date_source,bytes,sha256,text_chars,fetched_utc,scope_status,needs_review,notes
2026-03-24,Allison Goulais,County Council,,2026,c_and_e_report,,Allison Goulais — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Mar20_Allison Goulais.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Mar20_Allison_Goulais.pdf,text/2026_cc_2026_Financial_Disclosure_Mar20_Allison_Goulais.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-24-2026,cache_cfd_combined,,Allison Goulais,"sibling_filing_same_cycle (same filer, same cycle)",,,even,exact,cms_posting_date,896045,ec8e9156162486ccf1467ebeb60ee8b4bd40eea1b769003e80ff02b5c455aa88,5993,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-24,Matthew Funk,Clerk/Auditor,,2026,c_and_e_report,,Matthew Funk — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Matt Funk.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Matt_Funk.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Matt_Funk.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-24-2026,cache_cfd_combined,County Auditor,Matthew Funk,form_field_typed,,,even,exact,cms_posting_date,891258,cbcc49fdfb833c7ce43dbc1755f72512c188c00e4f465f6cdd4be0a0a2ea22c1,5951,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-25,Kathryn A. Beus,County Council,Southeast,2026,c_and_e_report,,Kathryn A. Beus — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Kathryn Beus.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Kathryn_Beus.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Kathryn_Beus.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-25-2026,cache_cfd_combined,Cache County Council Southeast,Kathryn A. Beus,form_field_typed,,,even,exact,cms_posting_date,894590,f3857c521e94a9756aaea2417ae7db9c0eb329e82ab50f38ea4a4fd2e774dacf,6168,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-30,N. George Daines,County Executive,,2026,c_and_e_report,,N. George Daines — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_N George Daines.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_N_George_Daines.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_N_George_Daines.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-30-2026,cache_cfd_combined,,N. George Daines,"sibling_filing_same_cycle (same filer, same cycle)",,,even,exact,cms_posting_date,890336,f0a073812f8c7d007e7221e3fcb8593c0941b1f06c7f5a0f1b29df51d8324a68,5921,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-03,Dane Murray,County Attorney,,2026,c_and_e_report,,Dane Murray — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Dane Murray.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Dane_Murray.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Dane_Murray.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-03-2026,cache_cfd_combined,Cache County Attorney,Dane Murray,form_field_typed,,,even,exact,cms_posting_date,893593,626950e2b5eda0908119de0fe820350bd2d53b58dc28a0c4fdfc43c0d5b57ed5,7091,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-03,David Gillie,Clerk/Auditor,,2026,c_and_e_report,,David Gillie — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_David Gillie.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_David_Gillie.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_David_Gillie.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-03-2026,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Cache County Clerk' (the same line the campaign email domain 'gillieforcountyclerk.com' echoes). Mapped to the standard label Clerk/Auditor per protocol's historic-title mapping; the verbatim wording is kept in cover.office_verbatim",d93e2755,even,exact,cms_posting_date,1947460,2645e4f6adbd6e4d2cbe92f1bc5c1129c78c4fa2d4f5058fdd8b26620dde9f0f,4534,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-03,J. Brett Chambers,County Attorney,,2026,c_and_e_report,,J. Brett Chambers — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_J Brett Chambers.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_J_Brett_Chambers.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_J_Brett_Chambers.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-03-2026,cache_cfd_combined,Cache County Attorney,J. Brett Chambers,form_field_typed,,,even,exact,cms_posting_date,920017,80a7e4c8e93ea143e1e9ad7179af763c16ca30bdc3d2474e91bc6b74825f7fac,7931,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-03,JoAnn Bennett,County Council,,2026,c_and_e_report,,JoAnn Bennett — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_JoAnn Bennett.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_JoAnn_Bennett.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_JoAnn_Bennett.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-03-2026,cache_cfd_combined,,JoAnn Bennett,"sibling_filing_same_cycle (same filer, same cycle)",,,even,exact,cms_posting_date,749584,d00be4331017c84aad9e55fcda0768ee3dfd1db65d92555a19e352b9fa92997c,4833,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-03,Mark Hurd,County Council,Northeast,2026,c_and_e_report,,Mark Hurd — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Mark Hurd.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Mark_Hurd.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Mark_Hurd.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-03-2026,cache_cfd_combined,County Council- Northeast District,Mark Hurd,form_field_typed,,,even,exact,cms_posting_date,750102,0c3487391aa530c48864779aa589a9848d87ecff2b4887e8cb61ecc40722e0e9,5489,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-03,Peter Thatcher,County Council,,2026,c_and_e_report,,Peter Thatcher — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Peter Thatcher.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Peter_Thatcher.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Peter_Thatcher.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-03-2026,cache_cfd_combined,,Peter Thatcher,"sibling_filing_same_cycle (same filer, same cycle)",,,even,exact,cms_posting_date,888188,85534c15fa68c92c538998a2c08ebdfb694006f12147c9f795c058687bf8afce,5898,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-03,Sandi Goodlander,County Council,,2026,c_and_e_report,,Sandi Goodlander — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Sandi Goodlander.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Sandi_Goodlander.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Sandi_Goodlander.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-03-2026,cache_cfd_combined,County Council,Sandi Goodlander,form_field_typed,,,even,exact,cms_posting_date,888350,fb7236b4a96c6111e328c6bdfe42c2d0410a30282e5869ecb2566d180735d2a8,5953,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-06,Chris Daines,County Attorney,,2026,c_and_e_report,,Chris Daines — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Chris Daines.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Chris_Daines.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Chris_Daines.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-06-2026,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'County Attorney'",7f7214c8,even,exact,cms_posting_date,348225,65b0aa2d717bd1cb2fb3d9cc98c6893c4380f445fefae5abd7fc0ceea76a0b00,5433,2026-08-01T00:00:00Z,county_confirmed,0,
2026-04-06,D.Chad Jensen,Sheriff,,2026,c_and_e_report,,D.Chad Jensen — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Chad Jensen.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Chad_Jensen.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Chad_Jensen.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,04-06-2026,cache_cfd_combined,,D.Chad Jensen,election_canvass_join (other cycle),,,even,exact,cms_posting_date,888310,53ff3fe039aa9c4e6053e58fca2b0998c77382bc7787ba69e3deec3d0d8dcb64,5798,2026-08-01T00:00:00Z,county_confirmed,0,
2026-06-16,Allison Goulais,County Council,,2026,c_and_e_report,Pre-Primary,Allison Goulais — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure June16 Allison Goulais.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_June16_Allison_Goulais.pdf,text/2026_cc_2026_Financial_Disclosure_June16_Allison_Goulais.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,06-16-2026,cache_cfd_combined,Cache County Council,Allison Goulais,form_field_typed,,,even,exact,filename,756686,69dfedf8ed45c1d6f68358a13cf8c0e8dd1133ea278dfc0437e8022e2586af79,4878,2026-08-01T00:00:00Z,county_confirmed,0,
2026-06-16,Bryson J. Behm,Clerk/Auditor,,2026,c_and_e_report,Pre-Primary,Bryson J. Behm — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure June16 Bryson Behm.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_June16_Bryson_Behm.pdf,text/2026_cc_2026_Financial_Disclosure_June16_Bryson_Behm.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,06-16-2026,cache_cfd_combined,County Clerk,Bryson J. Behm,form_field_typed,,,even,exact,filename,756647,ac16117ee98d7a6a786da3272247aa1b788dde0e72c72e8ea1b10fb89f86e874,4786,2026-08-01T00:00:00Z,county_confirmed,0,
2026-06-16,D. Chad Jensen,Sheriff,,2026,c_and_e_report,Pre-Primary,D. Chad Jensen — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure June16 D Chad Jensen.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_June16_D_Chad_Jensen.pdf,text/2026_cc_2026_Financial_Disclosure_June16_D_Chad_Jensen.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,06-16-2026,cache_cfd_combined,,D. Chad Jensen,election_canvass_join (other cycle),,,even,exact,filename,751763,3cf52334fbfc35172f349604f63478305639b7493b7cd2c3a576df90d0960625,4812,2026-08-01T00:00:00Z,county_confirmed,0,
2026-06-16,Dane Murray,County Attorney,,2026,c_and_e_report,Pre-Primary,Dane Murray — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure June16 Dane Murray.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_June16_Dane_Murray.pdf,text/2026_cc_2026_Financial_Disclosure_June16_Dane_Murray.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,06-16-2026,cache_cfd_combined,Cache County Attorney,Dane Murray,form_field_typed,,,even,exact,filename,768014,216d926f5b0a1fe5b29cb4b1a6788d5d1f6287dd239c92a609a7d41732c27bb0,8316,2026-08-01T00:00:00Z,county_confirmed,0,
2026-06-16,David R. Gillie,Clerk/Auditor,,2026,c_and_e_report,Pre-Primary,David R. Gillie — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure June16 David Gillie.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_June16_David_Gillie.pdf,text/2026_cc_2026_Financial_Disclosure_June16_David_Gillie.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,06-17-2026,cache_cfd_combined,,David R. Gillie,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Cache County Clerk' (the campaign email written beside it is 'realelections@gillieforcountyclerk.com'). Mapped to the standard label Clerk/Auditor per protocol's historic-title mapping; the verbatim wording is kept in cover.office_verbatim",88c9c773,even,exact,filename,1935002,9a86770ba95c35cda6e564ee1986b8040ea9f146d2ea84384f329bea8667295b,7072,2026-08-01T00:00:00Z,county_confirmed,0,
2026-06-16,J. Brett Chambers,County Attorney,,2026,c_and_e_report,Pre-Primary,J. Brett Chambers — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure June16 J Brett Chambers.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_June16_J_Brett_Chambers.pdf,text/2026_cc_2026_Financial_Disclosure_June16_J_Brett_Chambers.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,06-16-2026,cache_cfd_combined,Cache County Attorney,J. Brett Chambers,form_field_typed,,,even,exact,filename,769128,edac4c138557c12abd6a79dd2134b13bd782e4c3e5b5ae1467ef67b026b525ac,11275,2026-08-01T00:00:00Z,county_confirmed,0,
2026-06-16,JoAnn Bennett,County Council,2,2026,c_and_e_report,Pre-Primary,JoAnn Bennett — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure June16 JoAnn Bennett.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_June16_JoAnn_Bennett.pdf,text/2026_cc_2026_Financial_Disclosure_June16_JoAnn_Bennett.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,06-16-2026,cache_cfd_combined,County Council 2,JoAnn Bennett,form_field_typed,,,even,exact,filename,747902,067217f74c5d8163031d19f8ebb7eb1d7438d2bba6e8bd18e274b918900ec270,4786,2026-08-01T00:00:00Z,county_confirmed,0,
