motion_id,meeting_id,body,motion_no,motion_text,subject,result_raw,outcome,mover,seconder,names_recorded,provenance,source_file,kind
9310,465,Board of Commissioners,47,APPROVE AN AGREEMENT BETWEEN UTAH COUNTY AND UTAH VALLEY,APPROVE AN AGREEMENT BETWEEN UTAH COUNTY AND UTAH VALLEY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9311,465,Board of Commissioners,48,TO APPROVE AND AUTHORIZE THE SIGNING OF A COMMISSION LETTER OF,TO APPROVE AND AUTHORIZE THE SIGNING OF A COMMISSION LETTER OF,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9312,465,Board of Commissioners,49,APPROVE — APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION TO ELECT THE CHAIR,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION TO ELECT THE CHAIR,PASSED: 3/0,Pass,BELTRAN,POWERS GARDNER,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,motion
9313,465,Board of Commissioners,50,TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION OF,TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION OF,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9314,465,Board of Commissioners,51,APPROVE AND ADOPT AN ORDINANCE AMENDING UTAH COUNTY CODE SECTION,APPROVE AND ADOPT AN ORDINANCE AMENDING UTAH COUNTY CODE SECTION,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9315,465,Board of Commissioners,52,APPROVE — APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING,PASSED: 3/0,Pass,BELTRAN,POWERS GARDNER,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,motion
9316,465,Board of Commissioners,53,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",STRICKEN ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9317,465,Board of Commissioners,54,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",STRICKEN ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9318,465,Board of Commissioners,55,"ADJOURN — APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",PASSED: 3/0,Pass,BELTRAN,POWERS GARDNER,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,motion
9319,466,Board of Commissioners,1,"RATIFICATION OF WARRANT REGISTER FOR JANUARY 15, 2025 INCLUDING NOTES","RATIFICATION OF WARRANT REGISTER FOR JANUARY 15, 2025 INCLUDING NOTES",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9320,466,Board of Commissioners,2,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 1-2025,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 1-2025,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9321,466,Board of Commissioners,3,"APPROVAL OF THE MINUTES FOR THE JANUARY 8, 2025 BOARD OF","APPROVAL OF THE MINUTES FOR THE JANUARY 8, 2025 BOARD OF",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9322,466,Board of Commissioners,4,"RATIFY DECISION ON THE GRAMA APPEAL FILED DECEMBER 30TH, 2024 BY","RATIFY DECISION ON THE GRAMA APPEAL FILED DECEMBER 30TH, 2024 BY",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9323,466,Board of Commissioners,5,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9324,466,Board of Commissioners,6,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9325,466,Board of Commissioners,7,APPROVE AND AUTHORIZE THE SIGNING OF A REAL ESTATE PURCHASE,APPROVE AND AUTHORIZE THE SIGNING OF A REAL ESTATE PURCHASE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9326,466,Board of Commissioners,8,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #3 OF UCA #2022-,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #3 OF UCA #2022-,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9327,466,Board of Commissioners,9,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #3 OF UCA #2022-,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #3 OF UCA #2022-,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9328,466,Board of Commissioners,10,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #06 TO,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #06 TO,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9329,466,Board of Commissioners,11,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #01 TO,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #01 TO,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9330,466,Board of Commissioners,12,APPROVE AND AUTHORIZE THE SIGNING OF A MEMO TO DECLARE RADIOS AS,APPROVE AND AUTHORIZE THE SIGNING OF A MEMO TO DECLARE RADIOS AS,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9331,466,Board of Commissioners,13,COMMISSION TO APPROVE A MEMO SURPLUSING TWO BICYCLES FROM,COMMISSION TO APPROVE A MEMO SURPLUSING TWO BICYCLES FROM,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9332,466,Board of Commissioners,14,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9333,466,Board of Commissioners,15,APPROVE THE SIGNING OF A RENEWAL TO UC 2019-895 BETWEEN UTAH,APPROVE THE SIGNING OF A RENEWAL TO UC 2019-895 BETWEEN UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9334,466,Board of Commissioners,16,APPROVE AN ADDENDUM TO AGREEMENT NO. 2024-429 WITH THE NATIONAL,APPROVE AN ADDENDUM TO AGREEMENT NO. 2024-429 WITH THE NATIONAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9335,466,Board of Commissioners,17,APPROVE AN AMENDMENT TO AGREEMENT NO. 2024-429 WITH THE NATIONAL,APPROVE AN AMENDMENT TO AGREEMENT NO. 2024-429 WITH THE NATIONAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9336,466,Board of Commissioners,18,"APPROVE AN AGREEMENT WITH SUMMIT FOOD SERVICES, LLC, TO PROVIDE","APPROVE AN AGREEMENT WITH SUMMIT FOOD SERVICES, LLC, TO PROVIDE",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9337,466,Board of Commissioners,19,TO APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,TO APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9338,466,Board of Commissioners,20,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN ENTERPRISE,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN ENTERPRISE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9339,466,Board of Commissioners,21,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN AN UPDATED,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN AN UPDATED,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9340,466,Board of Commissioners,22,APPROVE AND AUTHORIZE THE SIGNING OF A MASTER SERVICES AGREEMENT,APPROVE AND AUTHORIZE THE SIGNING OF A MASTER SERVICES AGREEMENT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9341,466,Board of Commissioners,23,APPROVE AND AUTHORIZE THE SIGNING OF A SUBSCRIPTION AGREEMENT WITH,APPROVE AND AUTHORIZE THE SIGNING OF A SUBSCRIPTION AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9342,466,Board of Commissioners,24,APPROVE AND AUTHORIZE THE SIGNING OF A SUBSCRIPTION AGREEMENT WITH,APPROVE AND AUTHORIZE THE SIGNING OF A SUBSCRIPTION AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9343,466,Board of Commissioners,25,AUTHORIZE A CHANGE TO THE STAFFING PLAN IN THE CLERK DEPARTMENT,AUTHORIZE A CHANGE TO THE STAFFING PLAN IN THE CLERK DEPARTMENT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9344,466,Board of Commissioners,26,AUTHORIZE A CHANGE TO THE STAFFING PLAN IN THE CLERK’S DEPARTMENT,AUTHORIZE A CHANGE TO THE STAFFING PLAN IN THE CLERK’S DEPARTMENT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9345,466,Board of Commissioners,27,APPROVE A MEMORANDUM OF UNDERSTANDING BETWEEN THE UTAH COUNTY,APPROVE A MEMORANDUM OF UNDERSTANDING BETWEEN THE UTAH COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9346,466,Board of Commissioners,28,TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION OF APPOINTMENT,TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION OF APPOINTMENT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9347,466,Board of Commissioners,29,APPROVE AND AUTHORIZE THE SIGNING OF A NOTICE OF VACANCY ON THE,APPROVE AND AUTHORIZE THE SIGNING OF A NOTICE OF VACANCY ON THE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9348,466,Board of Commissioners,30,CONTINUE FOR TWO WEEKS,APPROVE PROPERTY TAX ACTIONS INCLUDED IN RECOMMENDATION LETTER,PASSED: 3/0,Pass,POWERS GARDNER,BELTRAN,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,motion
9349,466,Board of Commissioners,31,APPROVE RESOLUTION APPOINTING THE UTAH COUNTY BEE INSPECTOR,APPROVE RESOLUTION APPOINTING THE UTAH COUNTY BEE INSPECTOR,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9350,466,Board of Commissioners,32,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO",STRICKEN ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9351,466,Board of Commissioners,33,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",STRICKEN ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,consent
9352,466,Board of Commissioners,34,"ADJOURN — APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",PASSED: 3/0,Pass,POWERS GARDNER,BELTRAN,0,tesseract,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,motion
9353,467,Housing Authority of Utah County,1,approve minutes from the regular board meeting. Suzanne seconded the request,,seconded the request. The motion passed unanimously,Pass,Sara,Suzanne,0,minutes,agencies/housing_authority/minutes/2025/2025-01-15_housing_authority.md,motion
9354,467,Housing Authority of Utah County,2,approve the 2025 Board Elections. Suzanne seconded the motion,,motion. The motion passed unanimously,Pass,Sara,Suzanne,0,minutes,agencies/housing_authority/minutes/2025/2025-01-15_housing_authority.md,motion
9355,467,Housing Authority of Utah County,3,approve using unrestricted HCV funds for HAP. Sara seconded the motion,,the motion. The motion passed unanimously,Pass,Steve,Sara,0,minutes,agencies/housing_authority/minutes/2025/2025-01-15_housing_authority.md,motion
9356,467,Housing Authority of Utah County,4,approve the 2025 HAUC Board Schedule. Suzanne Freeman seconded the motion,,Freeman seconded the motion. The motion passed unanimously,Pass,Hubbs,Freeman,0,minutes,agencies/housing_authority/minutes/2025/2025-01-15_housing_authority.md,motion
9357,467,Housing Authority of Utah County,5,approve the HAUC 5-Year Pipeline. Suzanne seconded the motion,,motion. The motion passed unanimously,Pass,Sara,Suzanne,0,minutes,agencies/housing_authority/minutes/2025/2025-01-15_housing_authority.md,motion
9358,468,Board of Commissioners,1,APPROVE THE REQUEST TO CONTINUE CONSULTING CONTRACT WITH BAIR,APPROVE THE REQUEST TO CONTINUE CONSULTING CONTRACT WITH BAIR,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9359,468,Board of Commissioners,2,AUTHORIZE COMMISSION CHAIR TO SIGN ENGAGEMENT LETTER WITH BLX,AUTHORIZE COMMISSION CHAIR TO SIGN ENGAGEMENT LETTER WITH BLX,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9360,468,Board of Commissioners,3,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9361,468,Board of Commissioners,4,APPROVE — APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,PASSED: 2/0,Pass,BELTRAN,GORDON,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,motion
9362,468,Board of Commissioners,5,APPROVE — APPROVE OR AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN LINCOLN,APPROVE OR AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN LINCOLN,PASSED: 2/0,Pass,BELTRAN,GORDON,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,motion
9363,468,Board of Commissioners,6,APPROVE OR AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN LINCOLN,APPROVE OR AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN LINCOLN,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9364,468,Board of Commissioners,7,APPROVE OR AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN HEMMCO,APPROVE OR AUTHORIZE THE SIGNING OF AN AGREEMENT BETWEEN HEMMCO,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9365,468,Board of Commissioners,8,ADOPT A RESOLUTION APPROVING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION APPROVING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9366,468,Board of Commissioners,9,ADOPT A RESOLUTION APPROVING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION APPROVING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9367,468,Board of Commissioners,10,ADOPT A RESOLUTION APPROVING THE SIGNING OF AN INTERLOCAL,ADOPT A RESOLUTION APPROVING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9368,468,Board of Commissioners,11,APPROVE A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,APPROVE A RESOLUTION AUTHORIZING THE SIGNING OF AN INTERLOCAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9369,468,Board of Commissioners,12,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #1 OF UCA #2020-,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #1 OF UCA #2020-,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9370,468,Board of Commissioners,13,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9371,468,Board of Commissioners,14,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CARTER,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CARTER,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9372,468,Board of Commissioners,15,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CARTER,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CARTER,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9373,468,Board of Commissioners,16,APPROVE AND AUTHORIZE THE SIGNING OF AMENDMENT #2 OF UCA 2024-494,APPROVE AND AUTHORIZE THE SIGNING OF AMENDMENT #2 OF UCA 2024-494,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9374,468,Board of Commissioners,17,"APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CMC ROCK,","APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH CMC ROCK,",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9375,468,Board of Commissioners,18,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH MAVERICK,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH MAVERICK,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9376,468,Board of Commissioners,19,APPROVE AND AUTHORIZE THE SIGNING OF AMEMORANDUM TO DECLARE A,APPROVE AND AUTHORIZE THE SIGNING OF AMEMORANDUM TO DECLARE A,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9377,468,Board of Commissioners,20,APPROVE AND AUTHORIZE THE SIGNING OF AMEMORANDUM TO DECLARE A,APPROVE AND AUTHORIZE THE SIGNING OF AMEMORANDUM TO DECLARE A,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9378,468,Board of Commissioners,21,APPROVE — ADOPT A RESOLUTION DECLARING UTAH COUNTY PERSONAL PROPERTY AS,ADOPT A RESOLUTION DECLARING UTAH COUNTY PERSONAL PROPERTY AS,PASSED: 2/0,Pass,BELTRAN,GORDON,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,motion
9379,468,Board of Commissioners,22,DECLARE A DUTY WEAPON AS SURPLUS TO PRESENT TO A SHERIFF'S OFFICE,DECLARE A DUTY WEAPON AS SURPLUS TO PRESENT TO A SHERIFF'S OFFICE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9380,468,Board of Commissioners,23,APPROVE A MEMORANDUM OF UNDERSTANDING BETWEEN THE UTAH COUNTY,APPROVE A MEMORANDUM OF UNDERSTANDING BETWEEN THE UTAH COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9381,468,Board of Commissioners,24,APPROVE SECOND AMENDMENT TO AGREEMENT NO. 2020-128 WITH,APPROVE SECOND AMENDMENT TO AGREEMENT NO. 2020-128 WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9382,468,Board of Commissioners,25,"CONTINUE TO FEBRUARY 12, 2025","APPROVE AN ORDINANCE AMENDING 2.01.030 AUTHORITY TO ACQUIRE, HOLD,",PASSED: 2/0,Pass,BELTRAN,GORDON,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,motion
9383,468,Board of Commissioners,26,"APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH HANSEN,","APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH HANSEN,",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9384,468,Board of Commissioners,27,DENY — APPROVE OR DENY THE REQUEST BY THE COUGAR PRIDE CENTER TO WAIVE THE,APPROVE OR DENY THE REQUEST BY THE COUGAR PRIDE CENTER TO WAIVE THE,PASSED: 2/0,Pass,BELTRAN,GORDON,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,motion
9385,468,Board of Commissioners,28,TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION OF APPOINTMENT,TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION OF APPOINTMENT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9386,468,Board of Commissioners,29,APPROVE — APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION AUTHORIZING THE,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION AUTHORIZING THE,PASSED: 2/0,Pass,BELTRAN,GORDON,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,motion
9387,468,Board of Commissioners,30,"SET A DATE, TIME, AND LOCATION FOR A PUBLIC HEARING TO DISCUSS AMENDING","SET A DATE, TIME, AND LOCATION FOR A PUBLIC HEARING TO DISCUSS AMENDING",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
9388,468,Board of Commissioners,31,ADOPT AN ORDINANCE AMENDING UTAH COUNTY CODE SECTION 2.10.020(A),ADOPT AN ORDINANCE AMENDING UTAH COUNTY CODE SECTION 2.10.020(A),APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,consent
