year,election_type,source_file,contest_id,contest,vote_for,precinct,candidate,party,votes,suppressed,vote_method
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,,SCOTT C. PUGH,,88,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,,SHANE EMERY CHARLESWORTH,,5,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #1,ROBERT W JENKINS,,16,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #1,SCOTT C. PUGH,,14,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #1,SHANE EMERY CHARLESWORTH,,2,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #2,ROBERT W JENKINS,,6,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #2,SCOTT C. PUGH,,20,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #2,SHANE EMERY CHARLESWORTH,,1,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #3,ROBERT W JENKINS,,20,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #3,SCOTT C. PUGH,,38,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #3,SHANE EMERY CHARLESWORTH,,2,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #4,ROBERT W JENKINS,,12,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #4,SCOTT C. PUGH,,16,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-ff62-08ddce05657c.json,01000000-041e-c676-ff62-08ddce05657c,Eureka City Mayor,1,12Eureka #4,SHANE EMERY CHARLESWORTH,,0,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,,DEVAN JACK INGRAM,,246,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,,JANA CRAWFORD,,115,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,,JENNIFER DONALDSON,,195,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,,TIFFINIE MCAFEE,,126,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,,TONY OPENSHAW,,207,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,,TROY GORDON LINTON,,198,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #1,DEVAN JACK INGRAM,,138,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #1,JANA CRAWFORD,,65,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #1,JENNIFER DONALDSON,,131,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #1,TIFFINIE MCAFEE,,82,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #1,TONY OPENSHAW,,115,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #1,TROY GORDON LINTON,,144,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #2,DEVAN JACK INGRAM,,108,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #2,JANA CRAWFORD,,50,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #2,JENNIFER DONALDSON,,64,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #2,TIFFINIE MCAFEE,,44,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #2,TONY OPENSHAW,,92,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0089-08ddce05657d.json,01000000-041e-c676-0089-08ddce05657d,Mona City Council,2,12Mona #2,TROY GORDON LINTON,,54,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,,CODY ADAMS,,80,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,,JOSHUA BRYAN DAVIS,,102,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,,RANDY CHRISTENSEN,,133,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,,TROY PAINTER,,262,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #1,CODY ADAMS,,57,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #1,JOSHUA BRYAN DAVIS,,68,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #1,RANDY CHRISTENSEN,,93,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #1,TROY PAINTER,,139,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #2,CODY ADAMS,,23,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #2,JOSHUA BRYAN DAVIS,,34,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #2,RANDY CHRISTENSEN,,40,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-0007-08ddce05657d.json,01000000-041e-c676-0007-08ddce05657d,Mona City Mayor,1,12Mona #2,TROY PAINTER,,123,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,,BART STANLEY MILLER,,371,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,,JERAMIE L. CALLAWAY,,575,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,,SCOTT L. JACKSON,,148,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,,SKIP F. WORWOOD,,570,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,,TATE T. DOUGLAS,,614,False,Certified Total
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #3,BART STANLEY MILLER,,40,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #3,JERAMIE L. CALLAWAY,,101,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #3,SCOTT L. JACKSON,,16,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #3,SKIP F. WORWOOD,,44,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #3,TATE T. DOUGLAS,,77,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #4,BART STANLEY MILLER,,84,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #4,JERAMIE L. CALLAWAY,,139,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #4,SCOTT L. JACKSON,,34,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #4,SKIP F. WORWOOD,,151,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #4,TATE T. DOUGLAS,,154,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #5,BART STANLEY MILLER,,80,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #5,JERAMIE L. CALLAWAY,,132,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #5,SCOTT L. JACKSON,,31,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #5,SKIP F. WORWOOD,,203,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #5,TATE T. DOUGLAS,,179,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #6,BART STANLEY MILLER,,44,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #6,JERAMIE L. CALLAWAY,,61,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #6,SCOTT L. JACKSON,,35,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #6,SKIP F. WORWOOD,,70,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #6,TATE T. DOUGLAS,,98,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #7,BART STANLEY MILLER,,123,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #7,JERAMIE L. CALLAWAY,,142,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #7,SCOTT L. JACKSON,,32,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #7,SKIP F. WORWOOD,,102,False,Precinct
2025,municipal primary,raw/ev/ev-juab-primary08122025-item-01000000-041e-c676-fdd6-08ddce05657c.json,01000000-041e-c676-fdd6-08ddce05657c,Nephi City Council,2,12Nephi #7,TATE T. DOUGLAS,,106,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,,LINDA HANKS,REP,1961,False,Certified Total
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,,NICHOLE BEECHER ISOM,REP,451,False,Certified Total
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Callao #1,LINDA HANKS,REP,,True,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Callao #1,NICHOLE BEECHER ISOM,REP,,True,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #1,LINDA HANKS,REP,31,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #1,NICHOLE BEECHER ISOM,REP,4,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #2,LINDA HANKS,REP,22,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #2,NICHOLE BEECHER ISOM,REP,7,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #3,LINDA HANKS,REP,27,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #3,NICHOLE BEECHER ISOM,REP,1,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #4,LINDA HANKS,REP,15,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #4,NICHOLE BEECHER ISOM,REP,8,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #5,LINDA HANKS,REP,,True,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #5,NICHOLE BEECHER ISOM,REP,,True,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #6,LINDA HANKS,REP,,True,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Eureka #6,NICHOLE BEECHER ISOM,REP,,True,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Levan #1,LINDA HANKS,REP,210,False,Precinct
2026,primary,raw/ev/ev-juab-Primary06232026-item-01000000-eb21-3487-6077-08decca65fca.json,01000000-eb21-3487-6077-08decca65fca,REP State Board of Education District 14,1,Levan #1,NICHOLE BEECHER ISOM,REP,21,False,Precinct
