notice_id,notice_title,event_date,file_id,filename,label
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,410605,04-10-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,385795,4-10-18 CH CC Business-Work Session-CDRA Meeting Agendas.pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386407,Canyon Centre 4-10-18 Handout.pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386409,Open Meetings Act Compliance Certificate - CDRA Meeting of 4-10-18.pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386411,PW April 2018 City Council Report.pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386413,CHPD Statistics Review 2018 March.pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386419,2018-16 (Consenting to Appointments to the Planning Commission).pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386421,2018-19 (Approving the Appointment of a Director of Finance - Van Tran).pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386423,2018-20 (Approving an Amended Interlocal Agreement w CH CDRA for the Canyon Centre Community Dev Porject Area).pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,386425,293 (Amending Chapter 19.76 Supplementary and Qualifying Rules and Regulations of the CH Code).pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,390111,Public Comment - Ms Nancy Hardy.pdf,Public Information Handout
455689,City Council Work Session Agenda,2018/04/03 05:00 PM,396413,04-03-18 CH CC Work Session Minutes - APPROVED_exppdf.pdf,Meeting Minutes
455689,City Council Work Session Agenda,2018/04/03 05:00 PM,383763,04-03-18 CH CC Work Session Agenda.pdf,Public Information Handout
455689,City Council Work Session Agenda,2018/04/03 05:00 PM,384355,UFA Handout.pdf,Public Information Handout
455689,City Council Work Session Agenda,2018/04/03 05:00 PM,384357,Canyon School District Handout.pdf,Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,396021,03-27-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,396399,03-27-2018 CH CC Work Meeting Minutes - APPROVED_exppdf.pdf,Meeting Minutes
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382507,03-27-2018 CH CC BusinessWork Meeting Agenda.pdf,Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382815,2018-17.pdf,Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382817,2018-18.pdf,Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382819,"294 (Amending Chapter 2.140 CH Code to Add New Part 7 Concerning the Parks, Trails and Open Space Committee).pdf",Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382821,Citizen Comments - Ms. Jennings.pdf,Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382823,FOP Letter edited IA 3.26.18.pdf,Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382825,February 2018 Financial Report.pdf,Public Information Handout
454887,City Council Business Meeting and Work Session,2018/03/27 05:00 PM,382827,Feb 2018 [UFA].pdf,Public Information Handout
454415,City Council Budget Retreat,2018/03/26 04:00 PM,396019,03-26-2018 CH CC Budget Retreat Minutes - APPROVED.pdf,Meeting Minutes
454415,City Council Budget Retreat,2018/03/26 04:00 PM,381893,03-26-2018 CH CC Budget Retreat Agenda.pdf,Public Information Handout
453585,City Council Budget Retreat,2018/03/20 03:00 PM,396389,03-20-2018 CH CC Budget Retreat Minutes - APPROVED_exppdf.pdf,Meeting Minutes
453585,City Council Budget Retreat,2018/03/20 03:00 PM,410631,03-20-2018 CH CC Budget Retreat Minutes - APPROVED_exppdf.pdf,Meeting Minutes
453585,City Council Budget Retreat,2018/03/20 03:00 PM,380495,03-20-2018 CH CC Budget Retreat Agenda.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,396375,03-13-2018 CH CC Work Session Minutes - APPROVED_exppdf.pdf,Meeting Minutes
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,405527,03-13-2018 CH CC Business Meeting Minutes - Approved.pdf,Meeting Minutes
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,377571,03-13-2018 CH CC BusinessWork Meeting Agenda.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,378550,03-13-2018 CH CC BusinessWork Meeting AMENDED Agenda.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,378773,March 4-10 2018 Weekly Update.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,378775,Amendments to Code Chapter 19.76.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,379061,CHPD Statistics Review 2018 February.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,379063,Public Works Report for February 2018.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,379071,Citizen Comments - Mr. Eric Kraan.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,379079,2018-14.pdf,Public Information Handout
451683,City Council Business Meeting and Work Session Agendas,2018/03/13 05:00 PM,379081,2018-15.pdf,Public Information Handout
450417,City Council Work Session Agenda,2018/03/06 05:00 PM,398793,03-06-18 CH CC Work Session Minutes - APPROVED_exppdf.pdf,Meeting Minutes
450417,City Council Work Session Agenda,2018/03/06 05:00 PM,376033,03-06-18 CH CC Work Session Agenda.pdf,Public Information Handout
450417,City Council Work Session Agenda,2018/03/06 05:00 PM,376937,Title 19.76.303 Proposed Changes.pdf,Public Information Handout
450417,City Council Work Session Agenda,2018/03/06 05:00 PM,376939,Feb 25-March 3 2018 Weekly Update.pdf,Public Information Handout
450417,City Council Work Session Agenda,2018/03/06 05:00 PM,376941,Proposed Budget dates from City Manager.pdf,Public Information Handout
447403,Notice of Public Hearing,2018/02/27 07:00 PM,371295,Notice of Public Hearing on Budget1.pdf,Public Information Handout
447403,Notice of Public Hearing,2018/02/27 07:00 PM,371309,Budget Adjustment #2.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,396017,02-27-18 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,396073,02-27-2018 CH CC Work Session Minutes_exppdf.pdf,Meeting Minutes
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374399,January 2018 Financial Report.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374985,Mr Burningham handout - Canyon Centre.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374987,UFA Report - Jan 2018 revised.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374989,290-A (Approving the Re-Zone of Real Property Located at 6672 and 6690 S Highland Dr from R-1-0 to RO and Amending the Zoning Map).pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374991,291 (Amending and Restating Chapter 19.92 of the CH Code Concerning the City's Land Use Appeal Authority).pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374993,292 (Adopting an Amended Budget for the Period of 1 July 2017 through 30 June 2018).pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374995,2018-12 (Expressing Opposition to House Bill 135).pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374997,2018-13 (Authorizing Disposal of Unclaimed Property or Property No Longer Needed as Evidence).pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374999,19.76 - Supplementary and Qualifying Rules and Regulations.docx.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,375001,Graphical Finance Trends.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,375005,27 - FINAL - CWH CDA_Project Area Budget with Appendix_2.7.12.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,375011,Amended Project Area Budget 2.7.18.pdf,Public Information Handout
449339,City Council Business Meeting and Work Session Agendas,2018/02/27 05:00 PM,374265,02-27-2018 CH CC BusinessWork Meeting Agenda.pdf,Other
449043,City Council and Planning Commission Gravil Pit Visit,2018/02/26 04:30 PM,373897,02-26-2018 CH CC and PC Gravel Pit Visit.pdf,Public Information Handout
447557,City Council Work Session Agenda,2018/02/20 05:00 PM,396071,02-20-18 CH CC Work Session Minutes - APPROVED_exppdf.pdf,Meeting Minutes
447557,City Council Work Session Agenda,2018/02/20 05:00 PM,371497,02-20-18 CH CC Work Session Agenda.pdf,Public Information Handout
447557,City Council Work Session Agenda,2018/02/20 05:00 PM,372515,Burningham - Canyon Centre Handout.pdf,Public Information Handout
447557,City Council Work Session Agenda,2018/02/20 05:00 PM,372533,Burningham - Canyon Centre Funds (White Board).pdf,Public Information Handout
447557,City Council Work Session Agenda,2018/02/20 05:00 PM,372535,ADU ORDINANCE DRAFT 02.09.18 - Clean.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,375249,02-13-2018 CH CC Business Meeting Minutes - Approved.pdf,Meeting Minutes
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,396047,02-13-2018 CH CC Work Session Minutes - APPROVED_exppdf.pdf,Meeting Minutes
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,369093,02-13-2018 CH CC BusinessWork Meeting Agenda.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,374567,8110_U-Turn_Exhibit_Combined.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,374569,CHPD Statistics Review 2018 January.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,374571,PW Full Council Report.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,374573,Community Development - Work Meeting Handout.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,374575,Park and Ride - Wasatch Blvd.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,374577,PD Handout - Work Meeting.pdf,Public Information Handout
445835,City Council Business Meeting and Work Session Agendas,2018/02/13 05:00 PM,375233,Nikki Grace - ADUs Notes to Council.pdf,Public Information Handout
445575,Notice of City Council Strategic Retreat,2018/02/09 08:00 AM,396015,02- 09-10 -2018 CH CC Strategic Retreat Minutes - Approved.pdf,Meeting Minutes
445575,Notice of City Council Strategic Retreat,2018/02/09 08:00 AM,368721,02- 9-10 -2018 CH CC Strategic RetreatAgenda.pdf,Public Information Handout
444565,City Council Work Session Agendas,2018/02/06 05:00 PM,375009,02-06-18 CH CC Work Session Minutes_exppdf.pdf,Meeting Minutes
444565,City Council Work Session Agendas,2018/02/06 05:00 PM,367525,02-06-18 CH CC Work Session Agenda.pdf,Public Information Handout
444565,City Council Work Session Agendas,2018/02/06 05:00 PM,367681,02-06-18 CH CC Work Session AMENDED Agenda.pdf,Public Information Handout
444565,City Council Work Session Agendas,2018/02/06 05:00 PM,374559,01-2018 Development Activity Report.pdf,Public Information Handout
444565,City Council Work Session Agendas,2018/02/06 05:00 PM,374561,Annual Financial Report to the Community.pdf,Public Information Handout
444565,City Council Work Session Agendas,2018/02/06 05:00 PM,374563,Pigmy Goats Handout.pdf,Public Information Handout
444565,City Council Work Session Agendas,2018/02/06 05:00 PM,374565,Household Income - Expenditure Trends.pdf,Public Information Handout
442023,City Council Business Meeting and Work Session Agendas,2018/01/23 05:00 PM,375003,01-23-2018 CH CC Work Session Minutes-Approved_exppdf.pdf,Meeting Minutes
442023,City Council Business Meeting and Work Session Agendas,2018/01/23 05:00 PM,396013,01-23-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
442023,City Council Business Meeting and Work Session Agendas,2018/01/23 05:00 PM,364131,01-23-2018 CH CC BusinessWork Meeting Agenda.pdf,Public Information Handout
442023,City Council Business Meeting and Work Session Agendas,2018/01/23 05:00 PM,364481,01-23-2018 CH CC BusinessWork Meeting AMENDED Agenda.pdf,Public Information Handout
440315,City Council Work Session,2018/01/16 05:00 PM,374549,1-16-18 CH CC Work Session Minutes-Approved_exppdf.pdf,Meeting Minutes
440315,City Council Work Session,2018/01/16 05:00 PM,361695,1-16-18 CH CC Work Session Agenda.pdf,Public Information Handout
440315,City Council Work Session,2018/01/16 05:00 PM,374551,12 Development Activity Report - December.pdf,Public Information Handout
440315,City Council Work Session,2018/01/16 05:00 PM,374553,2017 yearly Development Activity Report.pdf,Public Information Handout
440315,City Council Work Session,2018/01/16 05:00 PM,374555,CED briefs for CC for weekly update.pdf,Public Information Handout
