meeting_date,motion_no,person,vote_value
2025-03-18,6,Harvey,Aye
2025-03-18,7,Bolos,Aye
2025-03-18,7,Froerer,Aye
2025-03-18,7,Harvey,Aye
2025-03-18,8,Bolos,Aye
2025-03-18,8,Froerer,Aye
2025-03-18,8,Harvey,Aye
2025-03-18,9,Bolos,Aye
2025-03-18,9,Froerer,Aye
2025-03-18,9,Harvey,Aye
2025-03-18,10,Bolos,Aye
2025-03-18,10,Froerer,Aye
2025-03-18,10,Harvey,Aye
2025-03-18,11,Bolos,Aye
2025-03-18,11,Froerer,Aye
2025-03-18,11,Harvey,Aye
2025-03-25,1,Bolos,Aye
2025-03-25,1,Froerer,Aye
2025-03-25,1,Harvey,Aye
2025-03-25,2,Bolos,Aye
2025-03-25,2,Froerer,Aye
2025-03-25,2,Harvey,Aye
2025-03-25,3,Bolos,Aye
2025-03-25,3,Froerer,Aye
2025-03-25,3,Harvey,Aye
2025-03-25,4,Bolos,Aye
2025-03-25,4,Froerer,Aye
2025-03-25,4,Harvey,Aye
2025-03-25,5,Bolos,Aye
2025-03-25,5,Froerer,Aye
2025-03-25,5,Harvey,Aye
2025-03-25,6,Bolos,Aye
2025-03-25,6,Froerer,Aye
2025-03-25,6,Harvey,Aye
2025-04-01,1,Bolos,Aye
2025-04-01,1,Froerer,Aye
2025-04-01,1,Harvey,Aye
2025-04-01,2,Bolos,Aye
2025-04-01,2,Froerer,Aye
2025-04-01,2,Harvey,Aye
2025-04-01,3,Bolos,Aye
2025-04-01,3,Froerer,Aye
2025-04-01,3,Harvey,Aye
2025-04-01,4,Bolos,Aye
2025-04-01,4,Froerer,Aye
2025-04-01,4,Harvey,Aye
2025-04-01,5,Bolos,Aye
2025-04-01,5,Froerer,Aye
2025-04-01,5,Harvey,Aye
2025-04-08,1,Bolos,Aye
2025-04-08,1,Froerer,Aye
2025-04-08,1,Harvey,Aye
2025-04-08,2,Bolos,Aye
2025-04-08,2,Froerer,Aye
2025-04-08,2,Harvey,Aye
2025-04-08,3,Bolos,Aye
2025-04-08,3,Froerer,Aye
2025-04-08,3,Harvey,Aye
2025-04-08,4,Bolos,Aye
2025-04-08,4,Froerer,Aye
2025-04-08,4,Harvey,Aye
2025-04-08,5,Bolos,Aye
2025-04-08,5,Froerer,Aye
2025-04-08,5,Harvey,Aye
2025-04-08,6,Bolos,Aye
2025-04-08,6,Froerer,Aye
2025-04-08,6,Harvey,Aye
2025-04-08,7,Bolos,Aye
2025-04-08,7,Froerer,Aye
2025-04-08,7,Harvey,Excused
2025-04-08,8,Bolos,Aye
2025-04-08,8,Froerer,Aye
2025-04-08,8,Harvey,Aye
2025-04-15,1,Bolos,Aye
2025-04-15,1,Froerer,Aye
2025-04-15,1,Harvey,Aye
2025-04-15,2,Bolos,Aye
2025-04-15,2,Froerer,Aye
2025-04-15,2,Harvey,Aye
2025-04-15,3,Bolos,Aye
2025-04-15,3,Froerer,Aye
2025-04-15,3,Harvey,Aye
2025-04-15,4,Bolos,Aye
2025-04-15,4,Froerer,Aye
2025-04-15,4,Harvey,Aye
2025-04-15,5,Bolos,Aye
2025-04-15,5,Froerer,Aye
2025-04-15,5,Harvey,Aye
2025-04-22,1,Bolos,Aye
2025-04-22,1,Froerer,Aye
2025-04-22,1,Harvey,Aye
2025-04-22,2,Bolos,Aye
2025-04-22,2,Froerer,Aye
2025-04-22,2,Harvey,Aye
2025-04-22,3,Bolos,Aye
2025-04-22,3,Froerer,Aye
2025-04-22,3,Harvey,Aye
2025-04-22,4,Bolos,Aye
2025-04-22,4,Froerer,Aye
2025-04-22,4,Harvey,Aye
2025-04-22,5,Bolos,Aye
2025-04-22,5,Froerer,Aye
2025-04-22,5,Harvey,Aye
2025-04-22,6,Bolos,Aye
2025-04-22,6,Froerer,Aye
2025-04-22,6,Harvey,Aye
2025-04-22,7,Bolos,Aye
2025-04-22,7,Froerer,Aye
2025-04-22,7,Harvey,Aye
2025-04-22,8,Bolos,Aye
2025-04-22,8,Froerer,Aye
2025-04-22,8,Harvey,Aye
2025-04-22,9,Bolos,Aye
2025-04-22,9,Froerer,Aye
2025-04-22,9,Harvey,Aye
2025-04-22,10,Bolos,Aye
2025-04-22,10,Froerer,Aye
2025-04-22,10,Harvey,Aye
2025-04-22,11,Bolos,Aye
2025-04-22,11,Froerer,Aye
2025-04-22,11,Harvey,Aye
2025-04-29,1,Bolos,Aye
2025-04-29,1,Froerer,Aye
2025-04-29,1,Harvey,Aye
2025-04-29,2,Bolos,Aye
2025-04-29,2,Froerer,Aye
2025-04-29,2,Harvey,Aye
2025-04-29,3,Bolos,Aye
2025-04-29,3,Froerer,Aye
2025-04-29,3,Harvey,Aye
2025-04-29,4,Bolos,Aye
2025-04-29,4,Froerer,Aye
2025-04-29,4,Harvey,Aye
2025-04-29,5,Bolos,Aye
2025-04-29,5,Froerer,Aye
2025-04-29,5,Harvey,Aye
2025-05-06,1,Bolos,Aye
2025-05-06,1,Froerer,Aye
2025-05-06,1,Harvey,Excused
2025-05-06,2,Bolos,Aye
2025-05-06,2,Froerer,Aye
2025-05-06,2,Harvey,Excused
2025-05-06,3,Bolos,Aye
2025-05-06,3,Froerer,Aye
2025-05-06,3,Harvey,Excused
2025-05-06,4,Bolos,Aye
2025-05-06,4,Froerer,Aye
2025-05-06,4,Harvey,Excused
2025-05-06,5,Bolos,Aye
2025-05-06,5,Froerer,Aye
2025-05-06,5,Harvey,Excused
2025-05-06,6,Bolos,Aye
2025-05-06,6,Froerer,Aye
2025-05-06,6,Harvey,Excused
2025-05-06,7,Bolos,Aye
2025-05-06,7,Froerer,Aye
2025-05-06,7,Harvey,Excused
2025-05-06,8,Bolos,Aye
2025-05-06,8,Froerer,Aye
2025-05-06,8,Harvey,Excused
2025-05-13,1,Bolos,Aye
2025-05-13,1,Froerer,Aye
2025-05-13,1,Harvey,Aye
2025-05-13,2,Bolos,Aye
2025-05-13,2,Froerer,Aye
2025-05-13,2,Harvey,Aye
2025-05-13,3,Bolos,Aye
2025-05-13,3,Froerer,Aye
2025-05-13,3,Harvey,Aye
2025-05-20,1,Bolos,Aye
2025-05-20,1,Froerer,Aye
2025-05-20,1,Harvey,Aye
2025-05-20,2,Bolos,Aye
2025-05-20,2,Froerer,Aye
2025-05-20,2,Harvey,Aye
2025-05-20,3,Bolos,Aye
2025-05-20,3,Froerer,Aye
2025-05-20,3,Harvey,Aye
2025-05-20,4,Bolos,Aye
2025-05-20,4,Froerer,Aye
2025-05-20,4,Harvey,Aye
2025-05-20,5,Bolos,Aye
2025-05-20,5,Froerer,Aye
2025-05-20,5,Harvey,Aye
2025-05-20,6,Bolos,Aye
2025-05-20,6,Froerer,Aye
2025-05-20,6,Harvey,Aye
2025-05-20,7,Bolos,Aye
2025-05-20,7,Froerer,Aye
2025-05-20,7,Harvey,Aye
2025-05-20,8,Bolos,Aye
2025-05-20,8,Froerer,Aye
2025-05-20,8,Harvey,Aye
2025-05-20,9,Bolos,Aye
2025-05-20,9,Froerer,Aye
2025-05-20,9,Harvey,Aye
2025-05-27,1,Bolos,Aye
2025-05-27,1,Froerer,Aye
2025-05-27,1,Harvey,Aye
2025-05-27,2,Bolos,Aye
2025-05-27,2,Froerer,Aye
2025-05-27,2,Harvey,Aye
2025-05-27,3,Bolos,Aye
2025-05-27,3,Froerer,Aye
2025-05-27,3,Harvey,Aye
2025-06-03,1,Bolos,Aye
2025-06-03,1,Froerer,Aye
2025-06-03,1,Harvey,Aye
2025-06-03,2,Bolos,Aye
2025-06-03,2,Froerer,Aye
2025-06-03,2,Harvey,Aye
2025-06-03,3,Bolos,Aye
2025-06-03,3,Froerer,Aye
2025-06-03,3,Harvey,Aye
2025-06-03,4,Bolos,Aye
2025-06-03,4,Froerer,Aye
2025-06-03,4,Harvey,Aye
2025-06-03,5,Bolos,Aye
2025-06-03,5,Froerer,Aye
2025-06-03,5,Harvey,Aye
2025-06-03,6,Bolos,Nay
2025-06-03,6,Froerer,Aye
2025-06-03,6,Harvey,Aye
2025-06-03,7,Bolos,Nay
2025-06-03,7,Froerer,Aye
2025-06-03,7,Harvey,Aye
2025-06-03,8,Bolos,Nay
2025-06-03,8,Froerer,Aye
2025-06-03,8,Harvey,Aye
2025-06-03,9,Bolos,Aye
2025-06-03,9,Froerer,Aye
2025-06-03,9,Harvey,Aye
2025-06-10,1,Bolos,Aye
2025-06-10,1,Froerer,Aye
2025-06-10,1,Harvey,Aye
2025-06-10,2,Bolos,Aye
2025-06-10,2,Froerer,Aye
2025-06-10,2,Harvey,Aye
2025-06-10,3,Bolos,Nay
2025-06-10,3,Froerer,Aye
2025-06-10,3,Harvey,Aye
2025-06-10,4,Bolos,Nay
2025-06-10,4,Froerer,Aye
2025-06-10,4,Harvey,Aye
2025-06-10,5,Bolos,Aye
2025-06-10,5,Froerer,Aye
2025-06-10,5,Harvey,Aye
2025-06-17,1,Bolos,Aye
2025-06-17,1,Froerer,Aye
2025-06-17,1,Harvey,Aye
2025-06-17,2,Bolos,Aye
2025-06-17,2,Froerer,Excused
2025-06-17,2,Harvey,Aye
2025-06-17,3,Bolos,Aye
2025-06-17,3,Froerer,Excused
2025-06-17,3,Harvey,Aye
2025-06-17,4,Bolos,Aye
2025-06-17,4,Froerer,Excused
2025-06-17,4,Harvey,Aye
2025-06-17,5,Bolos,Aye
2025-06-17,5,Froerer,Excused
2025-06-17,5,Harvey,Aye
2025-06-17,6,Bolos,Aye
2025-06-17,6,Froerer,Excused
2025-06-17,6,Harvey,Aye
2025-06-17,7,Bolos,Aye
2025-06-17,7,Froerer,Excused
2025-06-17,7,Harvey,Aye
2025-06-17,8,Bolos,Aye
2025-06-17,8,Froerer,Excused
2025-06-17,8,Harvey,Aye
2025-06-17,9,Bolos,Aye
2025-06-17,9,Froerer,Excused
2025-06-17,9,Harvey,Aye
2025-06-24,1,Bolos,Aye
2025-06-24,1,Froerer,Aye
2025-06-24,1,Harvey,Aye
2025-06-24,2,Bolos,Aye
2025-06-24,2,Froerer,Aye
2025-06-24,2,Harvey,Aye
2025-06-24,3,Bolos,Nay
2025-06-24,3,Froerer,Aye
2025-06-24,3,Harvey,Aye
2025-06-24,4,Bolos,Aye
2025-06-24,4,Froerer,Aye
2025-06-24,4,Harvey,Aye
2025-06-24,5,Bolos,Nay
2025-06-24,5,Froerer,Aye
2025-06-24,5,Harvey,Aye
2025-06-24,6,Bolos,Aye
2025-06-24,6,Froerer,Aye
2025-06-24,6,Harvey,Aye
2025-06-24,7,Bolos,Nay
2025-06-24,7,Froerer,Aye
2025-06-24,7,Harvey,Aye
2025-06-24,8,Bolos,Nay
2025-06-24,8,Froerer,Aye
2025-06-24,8,Harvey,Aye
2025-06-24,9,Bolos,Aye
2025-06-24,9,Froerer,Aye
2025-06-24,9,Harvey,Aye
2025-06-24,10,Bolos,Aye
2025-06-24,10,Froerer,Aye
2025-06-24,10,Harvey,Aye
2025-06-24,11,Bolos,Aye
2025-06-24,11,Froerer,Aye
2025-06-24,11,Harvey,Aye
2025-07-01,1,Bolos,Aye
2025-07-01,1,Froerer,Aye
2025-07-01,1,Harvey,Aye
2025-07-01,2,Bolos,Aye
2025-07-01,2,Froerer,Aye
2025-07-01,2,Harvey,Aye
2025-07-01,3,Bolos,Aye
2025-07-01,3,Froerer,Aye
2025-07-01,3,Harvey,Aye
2025-07-01,4,Bolos,Aye
2025-07-01,4,Froerer,Aye
2025-07-01,4,Harvey,Aye
2025-07-01,5,Bolos,Aye
2025-07-01,5,Froerer,Aye
2025-07-01,5,Harvey,Aye
2025-07-01,6,Bolos,Aye
2025-07-01,6,Froerer,Aye
2025-07-01,6,Harvey,Aye
2025-07-01,7,Bolos,Aye
2025-07-01,7,Froerer,Aye
2025-07-01,7,Harvey,Aye
2025-07-08,1,Bolos,Aye
2025-07-08,1,Froerer,Aye
2025-07-08,1,Harvey,Aye
2025-07-08,2,Bolos,Aye
2025-07-08,2,Froerer,Aye
2025-07-08,2,Harvey,Aye
2025-07-08,3,Bolos,Aye
2025-07-08,3,Froerer,Aye
2025-07-08,3,Harvey,Aye
2025-07-08,4,Bolos,Aye
2025-07-08,4,Froerer,Aye
2025-07-08,4,Harvey,Aye
2025-07-15,1,Bolos,Aye
2025-07-15,1,Froerer,Aye
2025-07-15,1,Harvey,Excused
2025-07-15,2,Bolos,Aye
2025-07-15,2,Froerer,Aye
2025-07-15,2,Harvey,Excused
2025-07-15,3,Bolos,Aye
2025-07-15,3,Froerer,Aye
2025-07-15,3,Harvey,Excused
2025-07-15,4,Bolos,Aye
2025-07-15,4,Froerer,Aye
2025-07-15,4,Harvey,Excused
2025-07-29,1,Bolos,Aye
2025-07-29,1,Froerer,Aye
2025-07-29,1,Harvey,Aye
2025-07-29,2,Bolos,Aye
2025-07-29,2,Froerer,Aye
2025-07-29,2,Harvey,Aye
2025-07-29,3,Bolos,Aye
2025-07-29,3,Froerer,Aye
2025-07-29,3,Harvey,Aye
2025-07-29,4,Bolos,Aye
2025-07-29,4,Froerer,Aye
2025-07-29,4,Harvey,Aye
2025-07-29,5,Bolos,Aye
2025-07-29,5,Froerer,Aye
2025-07-29,5,Harvey,Aye
2025-08-05,1,Bolos,Aye
2025-08-05,1,Froerer,Aye
2025-08-05,1,Harvey,Aye
2025-08-05,2,Bolos,Aye
2025-08-05,2,Froerer,Aye
2025-08-05,2,Harvey,Aye
2025-08-05,3,Bolos,Aye
2025-08-05,3,Froerer,Aye
2025-08-05,3,Harvey,Aye
2025-08-12,1,Bolos,Aye
2025-08-12,1,Froerer,Aye
2025-08-12,1,Harvey,Aye
2025-08-12,2,Bolos,Aye
2025-08-12,2,Froerer,Aye
2025-08-12,2,Harvey,Aye
2025-08-12,3,Bolos,Aye
2025-08-12,3,Froerer,Aye
2025-08-12,3,Harvey,Aye
2025-08-12,4,Bolos,Aye
2025-08-12,4,Froerer,Aye
2025-08-12,4,Harvey,Aye
2025-08-12,5,Bolos,Aye
2025-08-12,5,Froerer,Aye
2025-08-12,5,Harvey,Aye
2025-08-19,1,Bolos,Aye
2025-08-19,1,Froerer,Aye
2025-08-19,1,Harvey,Aye
2025-08-19,2,Bolos,Aye
2025-08-19,2,Froerer,Aye
2025-08-19,2,Harvey,Aye
2025-08-19,3,Bolos,Aye
2025-08-19,3,Froerer,Aye
2025-08-19,3,Harvey,Aye
2025-08-26,1,Bolos,Excused
2025-08-26,1,Froerer,Aye
2025-08-26,1,Harvey,Aye
2025-08-26,2,Bolos,Excused
2025-08-26,2,Froerer,Aye
2025-08-26,2,Harvey,Aye
2025-08-26,3,Froerer,Aye
2025-08-26,3,Harvey,Aye
2025-08-26,4,Froerer,Aye
2025-08-26,4,Harvey,Aye
2025-08-26,5,Bolos,Excused
2025-08-26,5,Froerer,Aye
2025-08-26,5,Harvey,Aye
2025-08-26,6,Bolos,Excused
2025-08-26,6,Froerer,Aye
2025-08-26,6,Harvey,Aye
2025-08-26,7,Bolos,Excused
2025-08-26,7,Froerer,Aye
2025-08-26,7,Harvey,Aye
2025-08-26,8,Bolos,Excused
2025-08-26,8,Froerer,Aye
2025-08-26,8,Harvey,Aye
2025-08-26,9,Bolos,Excused
2025-08-26,9,Froerer,Aye
2025-08-26,9,Harvey,Aye
2025-08-26,10,Bolos,Excused
2025-08-26,10,Froerer,Aye
2025-08-26,10,Harvey,Aye
2025-09-16,1,Bolos,Aye
2025-09-16,1,Froerer,Aye
2025-09-16,1,Harvey,Excused
2025-09-16,2,Bolos,Aye
2025-09-16,2,Froerer,Aye
2025-09-16,2,Harvey,Excused
2025-09-23,1,Bolos,Aye
2025-09-23,1,Froerer,Aye
2025-09-23,1,Harvey,Aye
2025-09-23,2,Bolos,Aye
2025-09-23,2,Froerer,Aye
2025-09-23,2,Harvey,Aye
2025-09-30,1,Bolos,Aye
2025-09-30,1,Froerer,Aye
2025-09-30,1,Harvey,Aye
2025-09-30,2,Bolos,Aye
2025-09-30,2,Froerer,Aye
2025-09-30,2,Harvey,Aye
2025-09-30,3,Bolos,Aye
2025-09-30,3,Froerer,Aye
2025-09-30,3,Harvey,Aye
2025-09-30,4,Bolos,Aye
2025-09-30,4,Froerer,Aye
2025-09-30,4,Harvey,Aye
2025-09-30,5,Bolos,Aye
2025-09-30,5,Froerer,Aye
2025-09-30,5,Harvey,Aye
2025-09-30,6,Bolos,Aye
2025-09-30,6,Froerer,Aye
2025-09-30,6,Harvey,Aye
2025-09-30,7,Bolos,Aye
2025-09-30,7,Froerer,Aye
2025-09-30,7,Harvey,Aye
2025-09-30,8,Bolos,Aye
2025-09-30,8,Froerer,Aye
2025-09-30,8,Harvey,Aye
2025-10-07,1,Bolos,Aye
2025-10-07,1,Froerer,Aye
2025-10-07,1,Harvey,Aye
2025-10-07,2,Bolos,Aye
2025-10-07,2,Froerer,Aye
2025-10-07,2,Harvey,Aye
2025-10-07,3,Bolos,Aye
2025-10-07,3,Froerer,Aye
2025-10-07,3,Harvey,Aye
2025-10-07,4,Bolos,Aye
2025-10-07,4,Froerer,Aye
2025-10-07,4,Harvey,Aye
2025-10-07,5,Bolos,Aye
2025-10-07,5,Froerer,Aye
2025-10-07,5,Harvey,Aye
2025-10-07,6,Bolos,Aye
2025-10-07,6,Froerer,Aye
2025-10-07,6,Harvey,Aye
2025-10-07,7,Bolos,Aye
2025-10-07,7,Froerer,Aye
2025-10-07,7,Harvey,Aye
2025-10-14,1,Bolos,Aye
2025-10-14,1,Froerer,Aye
2025-10-14,1,Harvey,Aye
2025-10-14,2,Bolos,Aye
2025-10-14,2,Froerer,Aye
2025-10-14,2,Harvey,Aye
2025-10-14,3,Bolos,Aye
2025-10-14,3,Froerer,Aye
2025-10-14,3,Harvey,Aye
2025-10-14,4,Bolos,Aye
2025-10-14,4,Froerer,Aye
2025-10-14,4,Harvey,Aye
2025-10-14,5,Bolos,Aye
2025-10-14,5,Froerer,Aye
2025-10-14,5,Harvey,Aye
2025-10-21,1,Bolos,Aye
2025-10-21,1,Froerer,Aye
2025-10-21,1,Harvey,Aye
2025-10-21,2,Bolos,Aye
2025-10-21,2,Froerer,Aye
2025-10-21,2,Harvey,Aye
2025-10-21,3,Bolos,Aye
2025-10-21,3,Froerer,Aye
2025-10-21,3,Harvey,Aye
2025-10-21,4,Bolos,Aye
2025-10-21,4,Froerer,Aye
2025-10-21,4,Harvey,Aye
2025-10-21,5,Bolos,Aye
2025-10-21,5,Froerer,Aye
2025-10-21,5,Harvey,Aye
2025-10-21,6,Bolos,Aye
2025-10-21,6,Froerer,Aye
2025-10-21,6,Harvey,Aye
2025-10-28,1,Bolos,Aye
2025-10-28,1,Froerer,Aye
2025-10-28,1,Harvey,Aye
2025-10-28,2,Bolos,Aye
2025-10-28,2,Froerer,Aye
2025-10-28,2,Harvey,Aye
2025-10-28,3,Bolos,Aye
2025-10-28,3,Froerer,Aye
2025-10-28,3,Harvey,Aye
2025-11-04,1,Bolos,Aye
2025-11-04,1,Froerer,Aye
2025-11-04,1,Harvey,Aye
2025-11-04,2,Bolos,Aye
2025-11-04,2,Froerer,Aye
2025-11-04,2,Harvey,Aye
2025-11-04,3,Bolos,Aye
2025-11-04,3,Froerer,Aye
2025-11-04,3,Harvey,Aye
2025-11-04,4,Bolos,Aye
2025-11-04,4,Froerer,Aye
2025-11-04,4,Harvey,Aye
2025-11-04,5,Bolos,Aye
2025-11-04,5,Froerer,Aye
2025-11-04,5,Harvey,Aye
2025-11-04,6,Bolos,Aye
2025-11-04,6,Froerer,Aye
2025-11-04,6,Harvey,Aye
2025-11-04,7,Bolos,Aye
2025-11-04,7,Froerer,Aye
2025-11-04,7,Harvey,Aye
2025-11-04,8,Bolos,Aye
2025-11-04,8,Froerer,Aye
2025-11-04,8,Harvey,Aye
2025-11-04,9,Bolos,Aye
2025-11-04,9,Froerer,Aye
2025-11-04,9,Harvey,Aye
2025-11-04,10,Bolos,Aye
2025-11-04,10,Froerer,Aye
2025-11-04,10,Harvey,Aye
2025-11-04,11,Bolos,Aye
2025-11-04,11,Froerer,Aye
2025-11-04,11,Harvey,Aye
2025-11-04,12,Bolos,Aye
2025-11-04,12,Froerer,Aye
2025-11-04,12,Harvey,Aye
2025-11-04,13,Bolos,Aye
2025-11-04,13,Froerer,Aye
2025-11-04,13,Harvey,Aye
2025-11-04,14,Bolos,Aye
2025-11-04,14,Froerer,Aye
2025-11-04,14,Harvey,Aye
2025-11-18,1,Bolos,Aye
2025-11-18,1,Froerer,Aye
2025-11-18,1,Harvey,Aye
2025-11-18,2,Bolos,Aye
2025-11-18,2,Froerer,Aye
2025-11-18,2,Harvey,Aye
2025-11-18,3,Bolos,Aye
2025-11-18,3,Froerer,Aye
2025-11-18,3,Harvey,Aye
2025-11-18,4,Bolos,Aye
2025-11-18,4,Froerer,Aye
2025-11-18,4,Harvey,Aye
2025-11-18,5,Bolos,Aye
2025-11-18,5,Froerer,Aye
2025-11-18,5,Harvey,Aye
2025-11-18,6,Bolos,Aye
2025-11-18,6,Froerer,Aye
2025-11-18,6,Harvey,Aye
2025-11-18,7,Bolos,Aye
2025-11-18,7,Froerer,Aye
2025-11-18,7,Harvey,Aye
2025-11-18,8,Bolos,Aye
2025-11-18,8,Froerer,Aye
2025-11-18,8,Harvey,Aye
2025-11-18,9,Bolos,Aye
2025-11-18,9,Froerer,Aye
2025-11-18,9,Harvey,Aye
2025-11-18,10,Bolos,Aye
2025-11-18,10,Froerer,Aye
2025-11-18,10,Harvey,Aye
2025-11-18,11,Bolos,Aye
2025-11-18,11,Froerer,Aye
2025-11-18,11,Harvey,Aye
2025-11-25,1,Bolos,Aye
2025-11-25,1,Froerer,Aye
2025-11-25,1,Harvey,Aye
2025-11-25,2,Bolos,Aye
2025-11-25,2,Froerer,Aye
2025-11-25,2,Harvey,Aye
2025-11-25,3,Bolos,Aye
2025-11-25,3,Froerer,Aye
2025-11-25,3,Harvey,Aye
2025-11-25,4,Bolos,Aye
2025-11-25,4,Froerer,Aye
2025-11-25,4,Harvey,Aye
2025-11-25,5,Bolos,Aye
2025-11-25,5,Froerer,Aye
2025-11-25,5,Harvey,Aye
2025-11-25,6,Bolos,Aye
2025-11-25,6,Froerer,Aye
2025-11-25,6,Harvey,Aye
2025-12-02,1,Bolos,Aye
2025-12-02,1,Froerer,Aye
2025-12-02,1,Harvey,Aye
2025-12-02,2,Bolos,Aye
2025-12-02,2,Froerer,Aye
2025-12-02,2,Harvey,Aye
2025-12-02,3,Bolos,Aye
2025-12-02,3,Froerer,Aye
2025-12-02,3,Harvey,Aye
2025-12-02,4,Bolos,Aye
2025-12-02,4,Froerer,Aye
2025-12-02,4,Harvey,Aye
2025-12-02,5,Bolos,Aye
2025-12-02,5,Froerer,Aye
2025-12-02,5,Harvey,Aye
2025-12-02,6,Bolos,Aye
2025-12-02,6,Froerer,Aye
2025-12-02,6,Harvey,Aye
2025-12-02,7,Bolos,Aye
2025-12-02,7,Froerer,Aye
2025-12-02,7,Harvey,Aye
2025-12-02,8,Bolos,Aye
2025-12-02,8,Froerer,Aye
2025-12-02,8,Harvey,Aye
2025-12-02,9,Bolos,Aye
2025-12-02,9,Froerer,Aye
2025-12-02,9,Harvey,Aye
2025-12-02,10,Bolos,Aye
2025-12-02,10,Froerer,Aye
2025-12-02,10,Harvey,Aye
2025-12-02,11,Bolos,Aye
2025-12-02,11,Froerer,Aye
2025-12-02,11,Harvey,Aye
2025-12-02,12,Bolos,Aye
2025-12-02,12,Froerer,Aye
2025-12-02,12,Harvey,Aye
2025-12-02,13,Bolos,Aye
2025-12-02,13,Froerer,Aye
2025-12-02,13,Harvey,Aye
2025-12-02,14,Bolos,Aye
2025-12-02,14,Froerer,Aye
2025-12-02,14,Harvey,Aye
2025-12-02,15,Bolos,Aye
2025-12-02,15,Froerer,Aye
2025-12-02,15,Harvey,Aye
2025-12-09,1,Bolos,Aye
2025-12-09,1,Froerer,Aye
2025-12-09,1,Harvey,Aye
2025-12-09,2,Bolos,Aye
2025-12-09,2,Froerer,Aye
2025-12-09,2,Harvey,Aye
2025-12-09,3,Bolos,Aye
2025-12-09,3,Froerer,Aye
2025-12-09,3,Harvey,Aye
2025-12-09,4,Bolos,Aye
2025-12-09,4,Froerer,Aye
2025-12-09,4,Harvey,Aye
2025-12-09,5,Bolos,Aye
2025-12-09,5,Froerer,Aye
2025-12-09,5,Harvey,Aye
2025-12-09,6,Bolos,Aye
2025-12-09,6,Froerer,Aye
2025-12-09,6,Harvey,Aye
2025-12-09,7,Bolos,Aye
2025-12-09,7,Froerer,Aye
2025-12-09,7,Harvey,Aye
2025-12-09,8,Bolos,Aye
2025-12-09,8,Froerer,Aye
2025-12-09,8,Harvey,Aye
2025-12-09,9,Bolos,Aye
2025-12-09,9,Froerer,Aye
2025-12-09,9,Harvey,Aye
2025-12-09,10,Bolos,Aye
2025-12-09,10,Froerer,Aye
2025-12-09,10,Harvey,Aye
2025-12-09,11,Bolos,Aye
2025-12-09,11,Froerer,Aye
2025-12-09,11,Harvey,Aye
2025-12-09,12,Bolos,Aye
2025-12-09,12,Froerer,Aye
2025-12-09,12,Harvey,Aye
2025-12-09,13,Bolos,Aye
2025-12-09,13,Froerer,Aye
2025-12-09,13,Harvey,Aye
2025-12-16,1,Bolos,Aye
2025-12-16,1,Froerer,Aye
2025-12-16,1,Harvey,Aye
2025-12-16,2,Bolos,Aye
2025-12-16,2,Froerer,Aye
2025-12-16,2,Harvey,Aye
2025-12-16,3,Bolos,Aye
2025-12-16,3,Froerer,Aye
2025-12-16,3,Harvey,Aye
2025-12-16,4,Bolos,Aye
2025-12-16,4,Froerer,Aye
2025-12-16,4,Harvey,Aye
2025-12-16,5,Bolos,Aye
2025-12-16,5,Froerer,Aye
2025-12-16,5,Harvey,Aye
2025-12-16,6,Bolos,Aye
2025-12-16,6,Froerer,Aye
2025-12-16,6,Harvey,Aye
2025-12-16,7,Bolos,Aye
2025-12-16,7,Froerer,Aye
2025-12-16,7,Harvey,Aye
2025-12-16,8,Bolos,Aye
2025-12-16,8,Froerer,Aye
2025-12-16,8,Harvey,Aye
2025-12-16,9,Bolos,Aye
2025-12-16,9,Froerer,Aye
2025-12-16,9,Harvey,Aye
2025-12-16,10,Bolos,Aye
2025-12-16,10,Froerer,Aye
2025-12-16,10,Harvey,Aye
2025-12-16,11,Bolos,Aye
2025-12-16,11,Froerer,Aye
2025-12-16,11,Harvey,Aye
2025-12-16,12,Bolos,Aye
2025-12-16,12,Froerer,Aye
2025-12-16,12,Harvey,Aye
2025-12-16,13,Bolos,Aye
2025-12-16,13,Froerer,Aye
2025-12-16,13,Harvey,Aye
2025-12-16,14,Bolos,Aye
2025-12-16,14,Froerer,Aye
2025-12-16,14,Harvey,Aye
2025-12-16,15,Bolos,Aye
2025-12-16,15,Froerer,Aye
2025-12-16,15,Harvey,Aye
2025-12-16,16,Bolos,Aye
2025-12-16,16,Froerer,Aye
2025-12-16,16,Harvey,Aye
2025-12-16,17,Bolos,Aye
2025-12-16,17,Froerer,Aye
2025-12-16,17,Harvey,Aye
2025-12-16,18,Bolos,Aye
2025-12-16,18,Froerer,Aye
2025-12-16,18,Harvey,Nay
2025-12-16,19,Bolos,Aye
2025-12-16,19,Froerer,Aye
2025-12-16,19,Harvey,Aye
2025-12-16,20,Bolos,Aye
2025-12-16,20,Froerer,Aye
2025-12-16,20,Harvey,Aye
2025-12-16,21,Bolos,Aye
2025-12-16,21,Froerer,Aye
2025-12-16,21,Harvey,Aye
2025-12-16,22,Bolos,Aye
2025-12-16,22,Froerer,Aye
2025-12-16,22,Harvey,Aye
2025-12-16,24,Bolos,Aye
2025-12-16,24,Froerer,Aye
2025-12-16,24,Harvey,Nay
2025-12-16,25,Bolos,Aye
2025-12-16,25,Froerer,Aye
2025-12-16,25,Harvey,Aye
