EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
67807,3750,138,,,,,,,,,,31
67808,3750,138,,,,,,,,,,33
67809,3750,138,,,,,,,,,,35
67810,3750,138,,,,,,,,,,37
67811,3750,138,,,,,,,,,,42
67812,3750,138,,,,,,,,,,44
67813,3750,138,,,,,,,,,,12
67814,3750,138,,,,,,,,,,17
67815,3750,138,,,,,,,,,,19
67555,3753,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.
",,,,,,,,1,
67556,3753,138,"Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed
below, including final action, may be taken.

This meeting will be simulcast via Webex so the public and members of the Council may
participate electronically. The link to access the Cisco Webex is listed below.The Council will
also broadcast live-streams of its meetings on Facebook Live, which may be accessed at
http://www.facebook.com/slcocouncil/.
Cisco Webex link:

https://slco.webex.com/weblink/register/rf5532ef1a1943e6fa5d922cdd1da3958

Further instructions about participating in this meeting can be found at
https://slco.org/council/agendas-minutes/. Minutes and recordings of past Council Meetings can
be found at https://slco.legistar.com/calendar.aspx.",,,,,,,,2,
67557,3753,138,CALL TO ORDER ,,,,,,,,3,1
67558,3753,138,"Invocation - Reading or Thought - Pledge of Allegiance 

",,,,,,,,4,2
67559,3753,138,PUBLIC COMMENT,,,,,,,,5,3
67560,3753,138,CONSENT ITEMS,,,,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,10,8
67561,3753,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,6,4
67562,3753,138,County Council Members,,,,,,,,7,5
67563,3753,138,County Mayor,,,,,,,,8,6
67564,3753,138,Other Elected County Officials,,,,,,,,9,7
67565,3753,138,WORK SESSION,,,,,,,,19,18
67566,3753,138,PUBLIC HEARINGS AND ISSUANCE OF PUBLIC NOTICES,,,,,,,,31,37
67567,3753,138,PENDING LEGISLATIVE BUSINESS ,,,,,,,,32,38
67569,3753,138,APPROVAL OF TAX LETTERS,,,,,,,,15,13
67570,3753,138,ACCEPTANCE OF ETHICS DISCLOSURES ,,,,,,,,14,12
67571,3753,138,APPROVAL OF COUNCIL MEETING MINUTES,,,,,,,,18,17
67572,3753,138,OTHER ITEMS REQUIRING COUNCIL APPROVAL,,,,,,,,35,41
67573,3753,138,"PROCLAMATIONS, MEMORIALS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,33,39
67574,3753,138,OTHER BUSINESS,,,,,,,,36,42
67575,3753,138,ADJOURN,,,,,,,,37,43
67753,3753,138,Refund of Overpaid 2025 Manufactured Home Property Taxes,11460,,Tax Letters,,,,,17,16
67772,3753,138,Informational Update on the Council Agenda and Minutes Software Project,11466,,Discussion Items,,,,,28,34
67775,3753,138,Assessor’s Tax Letter,11472,,Tax Letters,,,,,16,15
67776,3753,138,Presentation of an Audit of the Mayor’s Office Administration Travel Expenses,11474,,Discussion Items,,,,,30,36
67778,3753,138,"Budget Adjustment: Parks and Recreation Requests to Transfer $50,000 in Under-Expend Budget from the Completed Magna Pool Replastering Project to the Magna Classroom Mold Removal Project",11476,,Discussion Items,Arlyn Bradshaw,Natalie Pinkney,Pass,approved,22,22
67779,3753,138,Older Utahns Month Proclamation,11479,,Discussion Items,,,,,34,40
67780,3753,138,Human Resources Policy Revisions,11477,,Discussion Items,Arlyn Bradshaw,Carlos Moreno,Pass,approved,27,32
67781,3753,138,"Incentive Plans over the $3,000 Threshold",11475,,Discussion Items,Suzanne Harrison,Aimee Winder Newton,Pass,approved,21,20
67782,3753,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Report",11473,,Discussion Items,,,,,20,19
67784,3753,138,Consideration of the Division of Behavioral Health Services FY26 Area Plan,11469,,Discussion Items,Suzanne Harrison,Arlyn Bradshaw,Pass,approved,25,28
67786,3753,138,Consideration of Amendments to Countywide Policy 2010,11467,,Discussion Items,Sheldon Stewart,Arlyn Bradshaw,Pass,approved,26,30
67787,3753,138,"Resolution of the Salt Lake County Council Approving the Recommendation of the Salt Lake County Council of Governments and Authorizing the Execution of an Interlocal Cooperation Agreement Providing for the Transfer of $50,288 of County Corridor Preservation Funds to Riverton City to Be Used by the City to Acquire Certain Property for Transportation Purposes",11465,,Discussion Items,,,,,11,9
67788,3753,138,Consideration of a Resolution of the Salt Lake County Council Declaring Surplus Real Property and Approving the Sale to Natalie Ann Hendrix,11447,,Discussion Items,,,,,12,10
67789,3753,138,"Budget Adjustment: The Sheriff’s Office Requests an Appropriation Unit Shift of $148,760 from Operations to Debt Services to Properly Account for Axon Evidence to Comply with the Subscription-Based Information Technology Arrangements (SBITA) Requirements as Outlined in GASB 96",11478,,Discussion Items,Aimee Winder Newton,Sheldon Stewart,Pass,approved,23,24
67801,3753,138,Sheriff’s Office Special Investigations Unit Presentation,11462,,Discussion Items,,,,,29,35
67802,3753,138,Consideration of a Resolution of the Salt Lake County Council Approving and Authorizing the Mayor to Grant a Perpetual Easement to Rocky Mountain Power in South Jordan,11470,,Discussion Items,,,,,13,11
67816,3753,138,Consideration of Council Advice and Consent to the Mayor’s Appointment of Arlyn Bradshaw as the Associate Deputy Mayor for Mayor’s Finance and Administration,11482,,Discussion Items,Suzanne Harrison,Sheldon Stewart,Pass,approved,24,26
68015,3753,138,,,,,,,,,,14
68016,3753,138,,,,,,,,,,21
68017,3753,138,,,,,,,,,,23
68018,3753,138,,,,,,,,,,25
68019,3753,138,,,,,,,,,,27
68020,3753,138,,,,,,,,,,29
68021,3753,138,,,,,,,,,,31
68022,3753,138,,,,,,,,,,33
67606,3754,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.
",,,,,,,,1,
67607,3754,138,"Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed
below, including final action, may be taken.

This meeting will be simulcast via Webex so the public and members of the Council may
participate electronically. The link to access the Cisco Webex is listed below.The Council will
also broadcast live-streams of its meetings on Facebook Live, which may be accessed at
http://www.facebook.com/slcocouncil/.

Cisco Webex link:

https://slco.webex.com/weblink/register/re7ec268e54f35656b52cc1a6e2e90339

Further instructions about participating in this meeting can be found at
https://slco.org/council/agendas-minutes/. Minutes and recordings of past Council Meetings can
be found at https://slco.legistar.com/calendar.aspx.",,,,,,,,2,
67608,3754,138,CALL TO ORDER ,,,,,,,,3,1
67609,3754,138,"Invocation - Reading or Thought - Pledge of Allegiance 

",,,,,,,,4,2
67610,3754,138,PUBLIC COMMENT,,,,,,,,5,3
67611,3754,138,CONSENT ITEMS,,,,Aimee Winder Newton,Laurie Stringham,Pass,approved,12,10
67612,3754,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,6,4
67613,3754,138,County Council Members,,,,,,,,7,5
67614,3754,138,County Mayor,,,,,,,,8,6
67615,3754,138,Other Elected County Officials,,,,,,,,9,7
67616,3754,138,WORK SESSION,,,,,,,,23,23
67617,3754,138,PUBLIC HEARINGS AND ISSUANCE OF PUBLIC NOTICES,,,,,,,,26,26
67618,3754,138,PENDING LEGISLATIVE BUSINESS ,,,,,,,,29,30
67620,3754,138,APPROVAL OF TAX LETTERS,,,,Aimee Winder Newton,Laurie Stringham,Pass,approved,15,13
67621,3754,138,ACCEPTANCE OF ETHICS DISCLOSURES ,,,,,,,,14,12
67622,3754,138,APPROVAL OF COUNCIL MEETING MINUTES,,,,,,,,20,18
67623,3754,138,OTHER ITEMS REQUIRING COUNCIL APPROVAL,,,,,,,,31,33
67624,3754,138,"PROCLAMATIONS, MEMORIALS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,32,34
67625,3754,138,OTHER BUSINESS,,,,,,,,34,36
67626,3754,138,ADJOURN,,,,,,,,36,39
67752,3754,138,Public Hearing to Receive Public Comment on the Transfer and Conveyance of Real Property Located at 8802 West 2600 South in Magna City,11463,,Discussion Items,,,,,28,29
67943,3754,138,"Approval of April 29, 2025 County Council Minutes",11486,,Minutes,Aimee Winder Newton,Laurie Stringham,Pass,approved,21,19
67944,3754,138,"Approval of May 6, 2025 County Council Minutes",11487,,Minutes,Aimee Winder Newton,Laurie Stringham,Pass,approved,22,21
67945,3754,138,Tax Administration’s Tax Relief Letters,11484,,Tax Letters,,,,,16,14
67946,3754,138,Tax Administration’s Letters for Hardship Settlements,11485,,Tax Letters,,,,,17,15
67947,3754,138,Tax Administration’s Letters for Deferrals,11488,,Tax Letters,,,,,18,16
67948,3754,138,Personal Property Tax Refunds,11489,,Tax Letters,,,,,19,17
67949,3754,138,"Proclamation Honoring Arlyn Bradshaw for His Years of Service on the Salt Lake County Council
",11491,,Discussion Items,,,,,33,35
67964,3754,138,Consideration of a Resolution Approving Two Interlocal Cooperation Agreements to Convey Two Parcels of Real Property to Magna City and One Parcel of Real Property to the Community Reinvestment Agency of Magna,11481,,Discussion Items,Aimee Winder Newton,Laurie Stringham,Pass,approved,30,31
67966,3754,138,"Notice of Cancellation of the May 27, 2025 County Council Meeting in Observation of the Memorial Day Holiday",11494,,Discussion Items,Laurie Stringham,Ross Romero,Pass,approved,35,37
67968,3754,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Report",11490,,Discussion Items,,,,,24,24
67969,3754,138,Overview of the My County Rec Pass,11495,,Consent Item,,,,,25,25
67970,3754,138,"Set a Public Hearing for 1:30 PM on June 3, 2025, to Receive Public Comment on the Disposition of Real Property Located at Approximately 3492 and 3502 South 1000 West in South Salt Lake City",11496,,Discussion Items,Aimee Winder Newton,Natalie Pinkney,Pass,approved,27,27
67971,3754,138,Appointment of Dea Theodore as a Salt Lake County Council Representative on the SLVLESA Board,11497,,Discussion Items,,,,,13,11
67993,3754,138,,,,,,,,,11,9
67995,3754,138,,,,,,,,,10,8
68072,3754,138,,,,,,,,,,32
68073,3754,138,,,,,,,,,,28
68074,3754,138,,,,,,,,,,22
68075,3754,138,,,,,,,,,,20
68078,3754,138,,,,,,,,,,38
28942,2937,257,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711. ",,,,,,,,1,
28943,2937,257,"Members of the Board May Participate Electronically. The Public May Attend. Meetings May Be Closed For Reasons Allowed By Statute. Motions Relating to Any of the Items Listed Below, Including Final Action, May Be Taken.",,,,,,,,2,
28944,2937,257,WELCOME AND ROLL CALL,,,,,,,,3,1
28945,2937,257,Citizen's Public Input,,,,,,,,4,2
28946,2937,257,Approval of Minutes,,,,,,,,5,3
28947,2937,257,"Approval of Board Minutes for:
	October 8, 2019
	December 3, 2019",4831,,Minutes,Jim Bradley,Shireen Ghorbani,,approved,6,4
28948,2937,257,Discussion Items,,,,,,,,7,6
28951,2937,257,RDA 2020 Meeting Schedule,4832,,Discussion Items,Ann Granato,Steve DeBry,Pass,approved,9,9
28952,2937,257,Discussion and Possible Approval of Survey Area and Resolution for Alta Commercial Core CRA,4833,,Discussion Items,Max Burdick,Shireen Ghorbani,Pass,approved,10,11
28953,2937,257,Election of Chair and Vice Chair,4834,,Consent Item,Max Burdick,Steve DeBry,Pass,approved,8,7
28954,2937,257,Adjournment,,,,,,,,11,13
28994,2937,257,,,,,,,,,,5
28995,2937,257,,,,,,,,,,8
28996,2937,257,,,,,,,,,,10
28997,2937,257,,,,,,,,,,12
30740,2958,257,"NOTES: Agendas, Audio Live-Streams and Recordings, and Meeting Minutes can be accessed at slco.legistar.com.

Members of the Board of the Salt Lake County Redevelopment Agency may participate electronically. Motions relating to any of the Agenda items, including final action items, may be taken.

Due to the ongoing Public Health Emergency related to the COVID-19 pandemic and response, the Salt Lake County Government Center has been closed except for essential functions on orders of the Salt Lake County Mayor.

Consistent with Salt Lake County Council Resolution 5714, approved March 24, 2020, the Board has made preparations to conduct meetings electronically. Because the Salt Lake County Government Center is closed – and in light of the State and Local Public Health Orders limiting gatherings and workplaces to less than ten persons – the Board cannot provide physical space or facilities for members of the public to attend its meetings for the duration of the Public Health Emergency.

By request with three (3) working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, reasonable accommodations, other alternatives, etc.).  For assistance, please call (385) 468-7500 / TTY 711.  
",,,,,,,,1,
30741,2958,257,Welcome & Roll Call,,,,,,,,2,1
30742,2958,257,Citizen's Public Input,,,,,,,,3,2
30744,2958,257,Discussion Items:,,,,,,,,6,5
30745,2958,257,Adjourn,,,,,,,,8,7
30763,2958,257,"Discussion and Possible Approval of Resolution Approving a Participation Agreement with Preservation Utah for the Use of Agency Funds in, or for the Benefit of, the Magna Main Street Project Area",5095,,Discussion Items,Shireen Ghorbani,Max Burdick,Pass,approved,7,6
30764,2958,257,"Approval of Board Minutes for February 11, 2020",5094,,Minutes,Jim Bradley,Max Burdick,Pass,approved,5,4
30765,2958,257,Approval of Minutes:,,,,,,,,4,3
31516,2987,257,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711. 

Members of the Redevlopment Agency may participate electronically. Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed below, including final action, may be taken.

Due to the ongoing public health emergency related to the COVID-19 pandemic and response, public gatherings have been limited to less than 20 persons and public access to the Salt Lake County Government Center has been limited on the orders of the Salt Lake County Mayor. 

Consistent with Salt Lake County Council Resolution 5714, approved March 24, 2020, the Salt Lake County Redevelopment Agency has made preparations to conduct its Meetings electronically. In light of current public health orders and social distancing requirements, the Redevelopment Agency cannot provide physical space or facilities for members of the public to attend its meetings for the duration of the public health emergency.

Members of the public are invited to participate in the Meetings electronically. Agendas, audio live-streams and recordings, and meeting minutes can be accessed at slco.legistar.com. The Council will continue to broadcast a live-stream of its meetings on Facebook Live, which can be accessed at http://www.facebook.com/slcocouncil/
",,,,,,,,1,
