rollcall_id,session,bill_no,date,chamber,committee,body_name,vote_type,motion_desc,action,result,yeas,nays,absent,recorded,source_url
971,2023GS,SB0271,2/23/2023,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,3,1,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=28025
972,2023GS,SB0271,2/27/2023 (3:30:46 PM),Senate,,Senate,floor,Senate/ floor amendment # 1,Senate/ floor amendment # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1408&house=S
973,2023GS,SB0271,2/27/2023 (3:33:24 PM),Senate,,Senate,floor,2nd Reading,Senate/ passed 2nd & 3rd readings/ suspension,Pass,27,0,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1409&house=S
974,2023GS,SB0271,3/3/2023 (12:15:04 PM),House,,House,floor,House/ substituted,House/ substitute adoption failed from # 0 to # 1,Fail,30,42,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1554&house=H
975,2023GS,SB0271,3/3/2023 (12:19:02 PM),House,,House,floor,Senate 3rd Reading,House/ passed 3rd reading,Pass,56,16,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1555&house=H
976,2024GS,HB0032,1/16/2024 (3:56:46 PM),House,,House,floor,3rd Reading,House/ passed 3rd reading,Pass,72,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=13&house=H
977,2024GS,HB0032,1/24/2024,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=30162
978,2024GS,HB0032,1/31/2024 (3:28:58 PM),Senate,,Senate,floor,2nd Reading,Senate/ passed 2nd reading,Pass,24,0,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=274&house=S
979,2024GS,HB0032,2/1/2024 (2:20:51 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=287&house=S
980,2024GS,HB0032,2/1/2024 (2:44:15 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=305&house=S
981,2024GS,HB0032,2/1/2024 (2:46:29 PM),Senate,,Senate,floor,3rd Reading,Senate/ passed 3rd reading,Pass,27,0,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=306&house=S
982,2024GS,HB0035,1/22/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,11,0,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=29938
983,2024GS,HB0035,1/30/2024 (11:59:38 AM),House,,House,floor,3rd Reading,House/ passed 3rd reading,Pass,73,0,2,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=157&house=H
984,2024GS,HB0035,2/12/2024,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,- PASSED,Senate Comm - Amendment Recommendation # 1,Pass,2,0,6,1,https://le.utah.gov/mtgvotes.jsp?voteid=31520
985,2024GS,HB0035,2/12/2024,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,2,0,6,1,https://le.utah.gov/mtgvotes.jsp?voteid=31521
986,2024GS,HB0035,2/21/2024 (3:32:27 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1263&house=S
987,2024GS,HB0035,2/21/2024 (3:36:17 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1266&house=S
988,2024GS,HB0035,2/21/2024 (3:39:51 PM),Senate,,Senate,floor,2nd Reading,Senate/ passed 2nd reading,Pass,19,0,10,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1267&house=S
989,2024GS,HB0035,2/22/2024 (11:02:09 AM),Senate,,Senate,floor,3rd Reading,Senate/ passed 3rd reading,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1303&house=S
990,2024GS,HB0035,2/23/2024 (10:30:39 AM),House,,House,floor,House/ concurs with Senate amendment,House/ concurs with Senate amendment,Pass,66,0,9,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=919&house=H
991,2024GS,HB0141,2/9/2024,House,House Revenue and Taxation Committee,House Revenue and Taxation Committee,committee,Favorable Recommendation - FAILED,House Comm - Motion to Recommend Failed,Fail,2,6,5,1,https://le.utah.gov/mtgvotes.jsp?voteid=31383
992,2024GS,HB0180,2/20/2024,House,"House Business, Labor, and Commerce Committee","House Business, Labor, and Commerce Committee",committee,Held - PASSED,House Comm - Held,Pass,11,1,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=32047
993,2024GS,HB0256,1/22/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,- PASSED,House Comm - Substitute Recommendation from # 0 to # 1,Pass,10,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=29931
994,2024GS,HB0256,1/22/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,11,0,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=29933
995,2024GS,HB0256,1/30/2024 (2:16:19 PM),House,,House,floor,Substitute 1,House/ passed 3rd reading,Pass,72,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=161&house=H
996,2024GS,HB0256,2/1/2024,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,5,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=30646
997,2024GS,HB0256,2/8/2024 (11:46:47 AM),Senate,,Senate,floor,Substitute 1,Senate/ passed 2nd reading,Pass,24,0,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=563&house=S
998,2024GS,HB0256,2/9/2024 (11:07:14 AM),Senate,,Senate,floor,Substitute 1,Senate/ passed 3rd reading,Pass,26,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=588&house=S
999,2024GS,HB0258,1/22/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,- PASSED,House Comm - Amendment Recommendation # 2,Pass,10,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=29965
1000,2024GS,HB0258,1/22/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,10,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=29966
1001,2024GS,HB0258,1/30/2024 (2:32:46 PM),House,,House,floor,Airport Land Use Amendments,House/ failed,Pass,36,34,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=162&house=H
1002,2024GS,HB0330,1/25/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,- PASSED,House Comm - Amendment Recommendation # 1,Pass,10,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=30268
1003,2024GS,HB0330,1/25/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,10,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=30269
1004,2024GS,HB0330,2/5/2024 (2:47:51 PM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=322&house=H
1005,2024GS,HB0330,2/22/2024 (6:57:18 PM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=867&house=H
1006,2024GS,HB0330,2/22/2024 (6:57:58 PM),House,,House,floor,House/ substituted from # 0 to # 1,House/ substituted from # 0 to # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=868&house=H
1007,2024GS,HB0330,2/22/2024 (7:03:46 PM),House,,House,floor,Substitute 1,House/ passed 3rd reading,Pass,72,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=869&house=H
1008,2024GS,HB0330,2/26/2024,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,- PASSED,Senate Comm - Amendment Recommendation # 2,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=32544
1009,2024GS,HB0330,2/26/2024,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=32545
1010,2024GS,HB0330,2/29/2024 (10:10:38 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1879&house=S
1011,2024GS,HB0330,2/29/2024 (10:46:17 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1893&house=S
1012,2024GS,HB0330,2/29/2024 (10:51:36 AM),Senate,,Senate,floor,Substitute 1,Senate/ passed 2nd & 3rd readings/ suspension,Pass,24,0,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1894&house=S
1013,2024GS,HB0330,2/29/2024 (2:49:51 PM),House,,House,floor,Substitute 1,House/ concurs with Senate amendment,Pass,71,1,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1328&house=H
1014,2024GS,HB0386,2/14/2024,House,House Government Operations Committee,House Government Operations Committee,committee,Held - PASSED,House Comm - Held,Pass,5,3,5,1,https://le.utah.gov/mtgvotes.jsp?voteid=31765
1015,2024GS,HB0407,2/8/2024,House,House Government Operations Committee,House Government Operations Committee,committee,- PASSED,House Comm - Amendment Recommendation # 1,Pass,9,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=31141
1016,2024GS,HB0407,2/8/2024,House,House Government Operations Committee,House Government Operations Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,9,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=31142
1017,2024GS,HB0407,2/16/2024 (11:31:24 AM),House,,House,floor,House/ circled,House/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=653&house=H
1018,2024GS,HB0407,2/16/2024 (3:28:20 PM),House,,House,floor,House/ uncircled,House/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=677&house=H
1019,2024GS,HB0407,2/16/2024 (3:30:15 PM),House,,House,floor,3rd Reading,House/ passed 3rd reading,Pass,69,0,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=678&house=H
1020,2024GS,HB0407,2/22/2024,Senate,Senate Government Operations and Political Subdivisions Committee,Senate Government Operations and Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,5,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=32309
1021,2024GS,HB0407,2/29/2024 (5:44:13 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1995&house=S
1022,2024GS,HB0407,2/29/2024 (5:48:07 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1997&house=S
1023,2024GS,HB0407,2/29/2024 (5:50:39 PM),Senate,,Senate,floor,2nd Reading,Senate/ passed 2nd & 3rd readings/ suspension,Pass,26,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1998&house=S
1024,2024GS,HB0465,2/14/2024,House,House Government Operations Committee,House Government Operations Committee,committee,- PASSED,House Comm - Substitute Recommendation from # 0 to # 2,Pass,8,0,5,1,https://le.utah.gov/mtgvotes.jsp?voteid=31743
1025,2024GS,HB0465,2/14/2024,House,House Government Operations Committee,House Government Operations Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,7,2,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=31744
1026,2024GS,HB0465,2/22/2024 (7:13:18 PM),House,,House,floor,House/ substituted from # 2 to # 3,House/ substituted from # 2 to # 3,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=874&house=H
1027,2024GS,HB0465,2/22/2024 (7:16:08 PM),House,,House,floor,Substitute 3,House/ passed 3rd reading,Pass,65,1,9,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=875&house=H
1028,2024GS,HB0465,2/26/2024,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,8,0,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=32576
1029,2024GS,HB0465,2/29/2024 (3:15:24 PM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1961&house=S
1030,2024GS,HB0465,2/29/2024 (3:21:54 PM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1965&house=S
1031,2024GS,HB0465,2/29/2024 (3:22:28 PM),Senate,,Senate,floor,Senate/ floor amendment # 1,Senate/ floor amendment # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1966&house=S
1032,2024GS,HB0465,2/29/2024 (3:24:42 PM),Senate,,Senate,floor,Substitute 3,Senate/ passed 2nd & 3rd readings/ suspension,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1967&house=S
1033,2024GS,HB0465,2/29/2024 (7:00:33 PM),House,,House,floor,Substitute 3,House/ concurs with Senate amendment,Pass,65,2,8,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1385&house=H
1034,2024GS,HB0476,2/13/2024,House,House Political Subdivisions Committee,House Political Subdivisions Committee,committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,10,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=31628
1035,2024GS,HB0476,2/22/2024 (3:17:57 PM),House,,House,floor,3rd Reading,House/ passed 3rd reading,Pass,63,7,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=849&house=H
1036,2024GS,HB0476,2/26/2024,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,- PASSED,Senate Comm - Substitute Recommendation from # 0 to # 1,Pass,8,0,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=32577
1037,2024GS,HB0476,2/26/2024,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,8,0,0,1,https://le.utah.gov/mtgvotes.jsp?voteid=32579
1038,2024GS,HB0476,2/29/2024 (2:59:12 PM),Senate,,Senate,floor,Senate/ floor amendment # 2,Senate/ floor amendment # 2,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1952&house=S
1039,2024GS,HB0476,2/29/2024 (3:01:59 PM),Senate,,Senate,floor,Substitute 1,Senate/ passed 2nd & 3rd readings/ suspension,Pass,20,5,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1953&house=S
1040,2024GS,HB0476,2/29/2024 (7:02:00 PM),House,,House,floor,Substitute 1,House/ concurs with Senate amendment,Pass,61,8,6,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1387&house=H
1041,2024GS,HB0496,2/16/2024,House,"House Natural Resources, Agriculture, and Environment Committee","House Natural Resources, Agriculture, and Environment Committee",committee,- PASSED,House Comm - Amendment Recommendation # 1,Pass,11,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=31864
1042,2024GS,HB0496,2/16/2024,House,"House Natural Resources, Agriculture, and Environment Committee","House Natural Resources, Agriculture, and Environment Committee",committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,11,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=31865
1043,2024GS,HB0496,2/23/2024 (10:57:41 AM),House,,House,floor,House/ floor amendment failed,House/ floor amendment failed,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=935&house=H
1044,2024GS,HB0496,2/23/2024 (10:59:41 AM),House,,House,floor,Public Land Use Amendments,House/ passed 3rd reading,Pass,62,4,9,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=936&house=H
1045,2024GS,HB0496,2/26/2024,Senate,Senate Business and Labor Committee,Senate Business and Labor Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,2,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=32637
1046,2024GS,HB0496,2/29/2024 (5:12:43 PM),Senate,,Senate,floor,Public Land Use Amendments,Senate/ passed 2nd & 3rd readings/ suspension,Pass,20,4,5,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1980&house=S
1047,2024GS,HB0518,2/22/2024,House,"House Business, Labor, and Commerce Committee","House Business, Labor, and Commerce Committee",committee,- PASSED,House Comm - Substitute Recommendation from # 0 to # 2,Pass,13,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=32271
1048,2024GS,HB0518,2/22/2024,House,"House Business, Labor, and Commerce Committee","House Business, Labor, and Commerce Committee",committee,Favorable Recommendation - PASSED,House Comm - Favorable Recommendation,Pass,13,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=32272
1049,2024GS,HB0518,2/26/2024 (10:59:39 AM),House,,House,floor,Substitute 2,House/ passed 3rd reading,Pass,72,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=988&house=H
1050,2024GS,HB0518,2/27/2024,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,- PASSED,Senate Comm - Amendment Recommendation # 1,Pass,6,0,2,1,https://le.utah.gov/mtgvotes.jsp?voteid=32801
1051,2024GS,HB0518,2/27/2024,Senate,Senate Revenue and Taxation Committee,Senate Revenue and Taxation Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,4,0,4,1,https://le.utah.gov/mtgvotes.jsp?voteid=32807
1052,2024GS,HB0518,2/29/2024 (5:19:37 PM),Senate,,Senate,floor,Substitute 2,Senate/ passed 2nd & 3rd readings/ suspension,Pass,26,0,3,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1982&house=S
1053,2024GS,HB0518,3/1/2024 (9:38:02 AM),House,,House,floor,Substitute 2,House/ concurs with Senate amendment,Pass,71,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1398&house=H
1054,2024GS,SB0168,2/7/2024,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,- PASSED,Senate Comm - Substitute Recommendation from # 0 to # 1,Pass,3,0,3,1,https://le.utah.gov/mtgvotes.jsp?voteid=31047
1055,2024GS,SB0168,2/7/2024,Senate,Senate Economic Development and Workforce Services Committee,Senate Economic Development and Workforce Services Committee,committee,Favorable Recommendation - PASSED,Senate Comm - Favorable Recommendation,Pass,5,0,1,1,https://le.utah.gov/mtgvotes.jsp?voteid=31055
1056,2024GS,SB0168,2/12/2024 (11:23:32 AM),Senate,,Senate,floor,Senate/ floor amendment # 1,Senate/ floor amendment # 1,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=635&house=S
1057,2024GS,SB0168,2/12/2024 (11:28:52 AM),Senate,,Senate,floor,Substitute 1,Senate/ passed 2nd reading,Pass,25,0,4,1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=636&house=S
1058,2024GS,SB0168,2/13/2024 (11:03:29 AM),Senate,,Senate,floor,Senate/ circled,Senate/ circled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=706&house=S
1059,2024GS,SB0168,2/14/2024 (10:52:21 AM),Senate,,Senate,floor,Senate/ uncircled,Senate/ uncircled,,,,,0,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=786&house=S
