legistar_vote_pk,legistar_vote_id,legistar_event_item_id,legistar_person_id,person_name,value_raw,value_norm
8045,20240,35998,271,Monica Collard,Absent,Absent
8046,20241,35998,317,Jamie Tsandes,Yes,Aye
8047,20242,35998,274,Ron Mortimer,Absent,Absent
8048,20243,35998,371,Daniel Schoenfeld,Yes,Aye
8049,20244,35998,281,Steven Wrigley,Yes,Aye
8050,20245,35998,394,David Hart,Yes,Aye
8051,20246,35998,357,Cameron Duncan,Yes,Aye
8052,20247,36010,342,Dave Bromley,Yes,Aye
8053,20248,36010,271,Monica Collard,Absent,Absent
8054,20249,36010,317,Jamie Tsandes,Yes,Aye
8055,20250,36010,274,Ron Mortimer,Absent,Absent
8056,20251,36010,371,Daniel Schoenfeld,Yes,Aye
8057,20252,36010,281,Steven Wrigley,Yes,Aye
8058,20253,36010,394,David Hart,Yes,Aye
8059,20254,36010,357,Cameron Duncan,Yes,Aye
8060,20387,36185,342,Dave Bromley,Yes,Aye
8061,20388,36185,271,Monica Collard,Yes,Aye
8062,20389,36185,317,Jamie Tsandes,Yes,Aye
8063,20390,36185,274,Ron Mortimer,Absent,Absent
8064,20391,36185,371,Daniel Schoenfeld,Yes,Aye
8065,20392,36185,281,Steven Wrigley,Yes,Aye
8066,20393,36185,394,David Hart,Absent,Absent
8067,20394,36185,357,Cameron Duncan,Yes,Aye
8068,20395,36187,342,Dave Bromley,Yes,Aye
8069,20396,36187,271,Monica Collard,Yes,Aye
8070,20397,36187,317,Jamie Tsandes,Yes,Aye
8071,20398,36187,274,Ron Mortimer,Absent,Absent
8072,20399,36187,371,Daniel Schoenfeld,Yes,Aye
8073,20400,36187,281,Steven Wrigley,Yes,Aye
8074,20401,36187,394,David Hart,Absent,Absent
8075,20402,36187,357,Cameron Duncan,Yes,Aye
8076,20319,36188,342,Dave Bromley,Yes,Aye
8077,20320,36188,271,Monica Collard,Recused,Recuse
8078,20321,36188,317,Jamie Tsandes,Yes,Aye
8079,20322,36188,274,Ron Mortimer,Absent,Absent
8080,20323,36188,371,Daniel Schoenfeld,Yes,Aye
8081,20324,36188,281,Steven Wrigley,Yes,Aye
8082,20325,36188,394,David Hart,Absent,Absent
8083,20326,36188,357,Cameron Duncan,Yes,Aye
8084,20335,36189,342,Dave Bromley,Yes,Aye
8085,20336,36189,271,Monica Collard,Yes,Aye
8086,20337,36189,317,Jamie Tsandes,Yes,Aye
8087,20338,36189,274,Ron Mortimer,Absent,Absent
8088,20339,36189,371,Daniel Schoenfeld,Yes,Aye
8089,20340,36189,281,Steven Wrigley,Yes,Aye
8090,20341,36189,394,David Hart,Absent,Absent
8091,20342,36189,357,Cameron Duncan,Yes,Aye
8092,20327,36190,342,Dave Bromley,Yes,Aye
8093,20328,36190,271,Monica Collard,Recused,Recuse
8094,20329,36190,317,Jamie Tsandes,Yes,Aye
8095,20330,36190,274,Ron Mortimer,Absent,Absent
8096,20331,36190,371,Daniel Schoenfeld,Yes,Aye
8097,20332,36190,281,Steven Wrigley,Yes,Aye
8098,20333,36190,394,David Hart,Absent,Absent
8099,20334,36190,357,Cameron Duncan,Yes,Aye
8100,20343,36192,342,Dave Bromley,Yes,Aye
8101,20344,36192,271,Monica Collard,Yes,Aye
8102,20345,36192,317,Jamie Tsandes,Recused,Recuse
8103,20346,36192,274,Ron Mortimer,Absent,Absent
8104,20347,36192,371,Daniel Schoenfeld,Yes,Aye
8105,20348,36192,281,Steven Wrigley,Yes,Aye
8106,20349,36192,394,David Hart,Absent,Absent
8107,20350,36192,357,Cameron Duncan,Yes,Aye
8108,20311,36193,342,Dave Bromley,Yes,Aye
8109,20312,36193,271,Monica Collard,Yes,Aye
8110,20313,36193,317,Jamie Tsandes,Yes,Aye
8111,20314,36193,274,Ron Mortimer,Absent,Absent
8112,20315,36193,371,Daniel Schoenfeld,Yes,Aye
8113,20316,36193,281,Steven Wrigley,Yes,Aye
8114,20317,36193,394,David Hart,Absent,Absent
8115,20318,36193,357,Cameron Duncan,Yes,Aye
8116,20379,36194,342,Dave Bromley,Yes,Aye
8117,20380,36194,271,Monica Collard,Yes,Aye
8118,20381,36194,317,Jamie Tsandes,Yes,Aye
8119,20382,36194,274,Ron Mortimer,Absent,Absent
8120,20383,36194,371,Daniel Schoenfeld,Yes,Aye
8121,20384,36194,281,Steven Wrigley,Yes,Aye
8122,20385,36194,394,David Hart,Absent,Absent
8123,20386,36194,357,Cameron Duncan,Yes,Aye
8124,20441,36286,342,Dave Bromley,Yes,Aye
8125,20442,36286,271,Monica Collard,Yes,Aye
8126,20443,36286,317,Jamie Tsandes,Yes,Aye
8127,20444,36286,274,Ron Mortimer,Yes,Aye
8128,20445,36286,371,Daniel Schoenfeld,Yes,Aye
8129,20446,36286,281,Steven Wrigley,Nonvoting,Nonvoting
8130,20447,36286,394,David Hart,Yes,Aye
8131,20448,36286,357,Cameron Duncan,Yes,Aye
8132,20449,36290,342,Dave Bromley,Yes,Aye
8133,20450,36290,271,Monica Collard,Yes,Aye
8134,20451,36290,317,Jamie Tsandes,Yes,Aye
8135,20452,36290,274,Ron Mortimer,Yes,Aye
8136,20453,36290,371,Daniel Schoenfeld,Yes,Aye
8137,20454,36290,281,Steven Wrigley,Nonvoting,Nonvoting
8138,20455,36290,394,David Hart,Yes,Aye
8139,20456,36290,357,Cameron Duncan,Yes,Aye
8140,20465,36291,342,Dave Bromley,Yes,Aye
8141,20466,36291,271,Monica Collard,Yes,Aye
8142,20467,36291,317,Jamie Tsandes,Yes,Aye
8143,20468,36291,274,Ron Mortimer,Yes,Aye
8144,20469,36291,371,Daniel Schoenfeld,Yes,Aye
8145,20470,36291,281,Steven Wrigley,Nonvoting,Nonvoting
8146,20471,36291,394,David Hart,Yes,Aye
8147,20472,36291,357,Cameron Duncan,Yes,Aye
8148,20457,36292,342,Dave Bromley,Yes,Aye
8149,20458,36292,271,Monica Collard,Yes,Aye
8150,20459,36292,317,Jamie Tsandes,Yes,Aye
8151,20460,36292,274,Ron Mortimer,Yes,Aye
8152,20461,36292,371,Daniel Schoenfeld,Yes,Aye
8153,20462,36292,281,Steven Wrigley,Nonvoting,Nonvoting
8154,20463,36292,394,David Hart,Yes,Aye
8155,20464,36292,357,Cameron Duncan,Yes,Aye
8156,20417,36293,342,Dave Bromley,Yes,Aye
8157,20418,36293,271,Monica Collard,Yes,Aye
8158,20419,36293,317,Jamie Tsandes,Yes,Aye
8159,20420,36293,274,Ron Mortimer,Yes,Aye
8160,20421,36293,371,Daniel Schoenfeld,Yes,Aye
8161,20422,36293,281,Steven Wrigley,Nonvoting,Nonvoting
8162,20423,36293,394,David Hart,Yes,Aye
8163,20424,36293,357,Cameron Duncan,Yes,Aye
8164,20425,36294,342,Dave Bromley,Yes,Aye
8165,20426,36294,271,Monica Collard,Yes,Aye
8166,20427,36294,317,Jamie Tsandes,Yes,Aye
8167,20428,36294,274,Ron Mortimer,Yes,Aye
8168,20429,36294,371,Daniel Schoenfeld,Yes,Aye
8169,20430,36294,281,Steven Wrigley,Nonvoting,Nonvoting
8170,20431,36294,394,David Hart,Yes,Aye
8171,20432,36294,357,Cameron Duncan,Yes,Aye
8172,20433,36333,342,Dave Bromley,Yes,Aye
8173,20434,36333,271,Monica Collard,Yes,Aye
8174,20435,36333,317,Jamie Tsandes,Yes,Aye
8175,20436,36333,274,Ron Mortimer,Yes,Aye
8176,20437,36333,371,Daniel Schoenfeld,Yes,Aye
8177,20438,36333,281,Steven Wrigley,Nonvoting,Nonvoting
8178,20439,36333,394,David Hart,Yes,Aye
8179,20440,36333,357,Cameron Duncan,Yes,Aye
8180,20508,36376,342,Dave Bromley,Absent,Absent
8181,20509,36376,271,Monica Collard,Yes,Aye
8182,20510,36376,317,Jamie Tsandes,Yes,Aye
8183,20511,36376,274,Ron Mortimer,Yes,Aye
8184,20512,36376,371,Daniel Schoenfeld,Yes,Aye
8185,20513,36376,281,Steven Wrigley,Yes,Aye
8186,20514,36376,394,David Hart,Yes,Aye
8187,20515,36376,357,Cameron Duncan,Absent,Absent
8188,20532,36390,342,Dave Bromley,Absent,Absent
8189,20533,36390,271,Monica Collard,Yes,Aye
8190,20534,36390,317,Jamie Tsandes,Yes,Aye
8191,20535,36390,274,Ron Mortimer,Yes,Aye
8192,20536,36390,371,Daniel Schoenfeld,Yes,Aye
8193,20537,36390,281,Steven Wrigley,Yes,Aye
8194,20538,36390,394,David Hart,Yes,Aye
8195,20539,36390,357,Cameron Duncan,Absent,Absent
8196,20524,36391,342,Dave Bromley,Absent,Absent
8197,20525,36391,271,Monica Collard,Yes,Aye
8198,20526,36391,317,Jamie Tsandes,Yes,Aye
8199,20527,36391,274,Ron Mortimer,Yes,Aye
8200,20528,36391,371,Daniel Schoenfeld,Yes,Aye
8201,20529,36391,281,Steven Wrigley,Yes,Aye
8202,20530,36391,394,David Hart,Yes,Aye
8203,20531,36391,357,Cameron Duncan,Absent,Absent
8204,20516,36393,342,Dave Bromley,Absent,Absent
8205,20517,36393,271,Monica Collard,Yes,Aye
8206,20518,36393,317,Jamie Tsandes,Yes,Aye
8207,20519,36393,274,Ron Mortimer,Yes,Aye
8208,20520,36393,371,Daniel Schoenfeld,Yes,Aye
8209,20521,36393,281,Steven Wrigley,Yes,Aye
8210,20522,36393,394,David Hart,Yes,Aye
8211,20523,36393,357,Cameron Duncan,Absent,Absent
8212,20540,36415,342,Dave Bromley,Absent,Absent
8213,20541,36415,271,Monica Collard,Yes,Aye
8214,20542,36415,317,Jamie Tsandes,Yes,Aye
8215,20543,36415,274,Ron Mortimer,Yes,Aye
8216,20544,36415,371,Daniel Schoenfeld,Yes,Aye
8217,20545,36415,281,Steven Wrigley,Yes,Aye
8218,20546,36415,394,David Hart,Yes,Aye
8219,20547,36415,357,Cameron Duncan,Absent,Absent
8220,20612,36479,342,Dave Bromley,Yes,Aye
8221,20613,36479,271,Monica Collard,Absent,Absent
8222,20614,36479,317,Jamie Tsandes,Absent,Absent
8223,20615,36479,274,Ron Mortimer,Absent,Absent
8224,20616,36479,371,Daniel Schoenfeld,Yes,Aye
8225,20617,36479,281,Steven Wrigley,Yes,Aye
8226,20618,36479,394,David Hart,Yes,Aye
8227,20619,36479,357,Cameron Duncan,Yes,Aye
8228,20620,36480,342,Dave Bromley,Yes,Aye
8229,20621,36480,271,Monica Collard,Absent,Absent
8230,20622,36480,317,Jamie Tsandes,Absent,Absent
8231,20623,36480,274,Ron Mortimer,Absent,Absent
8232,20624,36480,371,Daniel Schoenfeld,Yes,Aye
8233,20625,36480,281,Steven Wrigley,Yes,Aye
8234,20626,36480,394,David Hart,Yes,Aye
8235,20627,36480,357,Cameron Duncan,Yes,Aye
8236,20652,36481,342,Dave Bromley,Yes,Aye
8237,20653,36481,271,Monica Collard,Absent,Absent
8238,20654,36481,317,Jamie Tsandes,Absent,Absent
8239,20655,36481,274,Ron Mortimer,Absent,Absent
8240,20656,36481,371,Daniel Schoenfeld,Yes,Aye
8241,20657,36481,281,Steven Wrigley,Yes,Aye
8242,20658,36481,394,David Hart,Yes,Aye
8243,20659,36481,357,Cameron Duncan,Yes,Aye
8244,20628,36482,342,Dave Bromley,Yes,Aye
8245,20629,36482,271,Monica Collard,Absent,Absent
8246,20630,36482,317,Jamie Tsandes,Absent,Absent
8247,20631,36482,274,Ron Mortimer,Absent,Absent
8248,20632,36482,371,Daniel Schoenfeld,Yes,Aye
8249,20633,36482,281,Steven Wrigley,Yes,Aye
8250,20634,36482,394,David Hart,Yes,Aye
8251,20635,36482,357,Cameron Duncan,Yes,Aye
8252,20636,36483,342,Dave Bromley,Yes,Aye
8253,20637,36483,271,Monica Collard,Absent,Absent
8254,20638,36483,317,Jamie Tsandes,Absent,Absent
8255,20639,36483,274,Ron Mortimer,Absent,Absent
8256,20640,36483,371,Daniel Schoenfeld,Yes,Aye
8257,20641,36483,281,Steven Wrigley,Yes,Aye
8258,20642,36483,394,David Hart,Yes,Aye
8259,20643,36483,357,Cameron Duncan,Yes,Aye
8260,20644,36487,342,Dave Bromley,Yes,Aye
8261,20645,36487,271,Monica Collard,Absent,Absent
8262,20646,36487,317,Jamie Tsandes,Absent,Absent
8263,20647,36487,274,Ron Mortimer,Absent,Absent
8264,20648,36487,371,Daniel Schoenfeld,Yes,Aye
8265,20649,36487,281,Steven Wrigley,Yes,Aye
8266,20650,36487,394,David Hart,Yes,Aye
8267,20651,36487,357,Cameron Duncan,Yes,Aye
8268,20668,36489,342,Dave Bromley,Yes,Aye
8269,20669,36489,271,Monica Collard,Absent,Absent
8270,20670,36489,317,Jamie Tsandes,Absent,Absent
8271,20671,36489,274,Ron Mortimer,Absent,Absent
8272,20672,36489,371,Daniel Schoenfeld,Yes,Aye
8273,20673,36489,281,Steven Wrigley,Yes,Aye
8274,20674,36489,394,David Hart,Yes,Aye
8275,20675,36489,357,Cameron Duncan,Yes,Aye
8276,20660,36490,342,Dave Bromley,Yes,Aye
8277,20661,36490,271,Monica Collard,Absent,Absent
8278,20662,36490,317,Jamie Tsandes,Absent,Absent
8279,20663,36490,274,Ron Mortimer,Absent,Absent
8280,20664,36490,371,Daniel Schoenfeld,Yes,Aye
8281,20665,36490,281,Steven Wrigley,Yes,Aye
8282,20666,36490,394,David Hart,Yes,Aye
8283,20667,36490,357,Cameron Duncan,Yes,Aye
8284,20604,36538,342,Dave Bromley,Yes,Aye
8285,20605,36538,271,Monica Collard,Absent,Absent
8286,20606,36538,317,Jamie Tsandes,Absent,Absent
8287,20607,36538,274,Ron Mortimer,Absent,Absent
8288,20608,36538,371,Daniel Schoenfeld,Yes,Aye
8289,20609,36538,281,Steven Wrigley,Yes,Aye
8290,20610,36538,394,David Hart,Yes,Aye
8291,20611,36538,357,Cameron Duncan,Yes,Aye
8292,20725,36609,342,Dave Bromley,Yes,Aye
8293,20726,36609,271,Monica Collard,Absent,Absent
8294,20727,36609,317,Jamie Tsandes,Absent,Absent
8295,20728,36609,274,Ron Mortimer,Yes,Aye
8296,20729,36609,371,Daniel Schoenfeld,Yes,Aye
8297,20730,36609,281,Steven Wrigley,Yes,Aye
8298,20731,36609,394,David Hart,Yes,Aye
8299,20732,36609,357,Cameron Duncan,Yes,Aye
8300,20733,36612,342,Dave Bromley,Yes,Aye
8301,20734,36612,271,Monica Collard,Absent,Absent
8302,20735,36612,317,Jamie Tsandes,Absent,Absent
8303,20736,36612,274,Ron Mortimer,Yes,Aye
8304,20737,36612,371,Daniel Schoenfeld,Yes,Aye
8305,20738,36612,281,Steven Wrigley,Yes,Aye
8306,20739,36612,394,David Hart,Yes,Aye
8307,20740,36612,357,Cameron Duncan,Yes,Aye
8308,20741,36623,342,Dave Bromley,Yes,Aye
8309,20742,36623,271,Monica Collard,Absent,Absent
8310,20743,36623,317,Jamie Tsandes,Absent,Absent
8311,20744,36623,274,Ron Mortimer,Yes,Aye
8312,20745,36623,371,Daniel Schoenfeld,Yes,Aye
8313,20746,36623,281,Steven Wrigley,Yes,Aye
8314,20747,36623,394,David Hart,Yes,Aye
8315,20748,36623,357,Cameron Duncan,Yes,Aye
8316,20749,36626,342,Dave Bromley,Yes,Aye
8317,20750,36626,271,Monica Collard,Absent,Absent
8318,20751,36626,317,Jamie Tsandes,Absent,Absent
8319,20752,36626,274,Ron Mortimer,Yes,Aye
8320,20753,36626,371,Daniel Schoenfeld,Yes,Aye
8321,20754,36626,281,Steven Wrigley,Yes,Aye
8322,20755,36626,394,David Hart,Yes,Aye
8323,20756,36626,357,Cameron Duncan,Yes,Aye
8324,20785,36955,342,Dave Bromley,Absent,Absent
8325,20786,36955,271,Monica Collard,Absent,Absent
8326,20787,36955,317,Jamie Tsandes,Yes,Aye
8327,20788,36955,274,Ron Mortimer,Absent,Absent
8328,20789,36955,371,Daniel Schoenfeld,Yes,Aye
8329,20790,36955,281,Steven Wrigley,Yes,Aye
8330,20791,36955,394,David Hart,Yes,Aye
8331,20792,36955,357,Cameron Duncan,Yes,Aye
8332,20835,37135,342,Dave Bromley,Yes,Aye
8333,20836,37135,271,Monica Collard,Absent,Absent
8334,20837,37135,317,Jamie Tsandes,Yes,Aye
8335,20838,37135,274,Ron Mortimer,Absent,Absent
8336,20839,37135,371,Daniel Schoenfeld,Yes,Aye
8337,20840,37135,281,Steven Wrigley,Yes,Aye
8338,20841,37135,394,David Hart,Yes,Aye
8339,20842,37135,357,Cameron Duncan,Yes,Aye
8340,20843,37148,342,Dave Bromley,Yes,Aye
8341,20844,37148,271,Monica Collard,Absent,Absent
8342,20845,37148,317,Jamie Tsandes,Yes,Aye
8343,20846,37148,274,Ron Mortimer,Absent,Absent
8344,20847,37148,371,Daniel Schoenfeld,Yes,Aye
8345,20848,37148,281,Steven Wrigley,Yes,Aye
8346,20849,37148,394,David Hart,Yes,Aye
8347,20850,37148,357,Cameron Duncan,Yes,Aye
8348,20851,37149,342,Dave Bromley,Yes,Aye
8349,20852,37149,271,Monica Collard,Absent,Absent
8350,20853,37149,317,Jamie Tsandes,Yes,Aye
8351,20854,37149,274,Ron Mortimer,Absent,Absent
8352,20855,37149,371,Daniel Schoenfeld,Yes,Aye
8353,20856,37149,281,Steven Wrigley,Yes,Aye
8354,20857,37149,394,David Hart,Yes,Aye
8355,20858,37149,357,Cameron Duncan,Yes,Aye
8356,20889,37232,342,Dave Bromley,Yes,Aye
8357,20890,37232,271,Monica Collard,Yes,Aye
8358,20891,37232,317,Jamie Tsandes,Yes,Aye
8359,20892,37232,274,Ron Mortimer,Yes,Aye
8360,20893,37232,371,Daniel Schoenfeld,Yes,Aye
8361,20894,37232,281,Steven Wrigley,Nonvoting,Nonvoting
8362,20895,37232,394,David Hart,Yes,Aye
8363,20896,37232,357,Cameron Duncan,Yes,Aye
8364,20897,37233,342,Dave Bromley,Yes,Aye
8365,20898,37233,271,Monica Collard,Yes,Aye
8366,20899,37233,317,Jamie Tsandes,Yes,Aye
8367,20900,37233,274,Ron Mortimer,Yes,Aye
8368,20901,37233,371,Daniel Schoenfeld,Yes,Aye
8369,20902,37233,281,Steven Wrigley,Nonvoting,Nonvoting
8370,20903,37233,394,David Hart,Yes,Aye
8371,20904,37233,357,Cameron Duncan,Yes,Aye
8372,20873,37234,342,Dave Bromley,Yes,Aye
8373,20874,37234,271,Monica Collard,Yes,Aye
8374,20875,37234,317,Jamie Tsandes,Yes,Aye
8375,20876,37234,274,Ron Mortimer,Yes,Aye
8376,20877,37234,371,Daniel Schoenfeld,Yes,Aye
8377,20878,37234,281,Steven Wrigley,Nonvoting,Nonvoting
8378,20879,37234,394,David Hart,Yes,Aye
8379,20880,37234,357,Cameron Duncan,Yes,Aye
8380,20881,37235,342,Dave Bromley,Yes,Aye
8381,20882,37235,271,Monica Collard,Yes,Aye
8382,20883,37235,317,Jamie Tsandes,Yes,Aye
8383,20884,37235,274,Ron Mortimer,Yes,Aye
8384,20885,37235,371,Daniel Schoenfeld,Yes,Aye
8385,20886,37235,281,Steven Wrigley,Nonvoting,Nonvoting
8386,20887,37235,394,David Hart,Yes,Aye
8387,20888,37235,357,Cameron Duncan,Yes,Aye
8388,20913,37236,342,Dave Bromley,Yes,Aye
8389,20914,37236,271,Monica Collard,Yes,Aye
8390,20915,37236,317,Jamie Tsandes,Yes,Aye
8391,20916,37236,274,Ron Mortimer,Yes,Aye
8392,20917,37236,371,Daniel Schoenfeld,Yes,Aye
8393,20918,37236,281,Steven Wrigley,Nonvoting,Nonvoting
8394,20919,37236,394,David Hart,Yes,Aye
8395,20920,37236,357,Cameron Duncan,Yes,Aye
8396,20921,37237,342,Dave Bromley,Yes,Aye
8397,20922,37237,271,Monica Collard,Yes,Aye
8398,20923,37237,317,Jamie Tsandes,Yes,Aye
8399,20924,37237,274,Ron Mortimer,Yes,Aye
8400,20925,37237,371,Daniel Schoenfeld,Yes,Aye
8401,20926,37237,281,Steven Wrigley,Nonvoting,Nonvoting
8402,20927,37237,394,David Hart,Yes,Aye
8403,20928,37237,357,Cameron Duncan,Yes,Aye
8404,20905,37238,342,Dave Bromley,Yes,Aye
8405,20906,37238,271,Monica Collard,Yes,Aye
8406,20907,37238,317,Jamie Tsandes,Yes,Aye
8407,20908,37238,274,Ron Mortimer,Yes,Aye
8408,20909,37238,371,Daniel Schoenfeld,Yes,Aye
8409,20910,37238,281,Steven Wrigley,Nonvoting,Nonvoting
8410,20911,37238,394,David Hart,Yes,Aye
8411,20912,37238,357,Cameron Duncan,Yes,Aye
8412,21023,37482,342,Dave Bromley,Yes,Aye
8413,21024,37482,271,Monica Collard,Absent,Absent
8414,21025,37482,317,Jamie Tsandes,Absent,Absent
8415,21026,37482,274,Ron Mortimer,Absent,Absent
8416,21027,37482,371,Daniel Schoenfeld,Yes,Aye
8417,21028,37482,281,Steven Wrigley,Yes,Aye
8418,21029,37482,394,David Hart,Yes,Aye
8419,21030,37482,357,Cameron Duncan,Yes,Aye
8420,21031,37483,342,Dave Bromley,Yes,Aye
8421,21032,37483,271,Monica Collard,Absent,Absent
8422,21033,37483,317,Jamie Tsandes,Absent,Absent
8423,21034,37483,274,Ron Mortimer,Absent,Absent
8424,21035,37483,371,Daniel Schoenfeld,Yes,Aye
8425,21036,37483,281,Steven Wrigley,Yes,Aye
8426,21037,37483,394,David Hart,Yes,Aye
8427,21038,37483,357,Cameron Duncan,Yes,Aye
8428,21039,37484,342,Dave Bromley,Yes,Aye
8429,21040,37484,271,Monica Collard,Absent,Absent
8430,21041,37484,317,Jamie Tsandes,Absent,Absent
8431,21042,37484,274,Ron Mortimer,Absent,Absent
8432,21043,37484,371,Daniel Schoenfeld,Yes,Aye
8433,21044,37484,281,Steven Wrigley,Yes,Aye
8434,21045,37484,394,David Hart,Yes,Aye
8435,21046,37484,357,Cameron Duncan,Yes,Aye
8436,21079,37485,342,Dave Bromley,Yes,Aye
8437,21080,37485,271,Monica Collard,Absent,Absent
8438,21081,37485,317,Jamie Tsandes,Absent,Absent
8439,21082,37485,274,Ron Mortimer,Absent,Absent
8440,21083,37485,371,Daniel Schoenfeld,Yes,Aye
8441,21084,37485,281,Steven Wrigley,Yes,Aye
8442,21085,37485,394,David Hart,Yes,Aye
8443,21086,37485,357,Cameron Duncan,Yes,Aye
8444,21007,37486,342,Dave Bromley,Yes,Aye
8445,21008,37486,271,Monica Collard,Absent,Absent
8446,21009,37486,317,Jamie Tsandes,Absent,Absent
8447,21010,37486,274,Ron Mortimer,Absent,Absent
8448,21011,37486,371,Daniel Schoenfeld,Yes,Aye
8449,21012,37486,281,Steven Wrigley,Yes,Aye
8450,21013,37486,394,David Hart,Yes,Aye
8451,21014,37486,357,Cameron Duncan,Yes,Aye
8452,21015,37487,342,Dave Bromley,Yes,Aye
8453,21016,37487,271,Monica Collard,Absent,Absent
8454,21017,37487,317,Jamie Tsandes,Absent,Absent
8455,21018,37487,274,Ron Mortimer,Absent,Absent
8456,21019,37487,371,Daniel Schoenfeld,Yes,Aye
8457,21020,37487,281,Steven Wrigley,Yes,Aye
8458,21021,37487,394,David Hart,Yes,Aye
8459,21022,37487,357,Cameron Duncan,Yes,Aye
8460,20999,37488,342,Dave Bromley,Yes,Aye
8461,21000,37488,271,Monica Collard,Absent,Absent
8462,21001,37488,317,Jamie Tsandes,Absent,Absent
8463,21002,37488,274,Ron Mortimer,Absent,Absent
8464,21003,37488,371,Daniel Schoenfeld,Yes,Aye
8465,21004,37488,281,Steven Wrigley,Yes,Aye
8466,21005,37488,394,David Hart,Yes,Aye
8467,21006,37488,357,Cameron Duncan,Yes,Aye
8468,21047,37489,342,Dave Bromley,Yes,Aye
8469,21048,37489,271,Monica Collard,Absent,Absent
8470,21049,37489,317,Jamie Tsandes,Absent,Absent
8471,21050,37489,274,Ron Mortimer,Absent,Absent
8472,21051,37489,371,Daniel Schoenfeld,Yes,Aye
8473,21052,37489,281,Steven Wrigley,Yes,Aye
8474,21053,37489,394,David Hart,Yes,Aye
8475,21054,37489,357,Cameron Duncan,Yes,Aye
8476,21063,37490,342,Dave Bromley,Yes,Aye
8477,21064,37490,271,Monica Collard,Absent,Absent
8478,21065,37490,317,Jamie Tsandes,Absent,Absent
8479,21066,37490,274,Ron Mortimer,Absent,Absent
8480,21067,37490,371,Daniel Schoenfeld,Yes,Aye
8481,21068,37490,281,Steven Wrigley,Yes,Aye
8482,21069,37490,394,David Hart,Yes,Aye
8483,21070,37490,357,Cameron Duncan,Yes,Aye
8484,21071,37491,342,Dave Bromley,Yes,Aye
8485,21072,37491,271,Monica Collard,Absent,Absent
8486,21073,37491,317,Jamie Tsandes,Absent,Absent
8487,21074,37491,274,Ron Mortimer,Absent,Absent
8488,21075,37491,371,Daniel Schoenfeld,Yes,Aye
8489,21076,37491,281,Steven Wrigley,Yes,Aye
8490,21077,37491,394,David Hart,Yes,Aye
8491,21078,37491,357,Cameron Duncan,Yes,Aye
8492,21172,37774,342,Dave Bromley,Yes,Aye
8493,21173,37774,271,Monica Collard,Absent,Absent
8494,21174,37774,317,Jamie Tsandes,Yes,Aye
8495,21175,37774,274,Ron Mortimer,Yes,Aye
8496,21176,37774,371,Daniel Schoenfeld,Yes,Aye
8497,21177,37774,281,Steven Wrigley,Yes,Aye
8498,21178,37774,394,David Hart,Absent,Absent
8499,21179,37774,357,Cameron Duncan,Yes,Aye
8500,21164,37775,342,Dave Bromley,Yes,Aye
8501,21165,37775,271,Monica Collard,Absent,Absent
8502,21166,37775,317,Jamie Tsandes,Yes,Aye
8503,21167,37775,274,Ron Mortimer,Yes,Aye
8504,21168,37775,371,Daniel Schoenfeld,Yes,Aye
8505,21169,37775,281,Steven Wrigley,Yes,Aye
8506,21170,37775,394,David Hart,Absent,Absent
8507,21171,37775,357,Cameron Duncan,Yes,Aye
8508,21180,37776,342,Dave Bromley,Yes,Aye
8509,21181,37776,271,Monica Collard,Absent,Absent
8510,21182,37776,317,Jamie Tsandes,Yes,Aye
8511,21183,37776,274,Ron Mortimer,Yes,Aye
8512,21184,37776,371,Daniel Schoenfeld,Yes,Aye
