motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
1139,304,2,1,"Altus Rezone 951 E. 8800 S. [Community #7, Quarry Bend]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6291,matter_id,high,5,6,1,"db/staging (Legistar EventItemVote, body 140)"
1140,304,2,2,"Trans Jordan Sign Theme (Sign Theme Permit) 8813 S. 700 W. [Community # 1, Northwest Exposure]",Resolution,7:0 Pass,Pass,pc_final_action,,,unclassified,low,,,,15,5,1,"db/staging (Legistar EventItemVote, body 140)"
1141,305,1,1,"A motion was made by Brooke D'Sousa, seconded by Marci Houseman to convene a closed session to discuss pending or reasonably imminent litigation",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,16,1,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md
1142,305,1,2,"A motion was made by Zach Robinson, seconded by Brooke D'Sousa to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Pass,council_vote,,continue,keyword,high,,,,25,4,1,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md
1143,305,1,3,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md
1144,305,1,4,"A motion was made by Ryan Mecham, seconded by Zach Robinson to adopt Ordinance 25-14, an ordinance amending and fixing the boundaries of a zone district of the Sandy City Zoning Ordinance; to wit: rezoning approximately 0.98 total acres from R-1-8 ""Single-Family Residential District"" to PO ""Professional Office District"", located at approximately 9260 S 300 E; also providing a saving clause and an effective date for the ordinance",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,6303,matter_id,high,22,25,1,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md
1145,305,1,5,"A motion was made by Zach Robinson, seconded by Marci Houseman to adopt Resolution 25-25C, a resolution amending the Sandy City policies and procedures for participation in events by city officials and setting an effective date",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,16,1,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md
1146,306,1,1,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to continue the Public Hearing to June 24, 2025",Public Hearing Action,7-0 Pass,Pass,council_vote,,continue,keyword,high,,,,1,22,1,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1147,306,1,2,"A motion was made by Alison Stroud, seconded by Brooke D'Sousa to approve the Stroud budget proposal, Exhibit A",Other,Unanimous (voice),Pass,council_vote,,approve,keyword,high,,,,2,4,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1148,306,1,3,"A motion was made by Alison Stroud, seconded by Marci Houseman to approve the Stroud budget proposal, Exhibit B",Other,Voice,Pass,council_vote,,approve,keyword,high,,,,2,16,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1149,306,1,4,"A motion was made by Alison Stroud, seconded by Ryan Mecham to approve the Stroud budget proposal, Exhibit C",Other,Unanimous (voice),Pass,council_vote,,approve,keyword,high,,,,2,22,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1150,306,1,5,"A motion was made by Brooke D'Sousa, seconded by Marci Houseman to allocate funding in the amount of $100,000 to the Council Chamber remodel capital project fund (Exhibit A)",Other,Unanimous (voice),Pass,council_vote,,,unclassified,low,,,,4,16,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1151,306,1,6,"A motion was made by Brooke D'Sousa, seconded by Zach Robinson to approve a $1,700 increase of funding to the Risk Fund (Exhibit B)",Other,Unanimous (voice),Pass,council_vote,,approve,keyword,high,,,,4,25,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1152,306,1,7,"A motion was made by Brooke D'Sousa, seconded by Ryan Mecham to approve an increase of funding to special programs and meeting line items (Exhibit C)",Other,Unanimous (voice),Pass,council_vote,,approve,keyword,high,,,,4,22,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1153,306,1,8,"A motion was made by Marci Houseman, seconded by Zach Robinson to approve the Robinson-Houseman proposal as proposed with adjustments made by staff",Other,5-2 Pass,Pass,council_vote,,approve,keyword,high,,,,16,25,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1154,306,1,9,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to approve the Dekeyzer budget proposal funding a public art program",Other,3-4 Fail,Fail,council_vote,,approve,keyword,high,,,,1,22,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1155,306,1,10,"A motion was made by Zach Robinson, seconded by Ryan Mecham to adopt Resolution 25-27C, a resolution setting a tax rate on all real and personal property in Sandy City",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1156,306,1,11,"A motion was made by Zach Robinson, seconded by Ryan Mecham to adopt Resolution 25-28C, a resolution setting a tax rate on all real and personal property in the Alta Canyon Recreation District",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1157,306,1,12,"A motion was made by Zach Robinson, seconded by Marci Houseman to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,16,0,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1158,306,1,13,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to approve the Short Term Rental (STR) management certification course, including both the video and the test",Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1159,306,1,14,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham, to direct Council Staff and the Council Chairperson to execute the attached Legal Services Agreement, Amendment 3, with Cowdell Law, prior to June 30, 2025",Contract/Purchase,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,1,22,1,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1160,306,1,15,"A motion was made by Aaron Dekeyzer, seconded by Marci Houseman, to adopt Resolution 25-30C",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,16,1,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
1161,307,2,1,Amendments to Title 21 of the Land Development Code related to Appeals and Variances,Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6323,matter_id,high,15,5,1,"db/staging (Legistar EventItemVote, body 140)"
1162,307,2,2,Amendments to Title 21 of the Land Development Code related to Residential Parking Standards,Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6324,matter_id,high,9,13,1,"db/staging (Legistar EventItemVote, body 140)"
1163,307,2,3,"Lujan Special Exception for Restoration in the  Sensitive Area Overlay with 30% or greater slopes 10870 S Lostwood Drive [The Dell, Community #29]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6325,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
1164,307,2,4,Burton Accessory Structure (Conditional Use Permit) 2277 E. Zermatt Circle [Community #18],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6326,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
1165,307,2,5,"Crabtree Subdivision (Subdivision Review) 2845 E Little Cottonwood Rd [Community 30, Granite]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6317,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1166,307,2,6,"Crabtree Subdivision Special Exceptions 2845 E Little Cottonwood Rd [Community 30, Granite}",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6318,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1167,307,2,7,"Tate Woods Subdivision 485 E 7800 S [Community 3, Sandy Woods]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6321,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
1168,307,2,8,"Tate Woods Special Exception 485 & 489 E 7800 S [Community #3, Sandy Woods]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6330,matter_id,high,5,15,1,"db/staging (Legistar EventItemVote, body 140)"
1169,307,2,9,"Golf Simulator Indoor Recreation Use Parking Determination 8676 S. 1300 E. St. [Community #7, Quarry Bend]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6307,matter_id,high,15,13,1,"db/staging (Legistar EventItemVote, body 140)"
1170,307,2,10,SWIG State Street (Cairns Preliminary Site Plan Review & Restaurant Drive-up Window Use Conditional Use Review) 10101 S. State Street [Community #5],Planning Item,5:1 Pass,Pass,pc_final_action,,,unclassified,low,6315,matter_id,high,9,8,1,"db/staging (Legistar EventItemVote, body 140)"
1171,307,2,11,SWIG State Street (Cairns Preliminary Site Plan Review & Restaurant Drive-up Window Use Conditional Use Review) 10101 S. State Street [Community #5],Planning Item,5:1 Pass,Pass,pc_final_action,,,unclassified,low,6316,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
1172,308,1,1,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,1,22,0,meeting_minutes/minutes/2025/2025-06-23/2025-06-24_city-council-meeting.md
1173,308,1,2,"A motion was made by Marci Houseman, seconded by Brooke D'Sousa to set the storm water rate at $7.67 and to direct Administrative staff to adjust the appropriation of storm water funds as staff deems appropriate to meet the projected revenues",Other,4-3 Pass,Pass,council_vote,,,unclassified,low,,,,16,4,1,meeting_minutes/minutes/2025/2025-06-23/2025-06-24_city-council-meeting.md
1174,308,1,3,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham for a one-time funding of a public art program in the amount of $25,000",Other,4-3 Pass,Pass,council_vote,,,unclassified,low,,,,1,22,1,meeting_minutes/minutes/2025/2025-06-23/2025-06-24_city-council-meeting.md
1175,308,1,4,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to adopt Resolution 25-23C, a resolution adopting the Sandy City Annual Budget, including all budget proposals approved by the Council on June 17th and June 24th, for the Fiscal Year commencing July 1, 2025 and ending June 30, 2026, and establishing certain fees and charges in Sandy City for said fiscal year",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,22,1,meeting_minutes/minutes/2025/2025-06-23/2025-06-24_city-council-meeting.md
1176,308,1,5,"A motion was made by Aaron Dekeyzer, seconded by Zach Robinson to adopt Resolution 25-24C, a resolution adopting the Alta Canyon Recreation District annual budget for the Fiscal Year commencing July 1, 2025 and ending June 30, 2026, and establishing certain fees and charges for said fiscal year",Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,25,1,meeting_minutes/minutes/2025/2025-06-23/2025-06-24_city-council-meeting.md
1177,308,1,6,"A motion was made by Ryan Mecham, seconded by Alison Stroud to adopt Resolution 25-26C, a resolution transferring and reducing appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,6343,matter_id,high,22,2,1,meeting_minutes/minutes/2025/2025-06-23/2025-06-24_city-council-meeting.md
1178,308,1,7,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to convene a meeting of the Redevelopment Agency of Sandy City and adjourn the City Council meeting at 6:45 pm",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,1,22,0,meeting_minutes/minutes/2025/2025-06-23/2025-06-24_city-council-meeting.md
1179,309,1,1,"A motion was made by Zach Robinson, seconded by Ryan Mecham to accept the results of the election of Brooke D'Sousa as Chair and Ryan Mecham as Vice Chair",Other,Unanimous (voice),Pass,council_vote,,approve,keyword,high,,,,25,22,0,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md
1180,309,1,2,"A motion was made by Ryan Mecham, seconded by Aaron Dekeyzer to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,1,0,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md
1181,310,1,1,"A motion was made by Zach Robinson, seconded by Brooke D'Sousa to direct staff to move the recommendations presented this evening through the land use process and forward to the Planning Commission for feedback, and then bring the results back to the Council for consideration and action",Land-Use/Zoning,6-0 Pass,Pass,council_vote,,,unclassified,low,6356,matter_id,high,25,4,1,meeting_minutes/minutes/2025/2025-07-14/2025-07-15_city-council-meeting.md
1182,310,1,2,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2025/2025-07-14/2025-07-15_city-council-meeting.md
1183,310,1,3,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham, to adopt Ordinance 25-18, an ordinance amending the language of Title 12-1-11",Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,6369,matter_id,high,7,22,1,meeting_minutes/minutes/2025/2025-07-14/2025-07-15_city-council-meeting.md
1184,310,1,4,"A motion was made by Alison Stroud, seconded by Ryan Mecham, to adopt Ordinance #25-15, an ordinance amending and fixing the boundaries of a zone district of the Sandy City Zoning Ordinance; rezoning three parcels and a portion of a fourth parcel, approximately 2.7 acres, as proposed by the Applicant, generally located at 951 E. 8800 S. from the R-1-20A Zone (""Single-Family Residential District"") to the R-1-8 Zone (""Single-Family Residential District"")",Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,6336,matter_id,high,2,22,1,meeting_minutes/minutes/2025/2025-07-14/2025-07-15_city-council-meeting.md
1185,310,1,5,"A motion was made by Ryan Mecham, seconded by Alison Stroud, to adopt Ordinance 25-17, an ordinance to amend Title 21, of the Sandy Municipal Code, relating to appeals and variances, as shown in Exhibit ""A""",Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,6332,matter_id,high,22,2,1,meeting_minutes/minutes/2025/2025-07-14/2025-07-15_city-council-meeting.md
1186,310,1,6,"A motion was made by Ryan Mecham, seconded by Alison Stroud, to adopt Ordinance 25-16, an ordinance amending the Sandy City Municipal Code title 21, ""Land Development Code"", Chapter 20, ""Residential Development Standards"", and Chapter 24 ""Parking, Access and Circulation Requirements""",Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,6368,matter_id,high,22,2,1,meeting_minutes/minutes/2025/2025-07-14/2025-07-15_city-council-meeting.md
1187,311,2,1,"EmpoweringU Rezone 11339 S. 700 E. [Community #13, Alta High]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6357,matter_id,high,5,24,1,"db/staging (Legistar EventItemVote, body 140)"
1188,311,2,2,"Alta View Commercial Plat Amendment of Lots #3 and #4. 10305 S. 1300 E. St. [Community #17, Willow Canyon]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6362,matter_id,high,9,8,1,"db/staging (Legistar EventItemVote, body 140)"
