body,body_name,event_date,notice_id,title,file_id,filename,minutes_like
2148,Planning Commission,2015-09-02,287581,Planning Commission Meeting,176809,PC 09-02-2015 agenda.pdf,False
2148,Planning Commission,2015-07-15,279201,NOTICE OF A PUBLIC HEARING,166909,CUP-15-005 Public Notice.pdf,False
2148,Planning Commission,2015-07-15,280375,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,170183,PC 07-15-2015 draft minutes.pdf,True
2148,Planning Commission,2015-07-15,280375,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,168395,PC 07-15-2015 agenda.pdf,False
2148,Planning Commission,2015-07-01,278279,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,170179,PC 07-01-2015 draft minutes.pdf,True
2148,Planning Commission,2015-07-01,278279,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,165997,PC 07-01-2015 agenda.pdf,False
2148,Planning Commission,2015-06-03,271447,NOTICE OF A PUBLIC HEARING - CANCELLED,159755,HO-15-001 NOTICE OF A PUBLIC HEARING.pdf,False
2148,Planning Commission,2015-06-03,272879,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,159869,PC 06-03-2015 agenda.pdf,False
2148,Planning Commission,2015-05-06,267125,NOTICE OF PUBLIC HEARING,154109,ZMA 15-001 Annexations.pdf,False
2148,Planning Commission,2015-05-06,267662,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,161161,PC 05-06-2015 minutes.pdf,True
2148,Planning Commission,2015-05-06,267662,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,154802,PC 05-06-2015 agenda.pdf,False
2148,Planning Commission,2015-04-15,263401,NOTICE OF PUBLIC HEARING,150213,GPA 15-001 NOTICE OF A PUBLIC HEARING(amended).pdf,False
2148,Planning Commission,2015-04-15,265415,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,156727,PC 04-15-2015 minutes.pdf,True
2148,Planning Commission,2015-04-15,265415,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,152229,PC 04-15-2015 agenda.pdf,False
2148,Planning Commission,2015-04-01,260723,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING FOR CONDITIONAL USE APPROVAL TO OPERATE AN ADULT DAY CARE FACILITY,147275,CUP-15-003 NOTICE OF A PUBLIC HEARING.pdf,False
2148,Planning Commission,2015-04-01,260721,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING FOR CONDITIONAL USE APPROVAL TO OPERATE AN ADULT DAY CARE FACILITY,147273,CUP-15-003 NOTICE OF A PUBLIC HEARING.pdf,False
2148,Planning Commission,2015-04-01,260709,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING FOR PRELIMINARY APPROVAL OF A 17-LOT SUBDIVISION,147255,SUB 15-002 NOTICE OF A PUBLIC HEARING.pdf,False
2148,Planning Commission,2015-04-01,260675,CANCELLED - COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING FOR A GENERAL PLAN AMENDMENT AND ZONE MAP AMENDMENT,149909,GPA 15-001 NOTICE OF A PUBLIC HEARING-CANCELLED.pdf,False
2148,Planning Commission,2015-04-01,263127,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,152765,PC 04-01-2015 minutes.pdf,True
2148,Planning Commission,2015-04-01,263127,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,149879,PC 04-01-2015 agenda.pdf,False
2148,Planning Commission,2015-04-01,263127,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,150177,PC 04-01-2015 information packet.pdf,False
2148,Planning Commission,2015-03-04,258339,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,150179,PC 03-04-2015 minutes.pdf,True
2148,Planning Commission,2015-03-04,258339,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,144723,PC 03-04-2015 agenda.pdf,False
2148,Planning Commission,2015-02-04,250593,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING ON A PROPOSED TEXT AMENDMENT TO THE ZONING ORDINANCE,137073,City Initiated PDD Amendment Notice.pdf,False
2148,Planning Commission,2015-02-04,253085,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,147713,PC 02-04-2015 minutes.pdf,True
2148,Planning Commission,2015-02-04,253085,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,139295,PC 02-04-2015 agenda.pdf,False
2148,Planning Commission,2015-01-07,247919,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,141773,PC 01-07-2015 minutes.pdf,True
2148,Planning Commission,2015-01-07,247919,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,134631,PC 01-07-2015 agenda.pdf,False
2148,Planning Commission,2014-12-03,241837,NOTICE OF A PUBLIC HEARING,128781,PC Public Hearing-8595-8959 S. Wasatch Blvd.pdf,False
2148,Planning Commission,2014-12-03,241679,NOTICE OF PUBLIC HEARING,128601,PC-Canyon Centre Phase II.pdf,False
2148,Planning Commission,2014-12-03,242923,COTTONWOOD HEIGHTS PLANNING COMMISSION AGENDA,129969,PC 12-03-2014 agenda.pdf,False
2148,Planning Commission,2014-11-05,237521,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING ON A ZONING ORDINANCE TEXT AMENDMENT,124825,"Notice of PH (chapters 19.46,19.72,19.74,19.pdf",False
2148,Planning Commission,2014-11-05,238925,COTTONWOOD HEIGHTS PLANNNG COMMISSION MEETING AGENDA,131281,PC 11-05-2014 minutes.pdf,True
2148,Planning Commission,2014-11-05,238925,COTTONWOOD HEIGHTS PLANNNG COMMISSION MEETING AGENDA,126263,PC 11-05-2014 agenda.pdf,False
2148,Planning Commission,2014-10-01,233191,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,126677,PC 10-01-2014 minutes.pdf,True
2148,Planning Commission,2014-10-01,233191,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,120795,PC 10-01-2014 agenda.pdf,False
2148,Planning Commission,2014-09-03,229801,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,125525,PC 09-03-2014 minutes.pdf,True
2148,Planning Commission,2014-09-03,229801,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,117797,PC 09-03-2014 agenda.pdf,False
2148,Planning Commission,2014-08-06,225847,COTTONWOOD HEIGHTS PLANNING COMMISSION AGENDA,118155,PC 08-06-2014 minutes.pdf,True
2148,Planning Commission,2014-08-06,225847,COTTONWOOD HEIGHTS PLANNING COMMISSION AGENDA,114167,PC 08-06-2014 agenda.pdf,False
2148,Planning Commission,2014-07-02,220175,NOTICE OF A PUBLIC HEARING,108797,PC-2489 and 2495 E. Creek Rd.pdf,False
2148,Planning Commission,2014-07-02,221889,COTTONWOOD HEIGHTS PLANNNG COMMISSION MEETING AGENDA,114465,PC 07-02-2014 minutes.pdf,True
2148,Planning Commission,2014-07-02,221889,COTTONWOOD HEIGHTS PLANNNG COMMISSION MEETING AGENDA,110489,PC 07-02-2014 agenda.pdf,False
2148,Planning Commission,2014-06-18,217845,NOTICE OF A PUBLIC HEARING,106919,PC-9160 S. Wasatch Blvd..pdf,False
2148,Planning Commission,2014-06-18,217501,NOTICE OF PUBLIC HEARING,106671,PC-6719 S. Wasatch Blvd.(reapplication).pdf,False
2148,Planning Commission,2014-06-18,220127,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,110757,PC 06-18-2014 minutes.pdf,True
2148,Planning Commission,2014-06-18,220127,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,108773,PC 06-18-2014 agenda.pdf,False
2148,Planning Commission,2014-06-16,219441,NOTICE OF COTTONWOOD HEIGHTS CITY COUNCIL FIELD TRIP,108205,06-16-2014 field trip.pdf,False
2148,Planning Commission,2014-06-04,215981,COTTONWOOD HEIGHTS NOTICE OF A PUBLIC HEARING ON A GENERAL PLAN AMENDMENT,105253,Public Hearing - 8595-8959 Wasatch Blvd..pdf,False
2148,Planning Commission,2014-06-04,215331,NOTICE OF PUBLIC HEARING,104687,PC-7146 S. Highland Dr.pdf,False
2148,Planning Commission,2014-06-04,217459,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,110755,PC 06-04-2014 minutes.pdf,True
2148,Planning Commission,2014-06-04,217459,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,106647,PC 06-04-2014 agenda.pdf,False
2148,Planning Commission,2014-05-07,213187,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,102883,PC 05-07-2014 agenda.pdf,False
2148,Planning Commission,2014-05-07,213187,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,107547,PC 05-07-2014 minutes.pdf,True
2148,Planning Commission,2014-05-07,209319,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING ON A PROPOSED TEXT AMENDMENT TO THE ZONING ORDINANCE,99513,city-initiated PF text amendment notice(2).pdf,False
2148,Planning Commission,2014-04-16,208125,NOTICE OF PUBLIC HEARING FOR A ZONE MAP AMENDMENT,98679,"Public Hearing  2489, 2495 Creek Rd.pdf",False
2148,Planning Commission,2014-04-16,207873,NOTICE OF PUBLIC HEARING,98419,Public Hearing - 7884 S.pdf,False
2148,Planning Commission,2014-04-16,207765,CANCELLED COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING ON A PROPOSED ZONING MAP,99389,city-initiated PF Zoning Ordinance Text Amendment notice.pdf,False
2148,Planning Commission,2014-04-16,207761,COTTONWOOD HEIGHTS NOTICE OF PUBLIC HEARING ON A PROPOSED ZONING MAP,98339,city-initiated PF zone change noitce.pdf,False
2148,Planning Commission,2014-04-16,210083,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,100137,PC 04-16-2014 agenda.pdf,False
2148,Planning Commission,2014-04-16,210083,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,103103,PC 04-16-2014 minutes.pdf,True
2148,Planning Commission,2014-04-02,207863,COTTONWOOD HEIGHTS PLANNING COMMISSION AGENDA,98399,PC 04-02-2014 agenda.pdf,False
2148,Planning Commission,2014-04-02,207863,COTTONWOOD HEIGHTS PLANNING COMMISSION AGENDA,102409,PC 04-02-2014 minutes.pdf,True
2148,Planning Commission,2014-03-05,203369,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,94369,PC 03-05-2014 agenda.pdf,False
2148,Planning Commission,2014-03-05,203369,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,102407,PC 03-05-2014 minutes.pdf,True
2148,Planning Commission,2014-02-19,200869,COTTONWOOD HEIGHTS PLANNING COMMISSION AGENDA,92145,PC 02-19-2014 agenda.pdf,False
2148,Planning Commission,2014-02-19,200869,COTTONWOOD HEIGHTS PLANNING COMMISSION AGENDA,102405,PC 02-19-2014 minutes.pdf,True
2148,Planning Commission,2014-02-05,198691,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,90117,PC 02-05-2014 agenda.pdf,False
2148,Planning Commission,2014-02-05,197115,NOTICE OF A PUBLIC HEARING,88479,PC-2489-2495 E. Creek Rd.pdf,False
2148,Planning Commission,2014-02-05,196929,NOTICE OF A PUBLIC HEARING,88267,PC-7900 S. Highland Dr.f.pdf,False
2148,Planning Commission,2014-01-15,195445,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,87137,PC 01-15-2014 agenda.pdf,False
2148,Planning Commission,2014-01-15,195445,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,93237,PC 01-15-2014 minutes.pdf,True
2148,Planning Commission,2013-12-04,190467,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,82997,PC 12-04-2013 agenda.pdf,False
2148,Planning Commission,2013-12-04,190467,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,93231,PC 12-04-2013 minutes.pdf,True
2148,Planning Commission,2013-12-04,188615,NOTICE OF PUBLIC HEARING,83033,PC 12-04-2013 agenda.pdf,False
2148,Planning Commission,2013-11-06,184239,NOTICE OF PUBLIC HEARING CANCELLED,79075,PH Cancelled 8559-8595 Wasatch Blvd notice cancelled.pdf,False
2148,Planning Commission,2013-11-06,184229,COTTONWOOD HEIGHT PLANNING COMMISSION MEETING AGENDA,93313,PC 11-06-2013 Agenda.pdf,False
2148,Planning Commission,2013-11-06,184229,COTTONWOOD HEIGHT PLANNING COMMISSION MEETING AGENDA,93315,PC 11-06-2013 Minutes.pdf,True
2148,Planning Commission,2013-10-16,183217,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,76871,PC 10-16-2013 Agenda.pdf,False
2148,Planning Commission,2013-10-16,183217,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,79555,PC 10-16-2013 Minutes.pdf,True
2148,Planning Commission,2013-10-02,181143,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,74989,PC 10-02-2013 Agenda.pdf,False
2148,Planning Commission,2013-10-02,181143,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,77253,PC 10-02-2013 Minutes.pdf,True
2148,Planning Commission,2013-09-04,177045,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,71103,PC 09-04-2013 Agenda.pdf,False
2148,Planning Commission,2013-09-04,177045,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,77003,PC 09-04-2013 Minutes.pdf,True
2148,Planning Commission,2013-08-07,172985,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,67865,PC 08-07-2013 Agenda.pdf,False
2148,Planning Commission,2013-08-07,172985,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,71399,PC 08-07-2013 Approved Minutes.pdf,True
2148,Planning Commission,2013-06-19,166621,COTTONWOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,62935,PC Agenda 06-19-2013.pdf,False
2148,Planning Commission,2013-06-19,166621,COTTONWOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,68087,PC 06-19-2013 Aproved Minutes.pdf,True
2148,Planning Commission,2013-05-01,158327,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,57285,PC Agenda 05-01-2013.pdf,False
2148,Planning Commission,2013-05-01,158327,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,63403,PC 05-01-2013 Approved Minutes.pdf,True
2148,Planning Commission,2013-04-17,156629,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,56563,PC Agenda 04-17-2013.pdf,False
2148,Planning Commission,2013-04-17,156629,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,63401,PC 04-17-2013 Approved Minutes.pdf,True
2148,Planning Commission,2013-04-03,154799,COTTONWOODHEIGHTS PLANNNG COMMISSION MEETING AGENDA,55821,PC Agenda 04-03-2013.pdf,False
2148,Planning Commission,2013-04-03,154799,COTTONWOODHEIGHTS PLANNNG COMMISSION MEETING AGENDA,77007,PC Approved Minutes 04-03-2013.pdf,True
2148,Planning Commission,2013-03-06,150981,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,54301,PC Agenda 03-06-2013.pdf,False
2148,Planning Commission,2013-02-06,146067,COTTONWOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,52715,PC Agenda 02-06-2013.pdf,False
2148,Planning Commission,2013-01-16,143701,AMENDED COTTONWOOOD HEIGHTS PLANNING COMMISSION MEETING AGENDA,52033,PC Amended Agenda 01-16-2013.pdf,False
2148,Planning Commission,2013-01-10,142965,"COTTONWOOD HEIGHTS CITY COUNCIL, PLANNING COMMISSION AND ARCHITECTURAL REVIEW COMMISSION JOINT MEETING AGENDA",51745,01-10-2013 joint meeting.pdf,False
2148,Planning Commission,2013-01-01,140995,"ORDINANCE ESTABLISHING A SCHEDULE FOR REGULAR MEETINGS OF THE CITY COUNCIL, THE PLANNING COMMISSION AND THE BOARD OF ADJUSTMENTS FOR 2013",51111,"No.197 (Establishing a Schedule for Regular Meetings of the City Council, the Planning Commission and the Board of Adjustment for 2013).pdf",False
2148,Planning Commission,2010-08-04,38940,Planning Commisssion Meeting,13673,PC Agenda 08 04 10 Amended.pdf,False
2148,Planning Commission,2010-07-21,38257,Planning Commission Meeting,13395,PC Agenda 7.21.10.pdf,False
2148,Planning Commission,2009-03-18,11477,Planning Commission Meeting,4102,Final Agenda 3-18-2009.pdf,False
2148,Planning Commission,2009-03-04,10524,Planning Commission,3768,PC Agenda 3-04-2009.pdf,False
2150,Architectural Review Commission,2026-07-16,1045235,"Cottonwood Heights Architectural Review Commission Meeting - July 16, 2026",1456801,ARC 7-16-26 Meeting Notice.pdf,False
2150,Architectural Review Commission,2026-07-16,1018005,"Cottonwood Heights Architectural Review Commission Meeting - July 16, 2026",1459059,ARC Agenda 7-16-26.pdf,False
2150,Architectural Review Commission,2026-07-16,1018005,"Cottonwood Heights Architectural Review Commission Meeting - July 16, 2026",1459061,ARC Packet 7-16-26_Redacted.pdf,False
2150,Architectural Review Commission,2026-05-21,1063429,"Notice of Cancellation for May 21, 2026 and June 18, 2026 Architectural Review Commission",1424445,ARC Notice of Cancellation 5-21 &amp;6-18-2026.pdf,False
2150,Architectural Review Commission,2026-02-26,1005683,"Notice of Cancellation for February 26, 2026 Architectural Review Commission",1379429,ARC Notice of Cancellation 1-22-2026.pdf,False
2150,Architectural Review Commission,2025-11-20,1024483,"Notice of Cancellation for November 20, 2025 Architectural Review Commission",1347869,ARC Notice of Cancellation 11-20-2025.pdf,False
2150,Architectural Review Commission,2025-06-19,1004381,"Notice of Cancellation for June 19, 2025 Architectural Review Commission",1288143,ARC Notice of Cancellation 6-19-2025.pdf,False
2150,Architectural Review Commission,2025-04-24,988875,"Cottonwood Heights Architectural Review Commission Meeting - April 24, 2025",1260941,ARC Agenda 4-24-25.pdf,False
2150,Architectural Review Commission,2025-04-24,987165,"Courtesy Notice of a Public Meeting - April 24, 2025",1257871,ARC 4-24-025 Meeting Notice.pdf,False
2150,Architectural Review Commission,2025-03-27,982237,"Cottonwood Heights Architectural Review Commission - March 27, 2025",1249049,ARC Packet 3.27.25.pdf,False
2150,Architectural Review Commission,2025-02-20,969477,"Notice of Cancellation for February 20, 2025 Architectural Review Commission",1224301,ARC Notice of Cancellation 2-20-25.pdf,False
2150,Architectural Review Commission,2025-01-23,962647,"Notice of Cancellation for January 23, 2025 Meeting",1212853,ARC Notice of Cancellation 1-23-25.pdf,False
2150,Architectural Review Commission,2024-11-21,953339,"Notice of Cancellation for November 21, 2024 Architectural Review Commission",1194785,ARC Notice of Cancellation 11-21-24.pdf,False
2150,Architectural Review Commission,2024-11-07,950523,"November 7, 2024 Architectural Review Commission Meeting",1190131,ARC Agenda 11-7-24.pdf,False
2150,Architectural Review Commission,2024-11-07,950523,"November 7, 2024 Architectural Review Commission Meeting",1190133,ARC Packet 11-7-24 (Reduced File Size).pdf,False
2150,Architectural Review Commission,2024-11-07,947697,Notice of Meeting Rescheduling for Architectural Review Commission,1184421,ARC Notice of Rescheduling 10-24-24 moved to 11-7-24.pdf,False
2150,Architectural Review Commission,2024-09-26,935909,"Notice of Cancellation for September 26, 2024 Architectural Review Commission",1162245,ARC Notice of Cancellation 9-26-24.pdf,False
2150,Architectural Review Commission,2024-08-22,929721,"Notice of Cancellation for August 22, 2024 Architectural Review Commission Meeting",1150761,ARC Notice of Cancellation 8-22-24.pdf,False
2150,Architectural Review Commission,2024-06-27,922911,"June 27, 2024 Architectural Review Commission",1138777,ARC Agenda 6-27-24.pdf,False
2150,Architectural Review Commission,2024-04-25,905441,"Notice of Cancellation for April 25, 2024 Architectural Review Commission Meeting",1107985,ARC Notice of Cancellation 4-25-24.pdf,False
2150,Architectural Review Commission,2024-02-22,889367,"Notice of Cancellation for February 22, 2024 Architectural Review Commission",1077901,ARC Notice of Cancellation 2-22-24.pdf,False
2150,Architectural Review Commission,2024-01-25,883673,"Notice of Cancellation for January 25, 2024 Architectural Review Commission Meeting",1066803,ARC Notice of Cancellation 1-25-24.pdf,False
2150,Architectural Review Commission,2023-12-21,875055,"Notice of Cancellation for December 21, 2023 Architectural Review Commission",1052059,ARC Notice of Cancellation 12-21-23.pdf,False
2150,Architectural Review Commission,2023-10-26,866675,"October 26, 2023 Architectural Review Commission",1079129,102623 CH ARC Meeting Minutes Approved.pdf,True
2150,Architectural Review Commission,2023-10-26,866675,"October 26, 2023 Architectural Review Commission",1036631,ARC Agenda 10-26-23.pdf,False
2150,Architectural Review Commission,2023-10-26,866675,"October 26, 2023 Architectural Review Commission",1036633,ARC Packet 10-26-23.pdf,False
2150,Architectural Review Commission,2023-09-28,859615,"Notice of Cancellation for September 28, 2023 Architectural Review Commission",1023477,ARC Notice of Cancellation 9-28-23.pdf,False
2150,Architectural Review Commission,2023-08-24,848613,"Notice of Cancellation for August 24, 2023 Architectural Review Commission Meeting",1004013,ARC Notice of Cancellation 8-24-23.pdf,False
