date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_title,filename,content_length_bytes,size_mb,stored_locally,doc_class,fetch_status,sha256,text_path,text_chars
2025-09-02,Res 25-40 RDA Budget Adjustment - WORKSHOP,RDA,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-40%20RDA%20Budget%20Adjustment%20-%20WORKSHOP.pdf?t=20250828113641525,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Res 25-40 RDA Budget Adjustment - WORKSHOP.pdf,99539,0.1,no,,,,,
2025-09-16,AGENDA 2025September16,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025September16.pdf?t=20250911144023818,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 16 - Regular Meeting,AGENDA 2025September16.pdf,325618,0.33,no,,,,,
2025-09-16,AGENDA 2025Septiembre16Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025Septiembre16Spanish.pdf?t=20250911153706306,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 16 - Regular Meeting,AGENDA 2025Septiembre16Spanish.pdf,270882,0.27,no,,,,,
2025-09-16,Ord 25-14 Sierra Meadows Rezone 1300 W 450 S - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-14%20Sierra%20Meadows%20Rezone%201300%20W%20450%20S%20-%20ACTION.pdf?t=20250911141722633,2026-07-05,na,claude_vision,,September 16 - Regular Meeting,Ord 25-14 Sierra Meadows Rezone 1300 W 450 S - ACTION.pdf,6098715,6.1,no,staff_report,ok,7aa83289d84eeffed6b4579c82e3990509e60be0e776255930902ff81a2e9324,text/attachments/2025-09-16_Ord_25_14_Sierra_Meadows_Rezone_1300_W_450_S_ACTIO_ed0d4e21.txt,66930
2025-09-16,Ord 25-15 Honey Rezone 165 N 200 E - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-15%20Honey%20Rezone%20165%20N%20200%20E%20-%20ACTION.pdf?t=20250911141810611,2026-07-05,na,claude_vision,,September 16 - Regular Meeting,Ord 25-15 Honey Rezone 165 N 200 E - ACTION.pdf,4768462,4.77,no,staff_report,ok,00071a2cb98e535f5db8e4a2db0a4305cb7a353382513161a34a88e86de3b8b0,text/attachments/2025-09-16_Ord_25_15_Honey_Rezone_165_N_200_E_ACTION_faec9e74.txt,55369
2025-09-16,Ord 25-16 Willow Lakes Phase 5 Planned Development Overlay Zone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-16%20Willow%20Lakes%20Phase%205%20Planned%20Development%20Overlay%20Zone%20-%20ACTION.pdf?t=20250930173345875,2026-07-05,na,claude_vision,,September 16 - Regular Meeting,Ord 25-16 Willow Lakes Phase 5 Planned Development Overlay Zone - ACTION.pdf,8656827,8.66,no,staff_report,ok,5d36f0e4e12eca21dfed289661333e5ed887019b5c60d6e53e3722212d6e2384,text/attachments/2025-09-16_Ord_25_16_Willow_Lakes_Phase_5_Planned_Development_1b96f5af.txt,62784
2025-09-16,Res 25-38 Updating the Commercial and Residential Lighting Incentive Program - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-38%20Updating%20the%20Commercial%20and%20Residential%20Lighting%20Incentive%20Program%20-%20ACTION.pdf?t=20250911141638308,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 16 - Regular Meeting,Res 25-38 Updating the Commercial and Residential Lighting Incentive Program - ACTION.pdf,2144843,2.14,no,,,,,
2025-09-16,Res 25-39 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-39%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250911141938521,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 16 - Regular Meeting,Res 25-39 Budget Adjustments - ACTION.pdf,105001,0.11,no,,,,,
2025-09-16,Res 25-41 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-41%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20250911142023154,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 16 - Regular Meeting,Res 25-41 Budget Adjustments - WORKSHOP.pdf,105270,0.11,no,,,,,
2025-09-16,Res 25-40 RDA Budget Adjustment - ACTION,RDA,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-40%20RDA%20Budget%20Adjustment%20-%20ACTION.pdf?t=20250911142104525,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 16 - Regular Meeting,Res 25-40 RDA Budget Adjustment - ACTION.pdf,99539,0.1,no,,,,,
2025-10-07,AGENDA 2025October07 Spanish ,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025October07%20Spanish%20.pdf?t=20250930145910604,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 7 - Regular Meeting,AGENDA 2025October07 Spanish .pdf,288520,0.29,no,,,,,
2025-10-07,AGENDA 2025October7,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025October7.pdf?t=2025093017375369,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 7 - Regular Meeting,AGENDA 2025October7.pdf,311810,0.31,no,,,,,
2025-10-07,Board Appointment,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Board%20Appointment.pdf?t=20251030155234197,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 7 - Regular Meeting,Board Appointment.pdf,168569,0.17,no,,,,,
2025-10-07,Ord 25-11 LDC Critical Lands Overlay Zone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-11%20LDC%20Critical%20Lands%20Overlay%20Zone%20-%20ACTION.pdf?t=20251016121358593,2026-07-05,na,claude_vision,,October 7 - Regular Meeting,Ord 25-11 LDC Critical Lands Overlay Zone - ACTION.pdf,7574412,7.57,no,staff_report,ok,2c7ef3fa3b1021ab261e59429c68b13e23c03ebb5973c86f1eb622eb58e0a8bf,text/attachments/2025-10-07_Ord_25_11_LDC_Critical_Lands_Overlay_Zone_ACTION_706e57c6.txt,57491
2025-10-07,Ord 25-16 Willow Lakes Phase 5 Planned Development Overlay Zone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-16%20Willow%20Lakes%20Phase%205%20Planned%20Development%20Overlay%20Zone%20-%20ACTION.pdf?t=20250930173345875,2026-07-05,na,claude_vision,,October 7 - Regular Meeting,Ord 25-16 Willow Lakes Phase 5 Planned Development Overlay Zone - ACTION.pdf,8656827,8.66,no,staff_report,ok,5d36f0e4e12eca21dfed289661333e5ed887019b5c60d6e53e3722212d6e2384,text/attachments/2025-09-16_Ord_25_16_Willow_Lakes_Phase_5_Planned_Development_1b96f5af.txt,62784
2025-10-07,Ord 25-17 Land Development Code Misc Amendments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-17%20Land%20Development%20Code%20Misc%20Amendments%20-%20WORKSHOP.pdf?t=20250930131133412,2026-07-05,na,claude_vision,,October 7 - Regular Meeting,Ord 25-17 Land Development Code Misc Amendments - WORKSHOP.pdf,5190788,5.19,no,staff_report,ok,8d41fbd0568206e58f206187303569fe8bf41de0ebf274beb787ca6141c06518,text/attachments/2025-10-07_Ord_25_17_Land_Development_Code_Misc_Amendments_WO_2083cf70.txt,48614
2025-10-07,Ord 25-18 Historic District Overlay Zone - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-18%20Historic%20District%20Overlay%20Zone%20-%20WORKSHOP.pdf?t=20250930131218064,2026-07-05,na,claude_vision,,October 7 - Regular Meeting,Ord 25-18 Historic District Overlay Zone - WORKSHOP.pdf,1937600,1.94,no,staff_report,ok,d0de739e6166c300c7aa90873b5bb13129fb7bf21e4a2a3a101589ecd598acbe,text/attachments/2025-10-07_Ord_25_18_Historic_District_Overlay_Zone_WORKSHOP_45d45dbe.txt,31975
2025-10-07,Ord 25-19 Cache Valley Marketplace Planned Development Overlay Code Amendment - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-19%20Cache%20Valley%20Marketplace%20Planned%20Development%20Overlay%20Code%20Amendment%20-%20WORKSHOP.pdf?t=20250930131253771,2026-07-05,na,claude_vision,,October 7 - Regular Meeting,Ord 25-19 Cache Valley Marketplace Planned Development Overlay Code Amendment - WORKSHOP.pdf,7880936,7.88,no,staff_report,ok,1546b2bddf9c761a601d09f9d0ee4d8fadb3237d40e07493be4da4a42abda51e,text/attachments/2025-10-07_Ord_25_19_Cache_Valley_Marketplace_Planned_Develop_32a1dbd6.txt,41389
2025-10-07,Res 25-41 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-41%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250930130943615,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 7 - Regular Meeting,Res 25-41 Budget Adjustments - ACTION.pdf,105270,0.11,no,,,,,
2025-10-07,Res 25-42 Fremont Solar Power Purchase Agreement Project - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-42%20Fremont%20Solar%20Power%20Purchase%20Agreement%20Project%20-%20WORKSHOP.pdf?t=20250930131052918,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 7 - Regular Meeting,Res 25-42 Fremont Solar Power Purchase Agreement Project - WORKSHOP.pdf,889869,0.89,no,,,,,
2025-10-07,Res 25-43 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-43%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20250930132927583,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 7 - Regular Meeting,Res 25-43 Budget Adjustments - WORKSHOP.pdf,110071,0.11,no,,,,,
2025-10-21,AGENDA 2025October21,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025October21.pdf?t=20251016143641169,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 21 - Regular Meeting,AGENDA 2025October21.pdf,315492,0.32,no,,,,,
2025-10-21,AGENDA 2025October21Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025October21Spanish.pdf?t=20251016143407946,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 21 - Regular Meeting,AGENDA 2025October21Spanish.pdf,258086,0.26,no,,,,,
2025-10-21,Ord 25-11 LDC Critical Lands Overlay Zone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-11%20LDC%20Critical%20Lands%20Overlay%20Zone%20-%20ACTION.pdf?t=20251016121358593,2026-07-05,na,claude_vision,,October 21 - Regular Meeting,Ord 25-11 LDC Critical Lands Overlay Zone - ACTION.pdf,7574412,7.57,no,staff_report,ok,2c7ef3fa3b1021ab261e59429c68b13e23c03ebb5973c86f1eb622eb58e0a8bf,text/attachments/2025-10-07_Ord_25_11_LDC_Critical_Lands_Overlay_Zone_ACTION_706e57c6.txt,57491
2025-10-21,Ord 25-17 Land Development Code Misc Amendments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-17%20Land%20Development%20Code%20Misc%20Amendments%20-%20ACTION.pdf?t=20251016121454591,2026-07-05,na,claude_vision,,October 21 - Regular Meeting,Ord 25-17 Land Development Code Misc Amendments - ACTION.pdf,5190788,5.19,no,staff_report,ok,8d41fbd0568206e58f206187303569fe8bf41de0ebf274beb787ca6141c06518,text/attachments/2025-10-21_Ord_25_17_Land_Development_Code_Misc_Amendments_AC_276dd4fc.txt,45668
2025-10-21,Ord 25-18 Historic District Overlay Zone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-18%20Historic%20District%20Overlay%20Zone%20-%20ACTION.pdf?t=20251016121644256,2026-07-05,na,claude_vision,,October 21 - Regular Meeting,Ord 25-18 Historic District Overlay Zone - ACTION.pdf,1937600,1.94,no,staff_report,ok,d0de739e6166c300c7aa90873b5bb13129fb7bf21e4a2a3a101589ecd598acbe,text/attachments/2025-10-21_Ord_25_18_Historic_District_Overlay_Zone_ACTION_40bcd901.txt,31975
2025-10-21,Ord 25-19 Cache Valley Marketplace Planned Development Overlay Code Amendment - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-19%20Cache%20Valley%20Marketplace%20Planned%20Development%20Overlay%20Code%20Amendment%20-%20ACTION.pdf?t=20251016121726687,2026-07-05,na,claude_vision,,October 21 - Regular Meeting,Ord 25-19 Cache Valley Marketplace Planned Development Overlay Code Amendment - ACTION.pdf,7880936,7.88,no,staff_report,ok,1546b2bddf9c761a601d09f9d0ee4d8fadb3237d40e07493be4da4a42abda51e,text/attachments/2025-10-21_Ord_25_19_Cache_Valley_Marketplace_Planned_Develop_055e6a44.txt,43276
2025-10-21,Res 25-42 Fremont Solar Power Purchase Agreement Project - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-42%20Fremont%20Solar%20Power%20Purchase%20Agreement%20Project%20-%20ACTION.pdf?t=20251016121230048,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 21 - Regular Meeting,Res 25-42 Fremont Solar Power Purchase Agreement Project - ACTION.pdf,889869,0.89,no,,,,,
2025-10-21,Res 25-43 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-43%20Budget%20Adjustments%20-%20ACTION.pdf?t=20251016121804488,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 21 - Regular Meeting,Res 25-43 Budget Adjustments - ACTION.pdf,110071,0.11,no,,,,,
2025-10-21,Res 25-44 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-44%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20251016121926381,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 21 - Regular Meeting,Res 25-44 Budget Adjustments - WORKSHOP.pdf,100340,0.1,no,,,,,
2025-10-21,"Review and Support of Logan Fire Department Cost, Quality, and Access Goals",Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Review%20and%20Support%20of%20Logan%20Fire%20Department%20Cost%2C%20Quality%2C%20and%20Access%20Goals.pdf?t=20251016121131636,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,October 21 - Regular Meeting,"Review and Support of Logan Fire Department Cost, Quality, and Access Goals.pdf",6158523,6.16,no,,,,,
2025-11-04,AGENDA 2025November4,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025November4.pdf?t=20251030160234197,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 4 - Regular Meeting,AGENDA 2025November4.pdf,300294,0.3,no,,,,,
2025-11-04,AGENDA 2025November4 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025November4%20Spanish.pdf?t=20251030155645807,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 4 - Regular Meeting,AGENDA 2025November4 Spanish.pdf,256716,0.26,no,,,,,
2025-11-04,Board Appointment,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Board%20Appointment.pdf?t=20251030155234197,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 4 - Regular Meeting,Board Appointment.pdf,168569,0.17,no,,,,,
2025-11-04,Disposition of Real Property 300 South 100 East,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Disposition%20of%20Real%20Property%20300%20South%20100%20East.pdf?t=20251030155321406,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 4 - Regular Meeting,Disposition of Real Property 300 South 100 East.pdf,192525,0.19,no,,,,,
2025-11-04,Ord 25-20 Infill and Flag Lot Code Amendment - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-20%20Infill%20and%20Flag%20Lot%20Code%20Amendment%20-%20WORKSHOP.pdf?t=20251030155554948,2026-07-05,na,claude_vision,,November 4 - Regular Meeting,Ord 25-20 Infill and Flag Lot Code Amendment - WORKSHOP.pdf,3344767,3.34,no,staff_report,ok,ca965c42143b15b4646c7e91e560061e81a33c73b032d31dbcc6183da3bdd5e2,text/attachments/2025-11-04_Ord_25_20_Infill_and_Flag_Lot_Code_Amendment_WORKS_a54ef9ea.txt,27374
2025-11-04,Res 25-44 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-44%20Budget%20Adjustments%20-%20ACTION.pdf?t=20251030155406822,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 4 - Regular Meeting,Res 25-44 Budget Adjustments - ACTION.pdf,100340,0.1,no,,,,,
2025-11-04,Res 25-45 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-45%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20251030155510427,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 4 - Regular Meeting,Res 25-45 Budget Adjustments - WORKSHOP.pdf,101239,0.1,no,,,,,
2025-11-17,General Canvass Meeting Notice 2025,Council,canvass,notice,https://www.loganutah.gov/departments/admin/council/General%20Canvass%20Meeting%20Notice%202025.pdf?t=20251118172836666,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 17 - General Election Canvass,General Canvass Meeting Notice 2025.pdf,229335,0.23,no,,,,,
2025-11-18,AGENDA 2025November18,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025November18.pdf?t=20251113154900674,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 18 - Regular Meeting,AGENDA 2025November18.pdf,301592,0.3,no,,,,,
2025-11-18,AGENDA 2025November18Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025November18Spanish.pdf?t=20251113155603649,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 18 - Regular Meeting,AGENDA 2025November18Spanish.pdf,236762,0.24,no,,,,,
2025-11-18,2025November18 Joint Workshop with Planning Commission,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/2025November18%20Joint%20Workshop%20with%20Planning%20Commission.pdf?t=20251110122911989,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,November 18 - General Plan Joint Workshop Logan Municipal Council and Planning Commission,2025November18 Joint Workshop with Planning Commission.pdf,233490,0.23,no,,,,,
2025-11-18,Ord 25-20 Infill and Flag Lot Code Amendment - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-20%20Infill%20and%20Flag%20Lot%20Code%20Amendment%20-%20ACTION.pdf?t=20251113135213256,2026-07-05,na,claude_vision,,November 18 - Regular Meeting,Ord 25-20 Infill and Flag Lot Code Amendment - ACTION.pdf,3344767,3.34,no,staff_report,ok,ca965c42143b15b4646c7e91e560061e81a33c73b032d31dbcc6183da3bdd5e2,text/attachments/2025-11-18_Ord_25_20_Infill_and_Flag_Lot_Code_Amendment_ACTIO_2453fa22.txt,27890
