stem,bytes,chars,status
Council_clip780_att1_2025-07-15.CCM.Min,199298,22264,skipped-exists
Council_clip780_att2_Resolution_No._25-42_-_Amendment_Water_Purchase_Agreement_with_JVWCD,148675,3394,skipped-exists
Council_clip780_att3_AMENDED_WP_AGREEMENT_AND_PETITION_RIVERTON_2025,93578,6659,skipped-exists
Council_clip780_att4_Resolution_No._25-41_-_Water_Conservation_Plan,132438,3396,skipped-exists
Council_clip780_att5_DRAFT_Riverton_2025_Water_Conservation_Report__002_,2071945,48844,skipped-exists
PlanningCommission_clip781_agenda,65120,3708,skipped-exists
PlanningCommission_clip781_att1_25-2033_Strongwall_CUHO_PC_Report,1151504,12087,skipped-exists
PlanningCommission_clip781_att3_25-2034_Dansie_Cove_CU-Private_Lane__PC_Report,3885035,23533,skipped-exists
PlanningCommission_clip781_att4_Trash_Enclosures_Code_Amend_PC_Staff_Report,179656,3838,skipped-exists
PlanningCommission_clip781_att6_07.10.25_PC_Minutes,178040,22524,skipped-exists
Council_clip782_agenda,80694,5789,skipped-exists
Council_clip782_att1_2025-08-05.CCM.Min,186609,13962,skipped-exists
Council_clip782_att2_Resolution_No._25-43_-_Hazard_Mitigation_Plan_Resolution,150150,4104,skipped-exists
Council_clip782_att3_Salt_Lake_County_Riverton_Annex_2025,1324527,243744,skipped-exists
PlanningCommission_clip786_agenda,63927,3495,skipped-exists
PlanningCommission_clip786_att1_25-1004_Riverton_Cove_2nd_Amd_PC_Report,1799414,404260,skipped-exists
PlanningCommission_clip786_att2_25-2039_Palateria_La_Rosa_CUHO_PC_Staff_Report,2984596,13347,skipped-exists
PlanningCommission_clip786_att4_08.14.25_PC_Minutes,162772,25925,skipped-exists
Council_clip788_agenda,90273,7658,skipped-exists
Council_clip788_att10_Cash_Receipting_and_Deposit_Policy_Background,300178,1621,skipped-exists
Council_clip788_att11_Resolution_No._25-47_-_Surplus_Equipment,149049,2161,skipped-exists
Council_clip788_att12_9-16_-_EO1233,318962,1037,skipped-exists
Council_clip788_att13_9-16_-_RPD3655,167365,35,image_only
Council_clip788_att14_AI_Use_Policy,197000,9350,skipped-exists
Council_clip788_att15_Resolution_No._25-48_-_AI_Use_policy,149764,2851,skipped-exists
Council_clip788_att16_Ordinance_No._25-22_-_Trash_Enclosures_Code_Amend_Ordinance,202294,4137,skipped-exists
Council_clip788_att17_25-22_Trash_Enclosures_Code_Amend_CC_Staff_Report,376577,9005,skipped-exists
Council_clip788_att18_Ordinance_No._25-22_-_Cover_Page,54764,1674,skipped-exists
Council_clip788_att19_Ordinance_No._25-21_-_RM_6_Amendment_Ordinance,190707,12108,skipped-exists
Council_clip788_att1_Constitution_Week_2025_Proclamation,734989,1406,skipped-exists
Council_clip788_att20_25-21_RM-6_Amendment_CC_Report,224242,4735,skipped-exists
Council_clip788_att21_Ordinance_No._25-21_-_Cover_Page,65386,2481,skipped-exists
Council_clip788_att2_2025-08-26.CCM.Min,232180,22280,skipped-exists
Council_clip788_att3_Resolution_No._25-44_-_Riverton_Portion_of_Draper_Station_Area_Plan,586353,10643,skipped-exists
Council_clip788_att4_Resolution_No._25-44_-_Cover_Page,54547,2062,skipped-exists
Council_clip788_att5_Resolution_No._25-45_-_250th_Celebration_Resolution,148769,3174,skipped-exists
Council_clip788_att6_America250_Utah_Community_Licensing_Agreement__2025-02-21.docx,171308,18583,skipped-exists
Council_clip788_att7_MOU_A250UT_Communities_7.2025,191316,4632,skipped-exists
Council_clip788_att8_Resolution_No._25-46_-_Cash_Receipts_and_Deposits_Policy,148263,3241,skipped-exists
Council_clip788_att9_Cash_Receipts_and_Deposit_Policy_update,183086,6994,skipped-exists
PlanningCommission_clip792_agenda,66730,4148,skipped-exists
PlanningCommission_clip792_att1_25-1006_Willard_s_Farm_Subdivision_PC_Report,486540,3963,skipped-exists
PlanningCommission_clip792_att2_25-1007_River_Haven_Amd_PC_Report,1961477,40129,skipped-exists
PlanningCommission_clip792_att3_25-4006_Walker_Property_Rezone_PC_Report,2532209,7239,skipped-exists
PlanningCommission_clip792_att4_24-5008_Auto_Dealers_in_C-G_Text_Amd_PC_Report,301902,5597,skipped-exists
PlanningCommission_clip792_att5_24-5007_Site_Plan_Landscaping_ZTC_PC_Report,220277,7956,skipped-exists
PlanningCommission_clip792_att6_08.28.25_PC_Minutes,130096,11525,skipped-exists
Council_clip793_agenda,79079,5368,skipped-exists
Council_clip793_att1_2025-09-16.CCM.Min,238815,30844,skipped-exists
Council_clip793_att2_Resolution_No._25-49_-_UDOT_Betterment_Agreement,135306,3667,skipped-exists
Council_clip793_att3_20415_UTIL_Betterment_Riverton_City_134th_Mill_and_Fill,861378,23809,skipped-exists
PlanningCommission_clip794_agenda,64695,3497,skipped-exists
PlanningCommission_clip794_att1_25-2040_Barros_CU-STR_PC_Report,1338166,12633,skipped-exists
PlanningCommission_clip794_att2_25-2042_Reader_CU-STR_PC_Report,1212280,12360,skipped-exists
PlanningCommission_clip794_att5_09.25.25_PC_Minutes,183301,24107,skipped-exists
Council_clip795_agenda,82605,6045,skipped-exists
Council_clip795_att10_Ordinance_No._25-25_-Walker_Rezone_Ordinance,375463,2891,skipped-exists
Council_clip795_att11_25-25_Walker_Property_Rezone_CC_Report,2247510,25056,skipped-exists
Council_clip795_att12_Ordinance_No._25-25_-Cover_Page,58206,3230,skipped-exists
Council_clip795_att1_2025-10-07.CCM.Min,181924,12884,skipped-exists
Council_clip795_att2_Resolution_No._25-50_-_Surplus_Equipment,145878,2502,skipped-exists
Council_clip795_att3_ENG-5,266078,1005,skipped-exists
Council_clip795_att4_Ordinance_No._25-23_-_C-G_Auto_Dealership_Code_Amend_Ordinance,185918,3968,skipped-exists
Council_clip795_att5_25-23_Auto_Dealers_in_C-G_Text_Amd_CC_Report,515189,14010,skipped-exists
Council_clip795_att6_Ordinance_No._25-23_-_Cover_Page,54933,1634,skipped-exists
Council_clip795_att7_Ordinance_No._25-24_-_Site_Plan_Landscaping_Code_Amend_Ordinance,129721,8114,skipped-exists
Council_clip795_att8_25-24_Site_Plan_Landscaping_Code_Amnd_CC_Report,434604,11478,skipped-exists
Council_clip795_att9_Ordinance_No._25-24_-_Cover_Page,54504,2115,skipped-exists
PlanningCommission_clip796_agenda,60546,2592,skipped-exists
PlanningCommission_clip797_agenda,69126,5300,skipped-exists
PlanningCommission_clip797_att1_1._25-2043_Little_Footsteps_CUHO_PC_Report,174460,10509,skipped-exists
PlanningCommission_clip797_att2_2._25-2042_Reader_CU-STR_PC_Report_11-13-25,1035115,38082,skipped-exists
PlanningCommission_clip797_att7_10.23.25_PC_Minutes,133993,16835,skipped-exists
Council_clip798_agenda,84880,6614,skipped-exists
Council_clip798_att10_Resolution_No._25-52_-_Budget_Amendment,106290,2402,skipped-exists
Council_clip798_att11_FY2026_Budget_Amendment_-_Executive_Summary,299222,1634,skipped-exists
Council_clip798_att12_Nov_18_-_Budget_Amendment,88526,2433,skipped-exists
Council_clip798_att13_Resolution_No._25-55_-_Eminent_Domain_Complaint_Andre_Millet,130860,4720,skipped-exists
Council_clip798_att1_Small_Business_Saturday_2025,736574,1315,skipped-exists
Council_clip798_att2_2025-10-21.CCM.Min,220735,22709,skipped-exists
Council_clip798_att3_Resolution_No._25-53_-_Titan_Retirement,119321,4156,skipped-exists
Council_clip798_att4_Resolution_No._25-54_-_Core_Industrial_-_4800_Pump_Manifold,136685,2601,skipped-exists
Council_clip798_att5_CC25-462,538876,2772,skipped-exists
Council_clip798_att6_Resolution_No._25-54_-_Cover_Page,54077,1795,skipped-exists
Council_clip798_att7_Resolution_No._25-51_-_Fee_Schedule,104251,2474,skipped-exists
Council_clip798_att8_Resolution_25-51_FY2026_Fee_Schedule_-_Proposed_Amended_Fee_Schedule,145269,57043,skipped-exists
Council_clip798_att9_Resolution_No._25-51_-_Cover_Page,52614,1000,skipped-exists
PlanningCommission_clip802_agenda,63288,3561,skipped-exists
PlanningCommission_clip802_att3_25-8018_Jiffy_Lube_Amd_PC_Report,1239887,2087,skipped-exists
Council_clip803_agenda,87488,7053,skipped-exists
Council_clip803_att10_Resolution_No._25-60_-_Appointment_Daniel_McDonald_Hearing_Officer_Fair_Housing_Act,135146,3169,skipped-exists
Council_clip803_att11_Resolution_No._25-58_-_Budget_Amendment,95271,2399,skipped-exists
Council_clip803_att12_FY2026_Budget_Amendment_-_Staff_Summary,298160,1473,skipped-exists
Council_clip803_att13_FY26_Budget_Amendment_-_Project_Carryovers,165706,15734,skipped-exists
Council_clip803_att14_Resolution_No._25-61_-_Closing_Riverton_City_Skate_Park,136677,3426,skipped-exists
Council_clip803_att1_Riverton_High_School_Silver_Rush_Season_2025,819890,1521,skipped-exists
Council_clip803_att2_2025-11-18.CCM.Min,256436,36037,skipped-exists
Council_clip803_att3_Resolution_No._25-56_-_Annual_Meeting_Schedule,115962,2557,skipped-exists
Council_clip803_att4_City_Meeting_Schedule_2026,167947,3900,skipped-exists
Council_clip803_att5_Resolution_No._25-57_-_Cover_Page,53776,1034,skipped-exists
Council_clip803_att6_Resolution_No._25-57_-_Surplus_Equipment,136357,2182,skipped-exists
Council_clip803_att7_EO6625,270874,1211,skipped-exists
Council_clip803_att8_Resolution_No._25-59_-_JVWCD_Contract_Amendment,137529,3346,skipped-exists
Council_clip803_att9_AMENDED_WP_AGREEMENT_AND_PETITION_RIVERTON_2025_K3829,109066,7830,skipped-exists
PlanningCommission_clip806_agenda,67531,4944,skipped-exists
PlanningCommission_clip806_att1_25-2042_Reader_CU-STR_PC_Report_12-11-25,1075408,39733,skipped-exists
PlanningCommission_clip806_att2_25-2046_Healing_Hearts_CUHO_PC_Report,1689682,8398,skipped-exists
PlanningCommission_clip806_att3_25-2048_Vivian_s_Kitchen_PC_Report,1041450,10045,skipped-exists
PlanningCommission_clip806_att4_25-2050_Melba_Lily_Designs_CUHO_PC_Report,829865,11859,skipped-exists
PlanningCommission_clip806_att5_25-4008_Utah_Collective_PC_Report,3720647,8501,skipped-exists
PlanningCommission_clip806_att6_Timberline_Development_Agreement_PC_Staff_Report,2378627,45741,skipped-exists
Council_clip809_agenda,75902,4590,skipped-exists
Council_clip809_att1_2025-12-02.CCM.Min,197014,18222,skipped-exists
Council_clip809_att2_Resolution_No._25-62_-_Removing_Riverton_City_Skate_Facility_and_creation_of_subcommittee,141936,5802,skipped-exists
PlanningCommission_clip810_agenda,66888,4142,skipped-exists
PlanningCommission_clip810_att1_25-2055_Green_Bin_CUHO_PC_Report,1187040,10429,skipped-exists
PlanningCommission_clip810_att3_25-4010_Quinn_Rezone_PC_Report,2205307,5828,skipped-exists
PlanningCommission_clip810_att4_25-5009_Aune_Ordinance_Amnd_PC_Staff_Report,2417119,3602,skipped-exists
PlanningCommission_clip810_att5_11.13.25_PC_Minutes,220212,55183,skipped-exists
PlanningCommission_clip810_att6_11.20.25_PC_Minutes,199011,47316,skipped-exists
PlanningCommission_clip810_att7_12.11.25_PC_Minutes,228172,59969,skipped-exists
Council_clip811_agenda,96135,10335,skipped-exists
Council_clip811_att10_Resolution_No._26-04_-_Appoint_to_Jordan_River_Commission,113565,2333,skipped-exists
Council_clip811_att11_Ordinance_No._26-01_-_Cover_Page,137593,2716,skipped-exists
Council_clip811_att12_Ordinance_No._26-01_-_Utah_Collective_Rezone_Ordinance,675241,3433,skipped-exists
Council_clip811_att14_Resolution_No._26-05_-_Budget_Amendment,95303,2327,skipped-exists
Council_clip811_att15_FY2026_Budget_Amendment_-_January_Mid_Year_Request,299090,1731,skipped-exists
Council_clip811_att16_January_20_Budget_Amendment_-_Exhibit_A,125177,784,skipped-exists
Council_clip811_att17_Budget_Amendment_Cover_Sheet_-_Jan_20_Budget_Amendment,109915,623,skipped-exists
Council_clip811_att18_Resolution_No._26-06_-_Cover_Page,127330,1254,skipped-exists
Council_clip811_att19_Resolution_No._26-06_-_Skate_Park_Subcommittee_Creation,115701,3563,skipped-exists
Council_clip811_att1_Religious_Freedom_Day_2026,743667,1756,skipped-exists
Council_clip811_att20_Resolution_No._26-07__-_Cover_Letter,125476,635,skipped-exists
Council_clip811_att21_Resolution_No._26-07_-_Executive_Summary,549968,2739,skipped-exists
Council_clip811_att22_Resolution_No._26-07_-_Employee_Personnel_Policies_and_Procedure_Manual,137000,3545,skipped-exists
Council_clip811_att23_Exhibit_A_-_Holiday_Leave_Policy_01-26,127275,1681,skipped-exists
Council_clip811_att24_Exhibit_B_-_Catastrophic_Leave_Policy_update_01-26,138099,4019,skipped-exists
Council_clip811_att2_2025-12-16.CCM.Min,178644,13593,skipped-exists
Council_clip811_att3_Resolution_No._26-01_-_Cover_Page,52259,883,skipped-exists
Council_clip811_att4_Resolution_No._26-01_-_Appoint_Alternate_to_UFA_Board,113582,2405,skipped-exists
Council_clip811_att5_Resolution_No._26-02_-_Cover_Page,52143,881,skipped-exists
Council_clip811_att6_Resolution_No._26-02_-_Appoint_Representative_to_Association_of_Municipal_Councils,111854,2272,skipped-exists
Council_clip811_att7_Resolution_No._26-03_-_Cover_Page,52860,1058,skipped-exists
Council_clip811_att8_Resolution_No._26-03_-_Appointment_of_Shannon_Smith_to_Mosquito_Abatement_District,98671,2852,skipped-exists
Council_clip811_att9_Resolution_No._26-04_-_Cover_Page,52376,851,skipped-exists
Council_clip815_agenda,198188,6713,skipped-exists
Council_clip815_att1_2026-01-20.CCM.Min,229877,24310,skipped-exists
Council_clip815_att2_Resolution_No._26-08_-_Cover_Page,125987,594,skipped-exists
Council_clip815_att3_Resolution_No._26-08_-_Planning_Commission_Appointments,133881,2647,skipped-exists
Council_clip815_att4_Resolution_No._26-09_-_Cover_Page,127143,589,skipped-exists
Council_clip815_att5_Resolution_No._26-09_-_Planning_Commission_Appointments,112727,2592,skipped-exists
Council_clip815_att6_Ordinance_No._26-02_-_Cover_Page,130297,738,skipped-exists
Council_clip815_att7_Ordinance_No._26-02_-__Planning_Commission,124026,4747,skipped-exists
PlanningCommission_clip820_agenda,183361,4840,skipped-exists
PlanningCommission_clip820_att1_25-2055_Green_Bin_CUHO_PC_Report,1185179,10829,skipped-exists
PlanningCommission_clip820_att3_25-2057_Wright_CUP-STR_PC_Report,1951170,12799,skipped-exists
PlanningCommission_clip820_att5_25-4010_Quinn_Rezone_PC_Report,2161752,6100,skipped-exists
PlanningCommission_clip820_att7_11.13.25_PC_Minutes,270523,55183,skipped-exists
PlanningCommission_clip820_att8_11.20.25_PC_Minutes,229401,47316,skipped-exists
PlanningCommission_clip820_att9_12.11.25_PC_Minutes,260192,59969,skipped-exists
Council_clip821_agenda,195239,5466,skipped-exists
Council_clip821_att1_2026-02-03.CCM.Min,229965,20514,skipped-exists
Council_clip821_att2_Resolution_No._26-10_-_Surplus_Equipment,128721,2174,skipped-exists
Council_clip821_att3_Resolution_No._26-10_-_Cover_Page,133325,730,skipped-exists
Council_clip821_att4_ADM8447,265479,939,skipped-exists
PlanningCommission_clip827_agenda,180160,3911,skipped-exists
PlanningCommission_clip827_att5_Salt_Development__DA_2nd_Amendment_PC_Staff_Report,2834016,7802,skipped-exists
PlanningCommission_clip827_att6_02.12.26_PC_Minutes,168900,29340,skipped-exists
Council_clip829_agenda,200343,6934,skipped-exists
Council_clip829_att10_Resolution_No._26-11_-_2nd_Amendment_to_MVV_Development_Agreement,177009,3008,skipped-exists
Council_clip829_att11_Mountain_View_Development_Agreement,111999,5569,skipped-exists
Council_clip829_att12_Salt_Development__DA_2nd_Amendment_CC_Staff_Report,2794568,7717,skipped-exists
Council_clip829_att1_2026-02-17.CCM.Min,201429,15331,skipped-exists
Council_clip829_att2_Ordinance_No._26-04_-_Cover_Page,133049,2627,skipped-exists
Council_clip829_att3_Ordinance_No._26-04_-_Priority_Builders_Rezone_Ordinance,248921,3490,skipped-exists
Council_clip829_att4_26-04_Priority_Builders_Rezone_CC_Report,2704279,11479,skipped-exists
Council_clip829_att5_02.12.26_PC_Minutes-Priority_Builders_Rezone,115319,5705,skipped-exists
Council_clip829_att6_Ordinance_No._26-03_-_Cover_Page,133572,2665,skipped-exists
Council_clip829_att7_Ordinance_No._26-03_-_Quinn_Rezone_Ordinance,284053,3177,skipped-exists
Council_clip829_att9_02.12.26_PC_Minutes-Quinn_Rezone,119749,8609,skipped-exists
PlanningCommission_clip834_agenda,182343,4615,skipped-exists
PlanningCommission_clip834_att1_Moore_Rezone_PC_Staff_Report,3319057,61327,skipped-exists
PlanningCommission_clip834_att2_26-2005_River_Skateboards_CUHO_PC_Report,1287279,12332,skipped-exists
PlanningCommission_clip834_att3_26-2006_Dutson_CU-Private_Lane__PC_Report,1140539,40250,skipped-exists
PlanningCommission_clip834_att4_25-8022__25-2058_Take_5_Amd_PC_Report,2892947,103974,skipped-exists
PlanningCommission_clip834_att6_25-8017_Riverton_Ridge_Park_DP_PC_Report,3358718,309969,skipped-exists
PlanningCommission_clip834_att7_02.26.26_PC_Minutes,190748,36862,skipped-exists
Council_clip835_agenda,184111,2761,skipped-exists
Council_clip836_agenda,203915,7506,skipped-exists
Council_clip836_att10_2026-03-03.CCM.Min,233155,25302,skipped-exists
Council_clip836_att11_2026-03-17.CCM.Min,136612,4648,skipped-exists
Council_clip836_att12_Resolution_No._26-12_-_Cover_Page,4608,0,error
Council_clip836_att13_Resolution_No._26-12_-_Hazard_Mitigation_Plan_Resolution,4631,0,error
Council_clip836_att14_SLCo_MJHMP_Volume1_2026-01-12,4604,0,error
Council_clip836_att15_SLCo_MJHMP_Volume-2_2026-02-20,4605,0,error
Council_clip836_att16_Resolution_No._26-13_-_Cover_Page,122028,639,skipped-exists
Council_clip836_att17_Resolution_No._26-13_-_Planning_Commission_Appointments,158250,2801,skipped-exists
Council_clip836_att1_Ordinance_No._26-05_-_Cover_Page,132637,2664,skipped-exists
Council_clip836_att2_Ordinance_No._26-05_-_Moore_Rezone_Ordinance,166424,3094,skipped-exists
Council_clip836_att3_26-05_Moore_Rezone_CC_Staff_Report,3490195,54677,skipped-exists
Council_clip836_att4_Ordinance_No._26-03_-_Cover_Page,133232,2514,skipped-exists
Council_clip836_att5_Ordinance_No._26-03_-_Quinn_Rezone_Ordinance,135455,3226,skipped-exists
Council_clip836_att6_26-03_Quinn_Rezone_CC_Report,5220593,25294,skipped-exists
Council_clip836_att7_Resolution_No._26-15_-_Cover_Page,4608,0,error
Council_clip836_att8_Resolution_No._26-15_-_Drought_Mitigation_Plan,4621,0,error
Council_clip836_att9_Drought_Mitigation_Plan,4598,0,error
PlanningCommission_clip837_agenda,183707,4964,skipped-exists
PlanningCommission_clip837_att1_26-2014_The_Muscle_Bus_CUHO_PC_Report,3649357,12475,skipped-exists
PlanningCommission_clip837_att2_26-2017_Brady_CUP-Private_Lane__PC_Report,1020797,13756,skipped-exists
PlanningCommission_clip837_att3_26-8004_Beehive_Homes_Ph_2_PC_Report,10170835,846804,skipped-exists
PlanningCommission_clip837_att4_25-8021_3_Point_Mooring_PC_Report,186058,6505,skipped-exists
