referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
150,high,address+subject,Council,PlanningCommission,63,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",141,2021-11-17,"a BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, November 17, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, November 17, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffd ale.com. Notice is further given that access to this meeting by the Mayor and or ",2222 w 14400 s,0.33,
118,high,address+subject,Council,PlanningCommission,21,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",131,2021-08-25,"BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA \Nednesday,August25,2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, August 25, 2021, at th e Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin prom ptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffdale.com. Notice is furth er given th at access to this meeting by t he Mayor and or City",2222 w 14400 s,0.332,
153,high,address+subject,Council,PlanningCommission,14,402,2021-11-03,"a BLUFFDALE -E'illB48- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, November 3, 2021 Notice is hereby given that the Bluffdale City Planning Comm ission will hold a public meeting on Wednesday, November 3, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEE",141,2021-11-17,"a BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, November 17, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, November 17, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffd ale.com. Notice is further given that access to this meeting by the Mayor and or ",2222 w 14400 s,0.332,
165,high,address+subject,Council,PlanningCommission,98,389,2021-09-01,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public m eeting on Wednesday, September 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic mean s via telephone conference ca ll. PLANNING COMMISSION B",144,2021-12-08,"BLUFFDALE ~~ ES T . 1 848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, December 08, 2021 Notice is hereby given that the Bluffdale City Council, th e Loca l Building Authority, and the Redevelopment Agency Board will hold a combined meeting Wednesday, December 8, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public",2222 w 14400 s,0.334,
166,high,address+subject,Council,PlanningCommission,84,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",144,2021-12-08,"BLUFFDALE ~~ ES T . 1 848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, December 08, 2021 Notice is hereby given that the Bluffdale City Council, th e Loca l Building Authority, and the Redevelopment Agency Board will hold a combined meeting Wednesday, December 8, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public",2222 w 14400 s,0.336,
52,high,address+subject,Council,PlanningCommission,-56,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",87,2021-02-24,"a BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, February 24, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, February 24, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live t o the public at: www.bluffda le.co m. The public may comment at the meeting or by emailing comments to co uncilmeetingcom ment@bluffdale.com. Notice is further given that access to this meeting by the Mayor and o",2222 w 14400 s,0.339,
195,high,address+subject,Council,PlanningCommission,7,422,2022-04-06,"a BLUFFDALE - - ES T 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, April 6, 2022 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on , Wednesday. April 6. 2022. at 6:00 p.m .• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City's website www.bluffda le.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSIN",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.342,
99,high,address+subject,Council,PlanningCommission,-42,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",117,2021-06-23,"a BLUFFDALE ~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 23, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, June 23, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffd ale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing commen",2222 w 14400 s,0.343,
147,high,address+subject,Council,PlanningCommission,133,382,2021-07-07,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday July 7, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 7, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00 PM 1. Roll Call. 2. Ap",141,2021-11-17,"a BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, November 17, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, November 17, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffd ale.com. Notice is further given that access to this meeting by the Mayor and or ",2222 w 14400 s,0.346,
145,high,address+subject,Council,PlanningCommission,196,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",141,2021-11-17,"a BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, November 17, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, November 17, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffd ale.com. Notice is further given that access to this meeting by the Mayor and or ",2222 w 14400 s,0.348,
63,high,address+subject,Council,PlanningCommission,-7,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",95,2021-04-14,"a BLUFFDALE ~~ EST. 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, April 14, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, April 14, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeti ng will also be broadcast live t o the public at: www.bluffdale.com. The public may comment at the meeti ng or by emailing comments to co uncilmeetingcomment@bluffdale.com. Notice is furt her given that access to t his meeting by the Mayor and or City ",2222 w 14400 s,0.35,
57,high,address+subject,Council,PlanningCommission,-56,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",92,2021-03-10,"a BLUFFDALE~~ E ST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, March 10, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, March 10, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffd ale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may co mment at the meeting or by emailing comments t o councilmeeti ngcomment@bluffdale.com. Notice is further given that access to this meeting by the Mayor and or City C",2222 w 14400 s,0.351,
